排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
44,B0CK32S653,Waggys Bites 天然狗零食 | 柔软无谷物高蛋白 | 红薯三文鱼味 | 美味可口 | 健康宠物零食 | 训练佳品 | 100颗软嚼,Waggys,4.6,627,199.0,1000,亚马逊官方(上月购买量),2023-09-28,33,2,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
45,B01N30FZTO,普瑞纳中型大型幼犬粮 牛肉鸡肉水果味 7.5kg,Dog Chow,4.8,2236,749.0,,,2019-05-25,86,1,,,,,,https://www.amazon.com.mx/dp/B01N30FZTO,True
46,B0971C67PW,Purina Fancy Feast 小菲力成年猫粮 牛肉味 85g*12包,WeTap,4.8,407,198.0,600,亚马逊官方(上月购买量),2021-06-10,61,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0971C67PW,True
47,B076VSDJY1,Amazon Basics 带分配器狗粪袋 270个装 防漏升级 薰衣草香 含牵引绳夹,Amazon Basics,4.9,65632,189.9,400,亚马逊官方(上月购买量),2025-01-11,18,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B076VSDJY1,True
48,B07L9JHXJR,荒野盛宴太平洋溪流配方无谷高蛋白狗粮,Taste Of The Wild,4.7,6596,1599.0,800,亚马逊官方(上月购买量),2019-01-30,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
49,B0723HRWJW,Nature's Miracle 狗狗污渍异味去除剂 - 946毫升 - 先进配方 - 清洁顽固污渍 - 中和异味 - 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23191,299.0,900,亚马逊官方(上月购买量),2017-06-29,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
50,B0GWHHR2P1,战术狗项圈，带手柄厚实军用尼龙可调节金属扣训练狗项圈，舒适（粉色，L号）,DAQI,4.7,915,188.0,100,亚马逊官方(上月购买量),2022-04-03,51,14,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
51,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪，不含防腐剂和人工香精的狗狗零食，适合幼犬、成犬及老年犬，每袋10只。,Dogelthy,4.5,286,239.0,300,亚马逊官方(上月购买量),2024-08-23,23,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日 #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
52,B09232RF2N,完美感官老年犬粮3公斤,Perfect Sense,4.7,712,389.0,300,亚马逊官方(上月购买量),2019-09-17,82,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
53,B09Y1RNQXL,宝路小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,627,200.15,600,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
54,B0BQX4HLCS,Raganet 便携宠物围栏，适合中小型宠物，58厘米高×78厘米长，防水牛津布面料，室内外皆宜，安全耐用（灰色）,Raganet,4.6,1047,279.0,700,亚马逊官方(上月购买量),2022-12-23,43,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥/韦克斯基卢坎德德戈利亚多/多斯里奥斯/比森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
55,B08B1W7YSB,MS 伊莎贝拉项圈 尺码1 (22厘米),Fancy Pets,4.4,3035,74.82,100,亚马逊官方(上月购买量),2020-06-11,73,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1W7YSB,True
56,B0088LIINY,Earth Rated - 狗狗粪便袋，8卷共120个，薰衣草香味,Earth Rated,4.9,199458,165.0,900,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
57,B07PSK15Y2,Nupec 小型犬老年犬干粮 8kg,Nupec,4.8,4249,1554.85,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
58,B07NSD6XW3,Nupec 小型老年犬干粮，2千克，1包,Nupec,4.9,2262,498.01,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
59,B0153V47YU,Nupec狗粮，小型幼犬用，含维生素E和硒，2公斤装。,Nupec,4.8,3154,392.26,900,亚马逊官方(上月购买量),2015-10-06,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
60,B0B45BW58F,Raganet 宠物运输背包，猫狗通用，小型宠物便携背包（承重7kg），尺寸：宽23cm 长33cm 高42cm（黑色）,Raganet,4.6,3053,298.0,500,亚马逊官方(上月购买量),2022-06-15,49,3,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/惠克斯基卢坎德戈利亚多/多斯里奥斯/比森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
61,B0F96F3XWF,King Dog & Cat 宠物训练垫 清洁宠物 40片 60x60厘米 6层超强吸收 卫生狗垫,King Dog & Cat,4.7,8,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
62,B01FKNX4R2,Ganador幼犬全犬种干粮 - 1 x 20公斤,Ganador,4.7,1144,749.0,800,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
63,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的人造草 | 气味控制且易清洁,Fancy Pets,4.4,10048,529.0,600,亚马逊官方(上月购买量),2015-12-02,127,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
64,B0CDYPLFYG,普瑞纳冠能蛋白质精选成年犬粮，全犬种，羊肉味，10公斤,Dog Chow,4.7,380,399.9,300,亚马逊官方(上月购买量),2023-08-07,35,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYPLFYG,True
65,B003CLAJ1E,希尔思科学膳食小型迷你犬老年犬粮7岁以上鸡肉糙米味2公斤,Hill's Science Diet,4.8,3259,564.0,600,亚马逊官方(上月购买量),2017-12-05,103,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
66,B0DQ6D53RJ,Dogelthy 肠胃护理 益生元+益生菌 每勺超30亿CFU 狗用补充剂 270克（猪肉） 可加入狗粮或生骨肉饮食,Dogelthy,4.5,75,729.0,300,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安·德奥科坦/5月5日街 #15内6,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
67,B074M2D1LJ,Perfect Sense 中大型犬成年犬优质狗粮 15kg - 100%天然，含Omega 3、益生元和抗氧化剂，高消化率,Perfect Sense,4.6,732,1539.0,500,亚马逊官方(上月购买量),2017-08-06,107,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
68,B0DL98VSFP,540个可降解狗屎袋 36卷 带分配器和夹子 便携宠物粪便袋 薰衣草香,ESRAIN,4.8,289,288.0,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
69,B0BQTFBXHP,希尔思科学饮食小型颗粒 老年犬7岁以上 鸡肉糙米口味 6.8公斤,Hill's Science Diet,4.7,474,1152.0,800,亚马逊官方(上月购买量),2022-12-22,43,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
70,B07ZV7G6Y6,冠能 Beneful 成年犬迷你小型犬粮 牛肉米饭味 100g*20包,WeTap,4.7,1491,260.8,600,亚马逊官方(上月购买量),2019-10-31,80,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07ZV7G6Y6,True
71,B0855ND74T,PetLovers 600张衣物粘毛纸套装 - 超粘粘毛滚筒，宠物除毛滚筒（6个装）,PetLovers,4.8,353,479.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 第4街北 套房300,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
72,B09Y1NFQ92,宝路成年犬湿粮鸡肉片24袋装，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,872,227.9,500,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
73,B0BPN22XQT,Platina Plus 宠物除臭剂 超浓缩 100次洗涤 去渍 适用于户外、室内、布料和家具 (500ml),PLATINA,4.4,835,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,墨西哥/66420/新莱昂/圣尼古拉斯德洛斯加尔萨/本地/巴拉甘大道205大学小区,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
74,B09Z6QHGTG,带LED灯的猫狗指甲剪：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应防止过度修剪。适用于猫狗。,Elvess,4.7,1677,195.65,1000,亚马逊官方(上月购买量),2022-04-29,50,1,elvess,品牌方,,,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
75,B0CW618SPM,安全门，婴儿门，76-125厘米，宠物门，儿童安全门，免打孔，楼梯用,MOXIMX,4.6,241,1081.5,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国,中国/422700/湖南省/新宁县/邵阳市/金石镇河边街37号,FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
76,B0155E0168,Fancy Pets 不锈钢狗碗，8盎司/227克,Fancy Pets,4.7,6633,40.5,300,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
77,B01F8NH812,Fancy Pets 小型犬橡胶鱼磨牙玩具，12.5厘米，洁齿边缘，可水洗，混色,Fancy Pets,4.1,188,12.79,200,亚马逊官方(上月购买量),2016-05-06,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01F8NH812,True
78,B0B84V22ZJ,RENDIN 255只防漏芳香可降解狗袋，17卷+1分配器+1夹子,RENDIN,4.8,1740,199.0,500,亚马逊官方(上月购买量),,,4,L-JL,第三方(中国),中国,中国/518129/广东/龙岗/深圳/21栋203室/坂田街道坂田社区第三工业区,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
79,B07WZ2KN1V,Cloralex宠物除臭剂10升,Cloralex,4.8,927,238.35,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
80,B0GQ68VD9R,Fancy Pets 狗狗渐进式牙齿护理套装，含可食用牙膏90克、指套及双头牙刷，犬用口腔清洁4件套,Fancy Pets,4.7,43,119.0,900,亚马逊官方(上月购买量),2026-02-25,4,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0GQ68VD9R,True
81,B0BBSG79MX,宝路高蛋白成年犬粮，牛肉鸡肉口味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1142,196.39,1000,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
82,B0B76YCL74,猫狗梳毛刷2件套，去浮毛神器 | 用于梳理、按摩和去除死毛，帮助清理猫狗的污垢和打结,NEWKIBOU,4.6,2610,169.0,500,亚马逊官方(上月购买量),2022-07-21,48,2,LSMEI,第三方(中国),中国,中国/518000/深圳市/罗湖区/嘉北社区嘉宾路2008号东佳大厦505/南湖街道,FBA,https://www.amazon.com.mx/dp/B0B76YCL74,True
83,B093Y2K4GF,RUILAND Artroflex 狗狗维生素 60片咀嚼片 独特口味 针对大型犬和老年犬的活动能力 100%天然成分 宠物补充剂,RUILAND,4.8,1893,299.0,,,2021-04-30,62,1,,,,,,https://www.amazon.com.mx/dp/B093Y2K4GF,True
84,B09WPP9GTN,Pedigree - 狗粮软包，小型犬，羊肉味，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,674,230.4,900,亚马逊官方(上月购买量),2022-03-28,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WPP9GTN,True
85,B002Q7SZ2A,Gamma2 Vittles Vault 宠物食品储存桶 16kg 摩卡花岗岩,Gamma2,4.7,72728,759.08,400,亚马逊官方(上月购买量),2012-09-05,166,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B002Q7SZ2A,True
86,B0BFQMXH3S,不锈钢双用宠物碗2个装，可叠放防滑，易清洗（粉色）,SWRWJ,4.7,703,174.86,200,亚马逊官方(上月购买量),2022-09-19,46,3,M_SUNION,第三方(中国),中国,中国/518001/广东省/深圳市罗湖/金威大厦1215/南湖街道渔村社区嘉宾路4051号,FBA,https://www.amazon.com.mx/dp/B0BFQMXH3S,True
