排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
17,B0CF63JSS9,"Dogelthy纯三文鱼油 犬用Omega 3,6,9三文鱼油",Dogelthy,4.7,3080,579.0,1000,亚马逊官方(上月购买量),2023-08-09,38,3,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉补充剂 | 含氨基葡萄糖、软骨素和II型UCII胶原蛋白，鱼味 270克,,4.6,2111,1067.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CF4BLG83,False
19,B003CL6Q84,希尔思科学配方小型犬成犬鸡肉味狗粮 7Kg,Hill's Science Diet,4.8,10775,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,159,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
20,B071HPBSHV,Amazon Basics - 公狗纸尿裤，30片装，小号，超强吸水一次性包裹，安全贴身，防漏舒适,Amazon Basics,4.5,32156,355.13,700,亚马逊官方(上月购买量),2017-10-23,107,4,Amazon Estados Unidos,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
21,B0153V43UI,Nupec 成犬狗粮，含Omega 3和6，5公斤装。,Nupec,4.8,4027,668.25,700,亚马逊官方(上月购买量),2015-09-01,133,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
22,B09R916GQ3,普瑞纳贝能成犬原味牛肉味10公斤,WeTap,4.8,2647,527.0,2000,亚马逊官方(上月购买量),2022-01-26,56,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
23,B0F494MVYC,甘多犬用干粮 三文鱼味 高级装 20kg,,4.8,226,989.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0F494MVYC,False
24,B0185OQ6VO,宠物干爽训练垫 - 50片,Dry Pet,4.6,3746,298.0,900,亚马逊官方(上月购买量),2016-02-29,127,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
25,B0F96F3XWF,King Dog & Cat Clean Pet 狗狗训练垫，40片，60×60厘米，6层，超强吸水，卫生洁净,King Dog & Cat,4.8,13,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
26,B01FUDI7F6,Nupec 老年犬狗粮 15公斤装,Nupec,4.8,5207,2024.11,900,亚马逊官方(上月购买量),2016-05-18,124,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
27,B01FKNX3FU,Ganador 成犬小型犬粮，20公斤，蓝色,,4.8,1545,819.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FKNX3FU,False
28,B0BBSG79MX,宝路高蛋白成犬粮，牛肉鸡肉味，24袋，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1195,228.0,1000,亚马逊官方(上月购买量),2022-08-24,49,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
29,B0153V3YEY,Nupec 狗粮 幼犬粮 含维生素E和硒 2kg装,Nupec,4.8,9522,329.0,200,亚马逊官方(上月购买量),2015-09-01,133,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3YEY,True
30,B07PY5FGR1,Cloralex宠物专用，消除异味 3.75升,,4.8,2517,85.5,,,,,,,,,,,https://www.amazon.com.mx/dp/B07PY5FGR1,False
31,B0CDYWTMRM,Purina Dog Chow 成犬全犬种牛肉鸡肉味 18Kg,Dog Chow,4.7,578,723.0,1000,亚马逊官方(上月购买量),2023-08-07,38,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
32,B0088LIINY,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0088LIINY,False
33,B07TGKCWWP,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07TGKCWWP,False
34,B09Y1R1GWL,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1R1GWL,False
35,B003CLAJ1E,希尔思科学配方高龄小型及迷你犬鸡肉味狗粮2公斤,Hill's Science Diet,4.8,3268,518.45,700,亚马逊官方(上月购买量),2017-12-05,106,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
36,B0DQW1YXG5,Feandrea 中型犬床，76 x 51 x 18 厘米，高边框,FEANDREA,4.5,559,509.99,200,亚马逊官方(上月购买量),2025-04-21,17,9,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
37,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水尿垫，5层防漏快干设计，训练用，71 x 86 厘米（超大号），60片装，蓝白,Amazon Basics,4.5,216179,648.95,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
38,B0D142MQ8T,Feandrea 狗床，矫形瓦楞海绵，91 x 68 x 16 厘米,FEANDREA,4.6,901,899.99,300,亚马逊官方(上月购买量),2024-04-08,30,7,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0D142MQ8T,True
39,B08TH7LVQK,狗床，耐用舒适，柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10464,269.1,100,亚马逊官方(上月购买量),2021-01-20,68,50,I Jacket,第三方,,,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
40,B07PSK15Y2,Nupec 老年小型犬干粮 8kg,Nupec,4.8,4269,1513.78,1000,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
41,B01FUDI7OC,Nupec 狗粮，体重控制，超重或肥胖犬营养配方，15公斤装,Nupec,4.8,3942,2299.0,700,亚马逊官方(上月购买量),2016-05-18,124,3,Selectashop,第三方(墨西哥),墨西哥,墨西哥/01729/墨西哥城/墨西哥城/阿尔坎塔里利亚/德谢尔托德洛斯莱昂内斯 5547 内 B605,FBM,https://www.amazon.com.mx/dp/B01FUDI7OC,True
42,B077PTWTJR,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B077PTWTJR,False
43,B0CK32S653,Waggys三文鱼小食，狗狗天然无谷奖励零食，100粒,Waggys,4.6,689,132.78,1000,亚马逊官方(上月购买量),2023-09-28,36,2,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
44,B0B31M9JGB,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B31M9JGB,False
45,B0DW5GCZPX,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DW5GCZPX,False
46,B008OV91VQ,希尔思科学配方狗零食鸡肉味200克,Hill's,4.7,2165,180.0,300,亚马逊官方(上月购买量),2014-09-12,145,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
47,B08NWZD6MS,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B08NWZD6MS,False
48,B01A1DJ4GG,普瑞纳Beneful成犬小型犬牛肉味4Kg,Purina,4.8,1492,235.0,800,亚马逊官方(上月购买量),2015-12-31,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
49,B09Y1NFQ92,宝路 - 成犬湿粮，鸡肉条，24包，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,880,288.0,600,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
50,B0B84V22ZJ,RENDIN 255只可降解狗狗拾便袋，防漏芳香拾便袋，17卷+1个分配器+1个夹子,RENDIN,4.8,1784,175.12,500,亚马逊官方(上月购买量),,,3,L-JL,第三方(中国),中国,中国/518129/广东/龙岗/深圳/21栋203室/第三工业区，坂田社区，坂田街道,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
51,B0BKK4GQTM,Raganet 宠物运输包，犬猫便携包，最大承重10公斤，尺寸：长42厘米 x 宽20厘米 x 高25厘米，旅行及车载背包，黑色,,4.6,1316,189.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0BKK4GQTM,False
52,B0DF4TZZ82,Dogelthy 狗零食 脱水鸡爪 100%天然,Dogelthy,4.4,94,215.1,200,亚马逊官方(上月购买量),2024-08-23,25,6,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
53,B01FVRF920,Barkys 80136100614 肉干条 肉类棒 1公斤，1件，小号,,4.8,1580,299.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FVRF920,False
54,B0CW618SPM,MOXIMX 安全门，婴儿门，76-125 厘米，狗/宠物门，儿童安全门，免打孔，适用于楼梯,,4.6,271,1081.49,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CW618SPM,False
55,B0BQTFBXHP,希尔思科学配方小颗粒老年犬鸡肉味狗粮 6.8kg,Hill's Science Diet,4.7,486,1344.0,800,亚马逊官方(上月购买量),2022-12-22,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
56,B075NFDQR8,Cesar 成犬狗粮鲜封包 牛肉蔬菜味 75g/包 24包,,4.7,280,249.89,,,,,,,,,,,https://www.amazon.com.mx/dp/B075NFDQR8,False
57,B0GWHFXGK1,战术狗训练项圈，粉色，M,DAQI,4.7,983,188.0,100,亚马逊官方(上月购买量),2022-04-03,54,14,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHFXGK1,True
58,B09232RF2N,Perfect Sense 老年犬粮 3 kg | 含氨基葡萄糖和软骨素的天然颗粒 | 老年犬适用 | 小型犬,,4.7,718,434.61,,,,,,,,,,,https://www.amazon.com.mx/dp/B09232RF2N,False
59,B07L9JHXJR,Taste Of The Wild 太平洋溪流狗粮,Taste Of The Wild,4.6,6660,1648.0,1000,亚马逊官方(上月购买量),2019-01-30,92,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
60,B07WZ2KN1V,Cloralex 宠物除臭 10升,Cloralex,4.8,958,256.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
61,B0CF64R8Y1,Dogelthy 犬用肠胃护理补充剂，含益生元与益生菌 | 每勺含30亿+ CFU,,4.6,1192,729.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CF64R8Y1,False
62,B07NSD6XW3,Nupec 小型老年犬干粮，2千克，1包,Nupec,4.9,2282,469.0,900,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
63,B09Z6QHGTG,猫狗LED指甲剪：照亮指甲或血线，修剪更安全。超锋利刀片适合厚指甲，快速感应防止过度修剪。适合猫狗。,,4.7,1724,195.65,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Z6QHGTG,False
64,B00NLMJ6F4,Virbac Nutri-Plus Gel 营养补充剂 120g 猫狗通用,,4.9,354,297.6,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NLMJ6F4,False
65,B08QJNMHLZ,Arm & Hammer 全效护理犬用口腔护理套装 | 2.5盎司鸡肉味酶配方犬用牙膏、牙刷和指套牙刷 | 小苏打强化配方，清新口气并控制牙垢,ARM & HAMMER,4.6,3410,122.92,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
66,B08B1XNGW1,Medical Solutions MS 伊丽莎白项圈 4号 (32厘米),Fancy Pets,4.4,3084,129.0,50,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XNGW1,True
67,B0153V47YU,Nupec 小型犬幼犬狗粮，含维生素E和硒，2公斤装。,Nupec,4.8,3176,401.0,700,亚马逊官方(上月购买量),2015-10-06,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
68,B075NBKBBR,Cesar - 成年犬湿粮，牛肉汁口味，24包，每包75克。,Cesar,4.7,819,249.89,300,亚马逊官方(上月购买量),2017-09-11,109,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NBKBBR,True
69,B0HGXN7CHL,Alvenzo 狗狗用品 易用型,Xanmus,4.2,,379.99,,,2023-08-10,38,1,wangqianyingdianzishangwu,第三方(中国),中国,中国/350006/福建省/福州市/福州依强珠宝首饰有限公司提升改造项目2号楼703/福建省福州市仓山区金山工业区金洲北路13号,,https://www.amazon.com.mx/dp/B0HGXN7CHL,True
70,B09KQVCC67,Nature's Miracle 宠物狗尿液污渍酶清洁剂 946毫升,Nature's Miracle,4.4,4718,223.3,800,亚马逊官方(上月购买量),2021-11-01,59,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
71,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的人造草坪 | 除臭易清洁,Fancy Pets,4.4,10110,509.0,600,亚马逊官方(上月购买量),2015-12-02,130,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
72,B0GNTXPQQ3,Virbac Movoflex 犬用关节活动补充剂 中型犬,Virbac,4.7,38,693.0,,,2026-02-17,7,3,,,,,,https://www.amazon.com.mx/dp/B0GNTXPQQ3,True
73,B07BDX6TWS,Perfect Sense 小型犬成犬狗粮 8kg – 100%天然，促进消化，富含Omega-3,Perfect Sense,4.7,854,899.0,200,亚马逊官方(上月购买量),2018-03-12,103,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDX6TWS,True
74,B0DH27NZGB,HomeChi 狗狗恢复服，母狗手术服,HomeChi,4.5,483,359.99,,,2024-09-14,24,65,ZJFF MX LLC,第三方(中国),中国,中国/518129/广东省/龙岗区/深圳市/F栋六层609/坂田街道大发埔社区布龙路663号,FBA,https://www.amazon.com.mx/dp/B0DH27NZGB,True
75,B0929DKD6Z,普瑞纳Beneful成犬热带能量牛肉火鸡味10kg,Purina Beneful Sunrise,4.8,1530,549.0,600,亚马逊官方(上月购买量),2021-04-12,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
76,B074M2D1LJ,Perfect Sense 成犬中大型犬 premium 狗粮 15 kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化性,Perfect Sense,4.6,727,1599.0,400,亚马逊官方(上月购买量),2017-08-06,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
77,B0D7XPXCSL,Tapo - TP-Link 2K 室内监控摄像头 云台版 用于婴儿监护、宠物、移动侦测、双向音频、存储 黑色 C211 2件装,Tapo,4.5,1963,806.61,300,亚马逊官方(上月购买量),,,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D7XPXCSL,True
78,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司/227克,Fancy Pets,4.7,6686,40.5,300,亚马逊官方(上月购买量),2016-01-22,128,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
79,B088BH2WLC,Feandrea 狗床，毛绒垫，直径60厘米，灰色,FEANDREA,4.3,5943,349.99,100,亚马逊官方(上月购买量),2020-07-22,74,14,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
80,B00B5RFPYS,Arm & Hammer 艾禾美 Advanced Care 犬用去牙垢口腔喷雾，薄荷味，4盎司,ARM & HAMMER,4.5,5688,131.21,600,亚马逊官方(上月购买量),2016-07-21,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00B5RFPYS,True
81,B0723HRWJW,Nature's Miracle 宠物狗顽固污渍和异味高级去除剂 946ml,Nature's Miracle,4.4,23615,299.0,800,亚马逊官方(上月购买量),2017-06-29,111,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
82,B0F9XKDYRV,冠能鳄鱼味狗零食100克 全犬种全年龄,Purina Dog Chow Snacks,4.5,34,13.5,200,亚马逊官方(上月购买量),2025-05-26,16,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F9XKDYRV,True
83,B07MQP8RLK,Fancy Pets Medical Solutions 猫狗皮肤及脚垫保湿修复软膏,Fancy Pets,4.7,7843,92.31,300,亚马逊官方(上月购买量),2019-01-11,92,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07MQP8RLK,True
84,B07BCQNR3N,Kirkland Maspet宠物三文鱼干粮15.8kg,Kirkland,4.7,568,1184.08,,,,,1,,,,,,https://www.amazon.com.mx/dp/B07BCQNR3N,True
85,B0DL98VSFP,540个带分配器和夹子的便便袋，薰衣草香味,ESRAIN,4.8,345,288.99,800,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
86,B0C4LFMNQ5,狗狗猫咪指甲打磨器带LED灯，指甲剪2档速度,AbaqCasa,4.5,416,185.4,500,亚马逊官方(上月购买量),2023-05-08,41,1,AbaqKalza,第三方(中国),中国,中国/518100/广东/深圳市/二层C210/龙岗区坂田街道象角塘社区雪岗南路137号,FBA,https://www.amazon.com.mx/dp/B0C4LFMNQ5,True
87,B0855ND74T,PetLovers 600张衣物除毛滚筒套装 - 超粘性除毛滚筒，宠物毛发去除滚筒 - 6个装,PetLovers,4.7,36968,499.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 北4街 300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
88,B0BQX4HLCS,Raganet 中小型宠物便携围栏，宠物屋高58cm x 长78cm，牛津布防水，室内外适用，安全耐用（灰色）,Raganet,4.6,1101,249.0,500,亚马逊官方(上月购买量),2022-12-23,45,1,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
89,B0C4L2W5RB,小中大型犬安全胸背带 含1.5米牵引绳（红色含牵引绳，L码）,UNA MASCOTA,4.5,161,219.0,,,2023-05-08,41,67,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心（1区）/中央大道拉萨罗·卡德纳斯 119 商铺 2 3,FBA,https://www.amazon.com.mx/dp/B0C4L2W5RB,True
90,B07X148WCW,普瑞纳ONE成年中型和大型犬鸡肉牛肉味7公斤,WeTap,4.5,734,499.33,600,亚马逊官方(上月购买量),2019-08-29,85,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
91,B09Y1RNQXL,Pedigree - 小型犬狗粮湿粮包，鸡肉口味，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,635,228.0,700,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
92,B0DKLT7Y8K,Waggys Relax天然舒缓犬用压力与焦虑，60粒,Waggys,4.4,223,296.65,600,亚马逊官方(上月购买量),2024-10-23,23,1,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
93,B0B76YCL74,猫狗毛刷2件套，去毛器,NEWKIBOU,4.6,2666,134.1,400,亚马逊官方(上月购买量),2022-07-21,50,2,LSMEI,第三方(中国),中国,中国/518000/深圳市/罗湖区/嘉北社区嘉宾路2008号东佳大厦505/南湖街道,FBA,https://www.amazon.com.mx/dp/B0B76YCL74,True
94,B09NF9NPZ6,Canine Chews 狗零食牛肉条 100%牛肉 100支（混合装）,Canine Chews,4.5,265,199.0,200,亚马逊官方(上月购买量),2023-09-28,36,5,Tienda Oficial de Canine Chews,品牌方(墨西哥),墨西哥,墨西哥/20905/阿瓜斯卡连特斯/赫苏斯 玛丽亚/1/查塞拉 100,FBA,https://www.amazon.com.mx/dp/B09NF9NPZ6,True
95,B07YSXP3XF,维克 Veggiedent FR3SH S 犬用洁齿条 5-10kg，15条,Virbac,4.6,679,259.0,200,亚马逊官方(上月购买量),2021-08-10,62,3,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B07YSXP3XF,True
96,B01FKNX4R2,Ganador 幼犬全犬种干粮 - 20公斤,Ganador,4.7,1161,789.0,400,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
97,B01BKECCNM,Hill's Science Diet 狗用湿粮 鸡肉味 12包 354克,Hill's Science Diet,4.6,1006,1349.0,200,亚马逊官方(上月购买量),2016-03-07,127,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01BKECCNM,True
98,B0G2CGCRN5,Dogelthy 犬用天然抗过敏补充剂 抗过敏配方 无瘙痒与不适 支持免疫系统、皮肤和消化健康 猪肉味 270克,Dogelthy,4.4,145,859.0,200,亚马逊官方(上月购买量),2025-11-14,10,2,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0G2CGCRN5,True
99,B075NLFVH8,Pedigree - DENTASTIX 成犬零食，7支装，口腔护理，清洁牙齿，对抗牙垢,Pedigree,4.8,574,60.0,400,亚马逊官方(上月购买量),2017-09-11,109,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVH8,True
