排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
33,B01FKNX3FU,Ganador 成年小型犬 20公斤 蓝色,Ganador,4.8,1543,819.0,1000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
34,B0GWHHR2P1,战术狗项圈 狗狗训练用 粉色 L,DAQI,4.7,974,169.2,200,亚马逊官方(上月购买量),2022-04-03,53,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
35,B0DL98VSFP,540个带分配器和夹子的便便袋，薰衣草香味,ESRAIN,4.8,335,230.4,900,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
36,B0088LIINY,Earth Rated - 薰衣草香型狗拾便袋，8卷共120只,Earth Rated,4.9,200028,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
37,B07PY5FGR1,Cloralex宠物用，消除异味 3.75升,Cloralex,4.8,2511,89.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
38,B09Y1R1GWL,宝路 - 小型犬湿粮包，牛排风味，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,927,225.25,1000,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
39,B0153V3YEY,Nupec 幼犬狗粮，含维生素E和硒，2kg装,Nupec,4.8,9520,329.0,200,亚马逊官方(上月购买量),2015-09-01,133,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3YEY,True
40,B0F494MVYC,甘纳多优质三文鱼成犬干粮 20kg,Ganador,4.8,223,989.0,600,亚马逊官方(上月购买量),2025-04-09,17,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
41,B0GTN78GRB,狗狗安全胸背带 中小大型犬适用 含1.5米牵引绳（紫色，M码）,UNA MASCOTA,4.8,12,192.72,,,2026-03-24,6,67,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/市中心 (区域1)/中央轴拉萨罗·卡德纳斯 119 商铺 2 3,FBA,https://www.amazon.com.mx/dp/B0GTN78GRB,True
42,B075NFDQQG,凯撒 - 成犬湿粮，羊肉味 75克/包，24包装,Cesar,4.8,151,220.0,100,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQQG,True
43,B07NSD6XW3,Nupec 小型老年犬干粮，2公斤，1包,Nupec,4.9,2279,469.0,800,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
44,B09Z6QHGTG,猫狗LED指甲剪：照亮指甲或血线，修剪更安全。超锋利刀片适合厚指甲，快速感应避免过度修剪。适合猫狗。,Elvess,4.7,1716,195.65,1000,亚马逊官方(上月购买量),2022-04-29,53,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
45,B0BQTFBXHP,希尔思科学配方老年犬小颗粒鸡肉味狗粮 6.8公斤,Hill's Science Diet,4.7,483,1344.0,800,亚马逊官方(上月购买量),2022-12-22,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
46,B0DKLT7Y8K,Waggys Relax 天然舒缓狗狗压力与焦虑 60粒,Waggys,4.4,217,314.1,600,亚马逊官方(上月购买量),2024-10-23,23,1,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
47,B09KQVCC67,Nature's Miracle 狗用尿液污渍酶解清除剂 946ml,Nature's Miracle,4.4,4672,315.0,700,亚马逊官方(上月购买量),2021-11-01,59,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
48,B0BBSG79MX,宝路 高蛋白成犬粮，牛肉鸡肉味，24袋，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1189,228.0,1000,亚马逊官方(上月购买量),2022-08-24,49,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
49,B07PSK15Y2,Nupec 小型老年犬干粮 - 1 x 8 公斤,Nupec,4.8,4265,1508.11,1000,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
50,B07L9JHXJR,荒野盛宴太平洋溪流狗粮,Taste Of The Wild,4.6,6654,1562.0,1000,亚马逊官方(上月购买量),2019-01-30,92,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
51,B008OV91VQ,希尔思科学配方鸡肉味犬用零食 200G,Hill's,4.7,2162,180.0,400,亚马逊官方(上月购买量),2014-09-12,144,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
52,B09232RF2N,Perfect Sense 老年犬粮 3 kg | 含氨基葡萄糖和软骨素的天然狗粮 | 适合高龄成年犬 | 小型犬,Perfect Sense,4.7,715,439.0,300,亚马逊官方(上月购买量),2019-09-17,84,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
53,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水垫，5层防漏快干设计，训练用，71 x 86 厘米（超大号），60片装，蓝白,Amazon Basics,4.5,216200,648.95,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
54,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的人造草皮 | 除臭易清洁,Fancy Pets,4.4,10103,509.0,600,亚马逊官方(上月购买量),2015-12-02,130,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
55,B003CLAJ1E,希尔思科学配方小型迷你老年犬鸡肉味狗粮 2Kg,Hill's Science Diet,4.8,3263,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
56,B077PTWTJR,Fancy Pets Medical Solutions 止痒舒缓喷雾 125毫升,Fancy Pets,4.5,1554,65.42,400,亚马逊官方(上月购买量),2017-11-23,106,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B077PTWTJR,True
57,B01FVRF920,Barkys 80136100614 肉条 1千克，1件，小号,BARKYS,4.8,1577,299.0,1000,亚马逊官方(上月购买量),2016-05-19,124,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
58,B01A1DJ4GG,普瑞纳Beneful成犬小型犬牛肉味4Kg,Purina,4.8,1492,236.0,700,亚马逊官方(上月购买量),2015-12-31,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
59,B0723HRWJW,Nature's Miracle 宠物狗强效去污除味剂 946ml,Nature's Miracle,4.4,23569,299.0,800,亚马逊官方(上月购买量),2017-06-29,111,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
60,B0D145LGH6,Feandrea 狗床，矫形波纹海绵，122 x 85 x 16 厘米,Feandrea,4.6,892,1099.99,200,亚马逊官方(上月购买量),2024-04-08,29,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B0D145LGH6,True
61,B08QJNMHLZ,Arm & Hammer 全面护理狗狗牙齿护理套装 | 2.5盎司鸡肉味含酶狗牙膏、牙刷和指套刷 | 小苏打增强配方，清新口气并控制牙垢,ARM & HAMMER,4.6,3383,122.92,900,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
62,B0CDYWTMRM,普瑞纳康多乐成犬全犬种牛肉鸡肉味18kg,Dog Chow,4.7,571,723.0,700,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
63,B0FN2WXY5M,270个带分配器和夹子的便便袋，薰衣草香味,ESRAIN,4.8,116,157.5,600,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
64,B08NWZD6MS,Spring Blossoms - 猫狗通用专业2合1美容梳，轻松去除毛结和毛团，宠物安全梳（橙色）,Spring Blossoms,4.8,4382,297.99,500,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
65,B0DQ6D53RJ,Dogelthy肠胃助剂 犬用益生元与益生菌补充剂,Dogelthy,4.6,113,656.1,200,亚马逊官方(上月购买量),2023-08-10,37,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/五月五日延伸街 #15 内部6号 圣胡安德奥科坦区,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
66,B00B5RFPYS,Arm & Hammer 艾禾美 犬用薄荷味高级护理去牙垢口腔喷雾 4盎司,ARM & HAMMER,4.6,5677,131.21,500,亚马逊官方(上月购买量),2016-07-21,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00B5RFPYS,True
67,B0153V47YU,Nupec 狗粮，小型犬幼犬，含维生素E和硒，2公斤装。,Nupec,4.8,3168,401.0,700,亚马逊官方(上月购买量),2015-10-06,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
68,B0CQ7RHBQ2,BuFan 狗耳罩 - 可调节听力保护，降噪，适用于散步、烟花、雷电和狩猎的耳罩,BuFan,3.9,465,729.0,,,2023-12-14,33,12,BuFan-Store MX,品牌方(中国),中国,中国/518000/广东省/深圳市/133 号1004/福田区莲花街道梅富社区布尾村,FBA,https://www.amazon.com.mx/dp/B0CQ7RHBQ2,True
69,B08B1XD455,Medical Solutions Fancy Pets 猫狗可调节伊丽莎白圈 – 术后防舔防抓伤口 – 2号（25厘米）,Fancy Pets,4.4,3083,86.0,100,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XD455,True
70,B0GNTXPQQ3,Virbac Movoflex 中型犬关节活动补充剂,Virbac,4.9,36,699.0,200,亚马逊官方(上月购买量),2026-02-17,7,3,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科/萨波潘/瓜达拉哈拉科技园/英格兰大道 5070,FBA,https://www.amazon.com.mx/dp/B0GNTXPQQ3,True
71,B074M2D1LJ,Perfect Sense 中大型成犬优质狗粮 MLB 15kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,727,1599.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
72,B096N1C82L,普瑞纳ONE成犬迷你及小型犬鸡肉牛肉味3.5kg,Purina One Dry Perro,4.7,275,257.3,600,亚马逊官方(上月购买量),2021-06-04,63,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
73,B08WLPDWV6,Barkys 狗奖励饼干含Omega 3和6，2.5公斤,Cowjag,4.8,979,282.0,700,亚马逊官方(上月购买量),2021-02-15,67,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
74,B0DQW1YXG5,Feandrea 中型犬床，76 x 51 x 18 厘米，高边设计,Feandrea,4.5,541,599.99,200,亚马逊官方(上月购买量),2025-04-21,17,9,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
75,B07X148WCW,Purina One 成犬中型和大型犬鸡肉牛肉味 7Kg,WeTap,4.5,734,499.33,600,亚马逊官方(上月购买量),2019-08-29,85,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
76,B0DZC33MRF,Feandrea 三层狗用阶梯，防滑，57x40x40 厘米,Feandrea,4.5,2116,589.99,400,亚马逊官方(上月购买量),2025-06-20,15,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B0DZC33MRF,True
77,B07NHGX19F,Earth Rated 狗狗湿巾 | 低敏薰衣草香 | 100片,Earth Rated,4.7,23197,207.0,700,亚马逊官方(上月购买量),2019-02-08,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
78,B0BKK4GQTM,Raganet宠物运输箱，适用于狗和猫，便携包最大承重10公斤，尺寸：长42厘米 x 宽20厘米 x 高25厘米，旅行和汽车用背包，黑色。,Raganet,4.6,1310,189.0,200,亚马逊官方(上月购买量),2022-10-25,47,3,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0BKK4GQTM,True
79,B0855ND74T,PetLovers 600张衣物粘毛器套装 - 超粘粘毛滚筒，宠物除毛滚筒 - 6个装,PetLovers,4.7,36924,479.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 北4街 300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
80,B0DTHX8HYR,HomeChi 狗狗术后恢复服，母犬手术服,HomeChi,4.5,478,298.99,,,2025-01-20,20,70,ZJFF MX LLC,第三方(中国),中国,中国/518129/广东省/龙岗区/深圳市/F栋六层609/坂田街道大发埔社区布龙路663号,FBA,https://www.amazon.com.mx/dp/B0DTHX8HYR,True
81,B088BH2WLC,Feandrea 狗床，毛绒垫，直径60厘米，灰色,Feandrea,4.4,5939,314.99,100,亚马逊官方(上月购买量),2020-07-22,74,14,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
82,B0929DKD6Z,Beneful普瑞纳成犬热带能量牛肉火鸡味10kg,Purina Beneful Sunrise,4.8,1525,527.0,500,亚马逊官方(上月购买量),2021-04-12,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
83,B01FKNX4R2,Ganador 幼犬全犬种干粮 - 1 x 20 kg,Ganador,4.7,1159,789.0,300,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
84,B0HFKYP68D,Furbedz 中型犬高架床，透气，可水洗,Furbedz,4.8,12,462.0,,,2026-06-02,3,4,Furbedz,品牌方(墨西哥),墨西哥,墨西哥/85000/索诺拉/奥夫雷贡城/哈利斯科街147号南,FBA,https://www.amazon.com.mx/dp/B0HFKYP68D,True
85,B0GKFZ13XV,安全门，婴儿门，76-125厘米，狗/宠物门，儿童安全门，免打孔，适用于楼梯,MOXIMX,4.6,267,1099.96,300,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0GKFZ13XV,True
