排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
16,B07XZHXZW4,HI MULTI PRO Alimento Premium para Perro Adulto 25kg. con probióticos y Proteínas de Alto Valor biológico,,4.6,6531,1154.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07XZHXZW4,False
17,B0CF63JSS9,"Dogelthy Pure Salmon Oil Aceite de Salmon con Omega 3,6 y 9 para Perro",Dogelthy,4.7,3044,579.0,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B09R916GQ3,Purina Beneful Adulto Original Sabor Carne 10Kg,WeTap,4.8,2632,527.0,1000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
19,B0CF4BLG83,Dogelthy Mobility Suplemento Condroprotector en Polvo para Perro,Dogelthy,4.6,2090,1067.0,900,亚马逊官方(上月购买量),2023-08-09,37,4,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
20,B071HPBSHV,"Amazon Basics - Pañales para perro macho, paquete de 30, tamaño pequeño, envoltura desechable ultraabsorbente con ajuste seguro, a prueba de fugas y cómodo",,4.5,32174,364.9,,,,,,,,,,,https://www.amazon.com.mx/dp/B071HPBSHV,False
21,B0185OQ6VO,TAPETE ENTRENADOR DRY PET - 50 PZ,Dry Pet,4.6,3743,298.0,900,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
22,B0153V43UI,"Nupec croquetas para Perros, Adulto, con Omega 3 y 6, presentación de 5 kg.",Nupec,4.8,4015,668.84,600,亚马逊官方(上月购买量),2015-09-01,132,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
23,B0F96F3XWF,"King Dog & Cat Tapetes Entrenadores para Perros Clean Pet, 40 Piezas, 60 x 60 cm, 6 Capas Máxima Absorción e Higiene para Perros",King Dog & Cat,4.8,11,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
24,B003CL6Q84,Hill's Science Diet Small Mini Croquetas para Perro Adulto Sabor Pollo 7Kg,Hill's Science Diet,4.8,10745,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
25,B07TGKCWWP,"Fancy Pets Pañales Desechables para Perros CH | Súper Absorbentes | 12 Piezas | para Incontinencia, Entrenamiento y Celo | Cómodos y Ajustables",Fancy Pets,4.5,1442,131.53,500,亚马逊官方(上月购买量),2019-06-25,86,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
26,B01FKNX3FU,"Ganador Adulto, Razas Pequeñas, 20 kg, Azul",Ganador,4.8,1535,877.0,1000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
27,B0CK32S653,"Waggys Salmon Bites, Premios Naturales Sin Granos para Perros, 100 pzs",Waggys,4.6,670,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,MX/44520/JALISCO/GUADALAJARA/LAZARO CARDENAS 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
28,B0DRP2NFR5,"Carmelie Alivio Natural De Levadura para Perros, Promueve Un Alivio Saludable De La Picazón, Cuidado De Las Molestias De Oído En Perros, Alivio De La Picazón En Perros, Apoyo para Alergias, Alivio De",Carmelie,4.0,581,320.0,1000,亚马逊官方(上月购买量),2025-09-08,12,1,Arnold's Star,第三方(中国),中国,CN/362100/Fujian/Quanzhou/fulonghongshengmingdi 4zhuang Ati 1413shi/taishangtouziqu dongyuanzhen jinfengcun xingxiulu 850hao,,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
29,B0CDYPLFYG,Dog Chow Purina Selección de Proteinas Adulto Todos losTamaños Sabor Cordero 10Kg,Dog Chow,4.8,400,452.0,200,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYPLFYG,True
30,B0BBSG79MX,"Pedigree - High Protein Alimento para Perro Adulto, Sabor Res y Pollo, 24 Sobres, 85g c/u, con Proteína, Antioxidantes y Vitamina E",Pedigree,4.8,1176,182.4,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
31,B0088LIINY,"Earth Rated - Bolsas para excremento de perros, 120 bolsas en 8 rollos con olor a lavanda",Earth Rated,4.9,197330,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
32,B01FUDI7F6,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FUDI7F6,False
33,B0153V3ZEI,"Nupec croquetas para Perros, Cachorros, con Vitamina E y Selenio, presentación de 5 kg.",Nupec,4.8,9507,740.08,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
34,B07PSK15Y2,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07PSK15Y2,False
35,B01FUDI7OC,"Nupec alimento para Perros, Weight Control, nutrición para Perros con sobrepeso u obesidad, presentación de 15 kg.",Nupec,4.8,3932,2299.0,800,亚马逊官方(上月购买量),2016-05-18,124,3,Selectashop,第三方(墨西哥),墨西哥,MX/01729/CIUDAD DE MEXICO/CIUDAD DE MEXICO/ALCANTARILLA/DESIERTO DE LOS LEONES 5547 INT B605,,https://www.amazon.com.mx/dp/B01FUDI7OC,True
36,B08TH7LVQK,"Cama para Perro, Resistente, Confortable, con Relleno Suave, Medidas y Color a Elegir (Small, Negra/Gris)",PETS APPAREL HILLS,4.6,10428,269.1,100,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方(墨西哥),墨西哥,MX/06090/Ciudad de Mexico/Cuauhtemoc/Nezahualcoyotl/158 Depto 202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
37,B01FVRF920,"Barkys 80136100614 Jerky Sticks Palitos de Carne 1 kg, 1 Pieza, Small",BARKYS,4.8,1571,299.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
38,B09Y1R1GWL,"Pedigree - Sobres para Perro, Raza Pequeña, Sabor Res en Filetes, con Ingredientes Naturales, Proteínas y Fibra, 24 Sobres, 100g c/u",Pedigree,4.8,916,182.4,1000,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
39,B016C6EOO8,"Amazon Basics Paños absorbentes para perros y cachorros, diseño de 5 capas sin filtraciones y secado rápido, para entrenamiento, 71 x 86 cm (extra grande), paquete de 60, azul y blanco",Amazon Basics,4.5,216207,655.51,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
40,B0GWHHR2P1,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0GWHHR2P1,False
41,B0DF4TZZ82,Dogelthy Premios para Perro de Patas de Pollo Deshidratadas 100% Naturales,Dogelthy,4.3,84,210.32,300,亚马逊官方(上月购买量),2024-08-23,24,6,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
42,B075N8M4BQ,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B075N8M4BQ,False
43,B09232RF2N,Perfect Sense Alimento para Perro Senior 3 kg | Croquetas Naturales con Glucosamina y Condroitina | para Perros Adultos Mayores | Tamaño Pequeño,Perfect Sense,4.7,712,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
44,B0F494MVYC,Alimento seco Perro Ganador Premium Salmon 20k,Ganador,4.8,213,1035.0,700,亚马逊官方(上月购买量),2025-04-09,17,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
45,B07L9JHXJR,Taste Of The Wild Pacific Stream Alimento para Perro,Taste Of The Wild,4.6,6643,1648.0,900,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
46,B07PY5FGR1,"Cloralex Mascotas, Elimina Malos Olores 3.75 L",Cloralex,4.8,2504,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
47,B07NSD6XW3,"Nupec Alimento Seco para Perro Raza Pequeña Senior, 2 kg, 1 Pack",Nupec,4.9,2271,469.0,600,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
48,B018TYLZU2,Fancy Pets Tapete de Entrenamiento para Perros Doggie Grass GDE | Pasto Sintético con Bandeja y Rejilla | Control de Olores y Fácil Limpieza,Fancy Pets,4.4,10093,529.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
49,B0G5WLMHN5,"Arnés para Perros y Gatos Pequeños con Correa 1.5 m, Arnés Tipo Chaleco Transpirable de Malla, Diseño Deportivo con Estampado de Pelotas, Ajustable, Cómodo y Seguro para Paseo Diario (Z-Rosado, L)",SAN KARA,4.8,5,39.0,,,2025-12-09,9,6,SanKara Mexico,品牌方(中国),中国,CN/710075/陕西/西安/高新尊寓/9栋1907号,FBA,https://www.amazon.com.mx/dp/B0G5WLMHN5,True
50,B08JRVB4BH,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B08JRVB4BH,False
51,B0D81FN4SQ,Alimento Humedo para Perro Ganador Premium Cachorro Higado & Pavo,Ganador,4.6,72,187.0,400,亚马逊官方(上月购买量),2024-06-25,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D81FN4SQ,True
52,B0855ND74T,"PetLovers Set de 600 Hojas Quita Pelusa para Ropa - Rodillo Quita Pelusa Extra Pegajoso, Rodillo Quita Pelos de Mascotas - Pack De 6",PetLovers,4.7,36829,479.0,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,US/33702/FL/SAINT PETERSBURG/7901 4th ST N STE 300,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
53,B08QJNMHLZ,"Arm & Hammer Complete Care Dog Dental Kit | 2.5 oz Chicken Flavor Enzymatic Dog Toothpaste, Toothbrush, & Finger Brush | Baking Soda Enhanced Formula for Fresh Breath and Tartar Control",Arm & Hammer,4.6,3339,125.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
54,B0155E0168,Fancy Pets Plato de Acero Inoxidable para Perro con 8 Onzas o 227 Gramos,Fancy Pets,4.7,6672,34.9,300,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
55,B003CLAJ1E,Hill's Science Diet Small Mini Croquetas para Perro Senior Sabor Pollo 2Kg,Hill's Science Diet,4.8,3245,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
56,B0BQTFBXHP,Hill's Science Diet Small Bites Croquetas para Perro Senior Pollo 6.8Kg,Hill's Science Diet,4.7,477,1344.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
57,B08B1XMBV1,Medical Solutions Collar Isabelino Ajustable para Perros y Gatos Fancy Pets – Protección Postoperatoria para Evitar Lamer y Rascar Heridas – Talla 3 (29 cm),Fancy Pets,4.4,3068,114.12,100,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XMBV1,True
58,B09Z6QHGTG,"Cortauñas para perros y gatos con luz LED:ilumina uñas o línea de sangre para un corte seguro. Hojas extra afiladas para uñas gruesas, sensor rápido evita cortes excesivos. Ideal para perros y gatos.",,4.6,1733,195.65,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Z6QHGTG,False
59,B01N30FZTO,"Dog Chow Purina Cachorro Raza Mediana y Grande Sabor Carne, Pollo y Frutas 7.5Kg",Dog Chow,4.8,2231,336.0,800,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
60,B08WLPDWV6,"Barkys Biscuit premios para Perro con Omega 3 Y 6, 2.5 kg",Cowjag,4.8,971,282.0,500,亚马逊官方(上月购买量),2021-02-15,66,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
61,B0723HRWJW,"Nature's Miracle - Advanced - Eliminador avanzado de manchas y olores para perros, spray enzimático, aroma fresco, limpieza profunda, 946ml",Nature's Miracle,4.4,23476,299.0,800,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
62,B07NHGX19F,Earth Rated Toallitas Húmedas para Perro | Hipoalergénicas con olor a Lavanda | 100 Piezas,,4.7,23073,207.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07NHGX19F,False
63,B008OV91VQ,"Hill's Science Diet Premios para Perro Sabor Pollo 200G | Premios Hill's para perro, pollo real, digestión saludable, sistema inmunológico fuerte, omega-6 y vitamina E",,4.7,2155,180.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B008OV91VQ,False
64,B0B45BW58F,"Raganet, Mochila Transportadora de Mascotas, Perros y Gatos, Back Pack Portátil para Mascota Pequeña (Máximo 7Kg) Medidas: Ancho 23cm Largo 33cm Altura 42cm (Color Negro)",Raganet,4.6,3099,208.04,500,亚马逊官方(上月购买量),2022-06-15,51,3,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
65,B00NLMJ6F4,Virbac Nutri-Plus Gel Suplemento Nutricional 120g Perros y Gatos,Virbac,4.8,339,319.0,700,亚马逊官方(上月购买量),2015-09-08,132,1,Most Amazing Brands,第三方(墨西哥),墨西哥,MX/72820/PUEBLA/SAN ANDRÉS CHOLULA/SAN BERNARDINO TLAXCALANCINGO/BLVD DE LOS REYES 6431 PISO 24 OFICINA 2406,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
66,B074M2D1LJ,"Perfect Sense Alimento Premium para Perro Adulto Raza Mediana y Grande MLB 15 kg - 100% Natural con Omega 3, Prebióticos y Antioxidantes - Alta Digestibilidad",Perfect Sense,4.6,725,1599.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
67,B071937LW8,"Regalo Easy Fit Adjustable Baby Safety Gate, 26-42 inches wide",Regalo,4.5,15941,690.65,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
68,B0153V47YU,"Nupec croquetas para Perros, Cachorros Razas pequeñas, con Vitamina E y Selenio, presentación de 2 kg.",,4.8,3163,401.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V47YU,False
69,B07BDX6TWS,"Perfect Sense Alimento para Perro Adulto Razas Pequeñas 8 kg – 100% Natural, para Mejor Digestión, Rico en Omega 3",Perfect Sense,4.7,848,919.0,200,亚马逊官方(上月购买量),2018-03-12,102,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDX6TWS,True
70,B09Y1NFQ92,"Pedigree - Alimento Húmedo para Perro Adulto, Pollo En Filetes, 24 Sobres, con Proteína, Antioxidantes y Vitamina E",Pedigree,4.8,873,225.25,700,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
71,B0CG33JYQC,"Pechera Arnés De Seguridad para Perro Chico Mediano Y Grande con Correa 1.5m (Fuscia, M)",UNA MASCOTA,4.6,343,219.0,,,2023-08-19,36,69,COMERSTAT,第三方(墨西哥),墨西哥,MX/06000/CIUDAD DE MEXICO/CIUDAD DE MEXICO/CENTRO (AREA 1)/EJE CENTRAL LAZARO CARDENAS 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0CG33JYQC,True
72,B0H26VP8B9,Dogelthy Gastro Aid Suplemento con Pre y Probioticos para Perros,Dogelthy,4.6,101,377.52,100,亚马逊官方(上月购买量),2023-08-10,37,4,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0H26VP8B9,True
73,B07WZ2KN1V,Cloralex Mascotas Elimina Malos Olores 10 L,Cloralex,4.8,948,256.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
74,B0CN7CRSLH,"Raganet, Cubierta para Mascotas, Funda Cubre Asientos de Autos, Sillones. Ideal para Perros y Gatos, para Asiento Trasero, Cajuela o Sofa, Medidas: 137 * 147 * 40cm Impermeable (Negra Completa)",Raganet,4.2,1715,209.0,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
75,B09Y1RNQXL,"Pedigree - Sobres para Perro, Raza Pequeña, Sabor Pollo, con Ingredientes Naturales, Proteínas y Fibra, 24 Sobres, 100g c/u",Pedigree,4.8,630,182.4,500,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
76,B01A1DJ4GG,Purina Beneful Adulto Raza Minis Sabor Carne 4Kg,,4.8,1487,242.13,,,,,,,,,,,https://www.amazon.com.mx/dp/B01A1DJ4GG,False
77,B08NWZD6MS,"Spring Blossoms - Rastrillo de aseo profesional 2 en 1 para gatos y perros, peine para quitar fácilmente las alfombrillas y los enredos, seguro para cepillo para mascotas (Naranja)",Spring Blossoms,4.8,4354,259.99,500,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
78,B097XKNS73,Purina Pro Plan Adulto Carne 24x85g,Purina,4.8,1567,812.98,400,亚马逊官方(上月购买量),2021-06-25,62,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B097XKNS73,True
79,B07X148WCW,Purina One Adulto Raza Mediana y Grande Sabor Pollo y Carne 7Kg,WeTap,4.6,733,499.33,600,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
80,B0BWH8K4VQ,"DOG-O-CHEW| Shampoo para Perro, Shampoo para Perro con Avena, Humectante, BPA Free, 4 litros/135 oz.",,4.7,710,339.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0BWH8K4VQ,False
81,B0CW618SPM,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CW618SPM,False
82,B075NFDQR8,"Cesar - Sobres de Alimento para Perro Adulto, Sabor Res y Vegetales, 75g c/u., Paquete de 24 Sobres",Cesar,4.7,269,275.0,400,亚马逊官方(上月购买量),2017-09-11,108,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQR8,True
83,B07GC89BJV,Hill's Science Diet Croquetas para Perro Senior 7+ Sabor Pollo 12Kg,Hill's Science Diet,4.7,357,2015.98,500,亚马逊官方(上月购买量),2022-11-24,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07GC89BJV,True
84,B09KQVCC67,Nature's Miracle Destructor enzimático de orina y manchas para perro 946 ml,Nature's Miracle,4.4,4552,315.0,700,亚马逊官方(上月购买量),2021-11-01,58,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
85,B0CDYWTMRM,Purina Dog Chow Adulto Todos los tamaños Sabor Carne y Pollo 18Kg,Dog Chow,4.7,561,772.0,400,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
86,B0CXYJ9N4J,"Purina Campeón Adulto Raza Grande Sabor Carne, Pollo y Cereales 18Kg",Purina,4.8,72,692.0,300,亚马逊官方(上月购买量),2024-03-13,30,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CXYJ9N4J,True
87,B005HN362O,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B005HN362O,False
88,B0B84V22ZJ,"RENDIN 255 Bolsas para Perro Biodegradables,Prueba de Fugas y Fragante Bolsitas para Perro,17 Rollos + 1 Dispensador+1 Clip",RENDIN,4.8,1772,199.0,500,亚马逊官方(上月购买量),,,3,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
89,B0929DKD6Z,Beneful Purina Adulto Energia Tropical Sabor Carne y Pavo 10Kg,Beneful,4.8,1520,527.0,500,亚马逊官方(上月购买量),2021-04-12,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
90,B0H1JCRNNB,Dogelthy Allergy Blend Suplemento Natural Contra las Alergias para Perro,Dogelthy,4.3,131,439.12,200,亚马逊官方(上月购买量),2026-05-12,4,2,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0H1JCRNNB,True
91,B0GTR7BFHD,"Collar Antipulgas para Perro,(Negro*2, Perro(63cm))",LOTUSART,4.0,17,169.29,50,亚马逊官方(上月购买量),2026-03-24,5,3,LOTUSART,品牌方(中国),中国,CN/523960/广东/东莞市/厚街大道西122号之一1413室/厚街镇,FBA,https://www.amazon.com.mx/dp/B0GTR7BFHD,True
