排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
31,B0855ND74T,PetLovers 600张衣物除毛絮替换纸套装，超粘除毛滚筒，宠物除毛滚刷 - 6件装,PetLovers,4.7,36773,364.04,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
32,B0F96F3XWF,King Dog & Cat 宠物清洁训练垫 40片装 60x60cm 6层超强吸水卫生,King Dog & Cat,4.7,10,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
33,B0BQTFBXHP,希尔思 Science Diet 小颗粒老年犬粮 鸡肉味 6.8Kg | 希尔思犬粮，真鸡肉，小型犬，支持老年健康，呵护心脏与肾脏,Hill's Science Diet,4.7,480,1152.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
34,B07PY5FGR1,Cloralex宠物除臭剂 3.75L,Cloralex,4.8,2497,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
35,B08TH7LVQK,耐用舒适狗窝，柔软填充，尺寸颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10413,269.1,100,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158 公寓202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
36,B0088LIINY,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0088LIINY,False
37,B07L9JHXJR,荒野盛宴太平洋溪流狗粮 | 烟熏三文鱼为主料，全生命阶段，特定益生菌维护消化健康,Taste Of The Wild,4.7,6640,1399.0,700,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
38,B08NWZD6MS,"Spring Blossoms - Rastrillo de aseo profesional 2 en 1 para gatos y perros, peine para quitar fácilmente las alfombrillas y los enredos, seguro para cepillo para mascotas (Naranja)",Spring Blossoms,4.8,4323,297.99,600,亚马逊官方(上月购买量),2021-01-06,67,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
39,B0GWHHR2P1,战术犬用训练项圈，粉色，L号 | 1050D尼龙，可调节，金属扣，带手柄，舒适，M-XL码，适合中大型犬,DAQI,4.7,953,169.2,200,亚马逊官方(上月购买量),2022-04-03,53,15,CHIYING,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
40,B09Y1R1GWL,宝路 小型犬湿粮包 牛肉条味 含天然原料 蛋白质和纤维 24包 100g/包,Pedigree,4.8,911,225.25,1000,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
41,B01FUDI7F6,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FUDI7F6,False
42,B0CG2V5V19,Ring 室内云台摄像头 (Pan-Tilt Indoor Cam) | 360°全景视角，高清视频和双向音频（最新型号）| 黑色,Ring,4.6,908,649.0,300,亚马逊官方(上月购买量),,,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CG2V5V19,True
43,B0153V3ZEI,Nupec 成犬及幼犬狗粮，含维生素E和硒，5kg装。,Nupec,4.8,9512,723.0,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
44,B0CK32S653,Waggys 三文鱼小食，天然无谷物犬用零食，100粒,Waggys,4.6,663,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
45,B01FUDI7OC,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FUDI7OC,False
46,B01FVRF920,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FVRF920,False
47,B01AY5E1GE,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01AY5E1GE,False
48,B00MW8G3YU,Amazon Basics 狗和幼犬训练尿垫，5层防漏快干，55.9x55.9厘米（标准），50片装，蓝白色,Amazon Basics,4.5,216489,372.43,100,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon Estados Unidos,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00MW8G3YU,True
49,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪狗狗零食 | 无防腐剂和人工香料，适合幼犬、成犬及老年犬，作零食和奖励,Dogelthy,4.4,80,210.32,300,亚马逊官方(上月购买量),2024-08-23,24,5,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
50,B09Z6QHGTG,LED灯狗猫指甲剪：照亮指甲/血线，安全修剪；超锋利刀片适合厚指甲，快速感应防止过度修剪，狗猫通用。,Elvess,4.6,1722,195.65,1000,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
51,B003CLAJ1E,"Hill's Science Diet Small Mini Croquetas para Perro Senior Sabor Pollo 2Kg | Croquetas Hill's para perro, pollo real, razas pequeñas, soporte envejecimiento, salud de corazón y riñones",Hill's Science Diet,4.8,3254,528.75,700,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
52,B0F494MVYC,Ganador Premium 三文鱼干狗粮 20kg,,4.8,207,1035.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0F494MVYC,False
53,B075NLFVGS,西莎成年犬粮 羊肉蔬菜味 75g×24袋,,4.7,335,220.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B075NLFVGS,False
54,B07PSK15Y2,Nupec 小型犬老年期干狗粮 - 1 x 8 kg,,4.8,4256,1514.91,,,,,,,,,,,https://www.amazon.com.mx/dp/B07PSK15Y2,False
55,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司（227克）,,4.7,6665,34.9,,,,,,,,,,,https://www.amazon.com.mx/dp/B0155E0168,False
56,B0DL98VSFP,540个薰衣草香便携式宠物便便袋，配分配器和夹子，可生物降解，36卷,ESRAIN,4.8,316,230.4,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
57,B01N30FZTO,Purina Dog Chow 中大型犬幼犬粮 牛肉鸡肉水果味 7.5kg,Dog Chow,4.8,2238,336.0,700,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
58,B09232RF2N,Perfect Sense 老年犬粮 3kg | 天然犬粮，含葡萄糖胺和软骨素 | 适合小型老年犬,,4.7,710,439.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B09232RF2N,False
59,B00NLMJ6F4,维克 Nutri-Plus 营养补充凝胶 120g | 兽医专用，犬猫适用 | 能量、维生素，快速恢复 | 适口性好,Virbac,4.8,332,309.0,700,亚马逊官方(上月购买量),2015-09-08,131,1,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
60,B0D81FN4SQ,Ganador Premium 幼犬湿粮 肝与火鸡,Ganador,4.6,67,187.0,200,亚马逊官方(上月购买量),2024-06-25,26,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D81FN4SQ,True
61,B08JRVB4BH,Minino Plus 食谱系列 湿粮 金枪鱼味 85g 灰色 24件装,LQNQ,4.8,565,239.0,700,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
62,B07NSD6XW3,Nupec 小型犬老年犬干粮 2kg 1包,Nupec,4.9,2277,499.0,700,亚马逊官方(上月购买量),2019-03-18,89,1,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切50号，圣米格尔霍奇曼加社区,FBA,https://www.amazon.com.mx/dp/B07NSD6XW3,True
63,B0153V47YU,Nupec狗粮，小型犬幼犬专用，含维生素E和硒，2公斤装。,,4.8,3168,401.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V47YU,False
64,B0CG35YMGX,小型中型大型犬安全胸背带 带1.5米牵引绳（深蓝，L号）,UNA MASCOTA,4.5,138,192.72,,,2023-08-19,36,63,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心（1区）/中央轴线拉萨罗·卡德纳斯 119 商铺 2 3,FBA,https://www.amazon.com.mx/dp/B0CG35YMGX,True
65,B0CW618SPM,婴儿安全门，宠物门，76-125厘米，免打孔，适用于楼梯,MOXIMX,4.7,261,1167.55,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
66,B0723HRWJW,Nature's Miracle - 犬用去渍除味剂 - 946 ml - 先进配方 - 清洁顽固污渍 - 中和异味 - 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23418,299.0,900,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
67,B07NHGX19F,Earth Rated 狗用湿巾 | 低敏薰衣草香 | 100片,Earth Rated,4.7,23017,207.0,400,亚马逊官方(上月购买量),2019-02-08,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
68,B0CN7CRSLH,Raganet 宠物座套，汽车座椅沙发保护罩，适用于猫狗，后排座椅、后备箱或沙发，尺寸137*147*40cm，防水（全黑）,,4.2,1701,212.25,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CN7CRSLH,False
69,B01A1DJ4GG,Purina Beneful 成年小型犬牛肉味 4Kg,,4.8,1486,241.96,,,,,,,,,,,https://www.amazon.com.mx/dp/B01A1DJ4GG,False
70,B08FT2NKG3,Feandrea 宠物狗床 直径60cm 可拆洗中央垫 毛绒垫 深灰色 MPGW038G02,Feandrea,4.4,5904,349.99,100,亚马逊官方(上月购买量),2020-09-22,71,14,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/比德街 83,FBA,https://www.amazon.com.mx/dp/B08FT2NKG3,True
71,B074M2D1LJ,Perfect Sense 优质成年犬粮（中大型犬）MLB 15kg - 100%天然，含Omega 3、益生元和抗氧化剂，高消化率,Perfect Sense,4.6,731,1549.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
72,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 人造草带托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10088,529.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
73,B07X148WCW,Purina One成年犬中型和大型犬粮鸡肉味和牛肉味7公斤,WeTap,4.6,736,499.33,500,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
74,B0DQ6D53RJ,Dogelthy Gastro Aid 犬用益生元益生菌补充剂 | 每勺含超30亿CFU,Dogelthy,4.6,98,641.52,300,亚马逊官方(上月购买量),2023-08-10,36,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5月5日 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
75,B08QJNMHLZ,艾禾美全效犬用牙齿护理套装 | 2.5盎司鸡肉味酵素犬用牙膏、牙刷和指套刷 | 小苏打强效配方，清新口气，控制牙垢,Arm & Hammer,4.7,3280,125.0,700,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
76,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗舒缓奖励零食，180克（包装可能有所不同）,,4.6,5465,113.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01M8G9HYE,False
77,B09V3K7SKQ,宝路高蛋白全价成犬粮 牛肉鸡肉味 含维生素和Omega-6 18kg,Pedigree,4.7,778,671.2,900,亚马逊官方(上月购买量),2022-03-08,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09V3K7SKQ,True
78,B09KQVCC67,Nature's Miracle 狗用尿液去除剂加强版 946毫升,,4.4,4456,315.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B09KQVCC67,False
79,B08B1W7YSB,Medical Solution 犬用伊丽莎白项圈 1号 22厘米,Fancy Pets,4.4,3058,74.82,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1W7YSB,True
80,B07GC89BJV,希尔思科学饮食 老年犬7+ 鸡肉味狗粮 12公斤 | 希尔思狗粮，真实鸡肉，支持老年健康，心脏和肾脏健康，关节健康,,4.7,361,2016.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07GC89BJV,False
81,B0B45BW58F,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B45BW58F,False
82,B0B84V22ZJ,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B84V22ZJ,False
83,B0GNTXPQQ3,Virbac | Movoflex | 新型犬关节灵活补充剂 | 适合成犬和老年犬 | 美味柔软易喂食（中型犬）,Virbac,4.9,29,700.0,100,亚马逊官方(上月购买量),2026-02-17,6,3,VETAGRON AGROVETERINARIA,第三方(墨西哥),墨西哥,墨西哥/97219/尤卡坦/梅里达/其他/琳达维斯塔，在23街与27街之间,FBA,https://www.amazon.com.mx/dp/B0GNTXPQQ3,True
84,B071937LW8,Regalo Easy Fit 可调节婴儿安全门，宽26-42英寸,Regalo,4.5,15868,622.55,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
85,B0FN2WXY5M,270只可降解宠物便便袋 薰衣草香 含分配器+夹扣 18卷便携装,ESRAIN,4.8,100,157.5,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
86,B0FSYB5W45,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0FSYB5W45,False
87,B096N1C82L,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B096N1C82L,False
88,B08WLPDWV6,Barkys 狗零食饼干，含Omega 3和6，2.5kg,Cowjag,4.8,974,338.3,500,亚马逊官方(上月购买量),2021-02-15,66,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
89,B09Y1NFQ92,"Pedigree - Alimento Húmedo para Perro Adulto, Pollo En Filetes, 24 Sobres, con Proteína, Antioxidantes y Vitamina E",Pedigree,4.8,875,225.25,600,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
90,B0DKLT7Y8K,"Waggys Relax, Relajante Natural para Estrés y Ansiedad en Perros, 60 pzs",Waggys,4.4,209,349.0,400,亚马逊官方(上月购买量),2024-10-23,22,1,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
91,B0BWH8K4VQ,狗狗洗发水，燕麦狗狗洗发水，保湿，无BPA，4升/135盎司,DOG-O-CHEW,4.7,705,339.0,200,亚马逊官方(上月购买量),2023-02-21,42,8,MONZÓ,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BWH8K4VQ,True
92,B0DY7F1X3Q,Vancle Airtag 狗狗项圈支架，兼容 Apple Airtag 定位器，2 件装 GPS 追踪配件，防丢硅胶保护套，适合猫狗项圈（2PackE，小号）,Vancle,4.8,462,104.11,50,亚马逊官方(上月购买量),,,25,LiangShanXueYing,第三方(中国),中国,中国/518000/广东/深圳市/福保社区黄槐道3号深福保科技工业园A B栋B栋2层201D03单元-A340/福田区福保街道,FBA,https://www.amazon.com.mx/dp/B0DY7F1X3Q,True
93,B09Y1RNQXL,宝路 小型犬狗粮包 鸡肉味 含天然成分、蛋白质和纤维 24包×100g,Pedigree,4.8,630,225.25,500,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
94,B07YSXP3XF,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07YSXP3XF,False
