排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
12,B07XZHXZW4,HI MULTI PRO 优质成年犬粮 25kg 含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6532,915.0,1000,亚马逊官方(上月购买量),2015-10-07,131,3,ALBAPESA,第三方(墨西哥),墨西哥,MX/36900/GUANAJUATO/PENJAMO/KM 63 CARRETERA IRAPUATO - LA PIEDAD,FBA,https://www.amazon.com.mx/dp/B07XZHXZW4,True
13,B0153V41AU,Nupec 成犬粮（含Omega 3和6）- 1包 x 15公斤,Nupec,4.8,7941,1744.88,2000,亚马逊官方(上月购买量),2015-09-01,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V41AU,True
14,B0D43R8KKL,Fancy Pets MS 三文鱼油 犬猫用 250ml - 含Omega3 DHA EPA - 皮肤健康、毛发亮泽、免疫力强,Medical Solutions,4.5,2076,149.0,1000,亚马逊官方(上月购买量),2024-05-13,27,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D43R8KKL,True
15,B0B1W1ZZGQ,Churu Inaba 奶油猫零食 金枪鱼4口味混合 低卡路里 50支*14g,INABA,4.9,1593,667.0,2000,亚马逊官方(上月购买量),2023-10-29,34,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
16,B0153V7ZTO,普瑞纳狗粮 成犬 中大型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4119,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
17,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉,Dogelthy,4.6,2096,641.52,,,2023-08-09,37,4,,,,,,https://www.amazon.com.mx/dp/B0CF4BLG83,True
18,B0CF63JSS9,Dogelthy 纯三文鱼油，含Omega 3、6、9，犬用,Dogelthy,4.7,3046,509.52,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B09R916GQ3,普瑞纳宝能成犬粮原味牛肉10公斤,WeTap,4.8,2638,527.0,2000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
20,B0185OQ6VO,干爽宠物训练垫 - 50片,Dry Pet,4.6,3744,298.0,800,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
21,B01FKNX3FU,Ganador 小型犬成犬粮 20kg 蓝色,Ganador,4.8,1538,721.0,1000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
22,B0153V44K2,Nupec 成犬狗粮 牛肉味 8kg（包装可能有所不同）,Nupec,4.8,4016,1013.35,600,亚马逊官方(上月购买量),2015-09-01,132,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V44K2,True
23,B003CL6Q84,希尔思科学膳食小型成犬粮鸡肉味7kg,Hill's Science Diet,4.8,10745,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
24,B071HPBSHV,Amazon Basics - 公狗纸尿裤，30片装，小号，超吸收一次性包裹，安全贴合，防漏舒适,Amazon Basics,4.5,32196,476.64,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
25,B0DRP2NFR5,Carmelie 天然酵母舒缓配方犬用，促进健康止痒，护理犬耳不适，缓解犬瘙痒，支持过敏，舒缓,Carmelie,4.0,578,320.0,1000,亚马逊官方(上月购买量),2025-09-08,11,1,Arnold's Star,第三方,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
26,B07TGKCWWP,Fancy Pets 小型犬一次性尿布 | 超强吸收 | 12片 | 用于失禁、训练和发情期 | 舒适可调节,Fancy Pets,4.5,1446,131.53,500,亚马逊官方(上月购买量),2019-06-25,86,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
27,B0CK32S653,Waggys 三文鱼味天然无谷物狗零食，100粒,Waggys,4.6,667,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
28,B0B43X13C2,狗床 耐用舒适 柔软填充 尺寸颜色可选（中号 黑/灰）,PETS APPAREL HILLS,4.6,10425,399.2,100,亚马逊官方(上月购买量),2022-06-14,50,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158 公寓 202,FBA,https://www.amazon.com.mx/dp/B0B43X13C2,True
29,B0F96F3XWF,King Dog & Cat Clean Pet 狗训练尿垫，40片，60x60厘米，6层超强吸收，洁净卫生,King Dog & Cat,4.7,10,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
30,B0153V3ZEI,Nupec 幼犬狗粮，含维生素E和硒，5kg装。,Nupec,4.8,9508,723.0,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
31,B01FUDI7OC,Nupec体重控制犬粮，适用于超重或肥胖犬只，15kg装。,Nupec,4.8,3935,2299.0,700,亚马逊官方(上月购买量),2016-05-18,123,3,Selectashop,第三方(墨西哥),墨西哥,MX/01729/CIUDAD DE MEXICO/CIUDAD DE MEXICO/ALCANTARILLA/DESIERTO DE LOS LEONES 5547 INT B605,FBM,https://www.amazon.com.mx/dp/B01FUDI7OC,True
32,B0BBSG79MX,宝路高蛋白成年犬粮，牛肉和鸡肉味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1173,223.6,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
33,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪狗零食,Dogelthy,4.4,83,210.32,300,亚马逊官方(上月购买量),2024-08-23,24,6,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5月5日 15号 内6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
34,B0F494MVYC,胜者高级三文鱼干狗粮20kg,Ganador,4.8,212,1035.0,700,亚马逊官方(上月购买量),2025-04-09,16,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
35,B075N8M4BQ,Cesar 狗粮软包，菲力牛排原汁味，24包，每包75克。,Cesar,4.7,806,220.0,400,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
36,B01FVRF920,Barkys 80136100614 肉干条 1kg 1件 小号,BARKYS,4.8,1572,259.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
37,B07PY5FGR1,Cloralex宠物除异味3.75L,Cloralex,4.8,2500,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
38,B008OV91VQ,希尔思科学饮食 鸡肉味狗零食 200g,Hill's,4.7,2159,144.0,400,亚马逊官方(上月购买量),2014-09-12,144,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
39,B0088LIINY,Earth Rated 狗狗粪便袋，8卷共120只，薰衣草香味,Earth Rated,4.9,199850,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
40,B016C6EOO8,Amazon Basics 狗狗幼犬吸水垫，5层防漏快干设计，训练用，71×86厘米（超大号），60片装，蓝白,Amazon Basics,4.5,216386,655.51,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
41,B01FUDI7F6,Nupec 老年犬狗粮 15kg,Nupec,4.8,5201,2203.25,800,亚马逊官方(上月购买量),2016-05-18,123,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
42,B07L9JHXJR,荒野盛宴太平洋溪流狗粮,Taste Of The Wild,4.7,6642,1550.0,800,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
43,B0CG2V5V19,Ring 室内云台摄像头 (Pan-Tilt Indoor Cam) | 360°全景视野，高清视频和双向音频（最新款） | 黑色,Ring,4.6,912,649.0,500,亚马逊官方(上月购买量),,,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CG2V5V19,True
44,B0GWHHR2P1,战术训练狗项圈 粉色 L码,DAQI,4.7,959,169.2,100,亚马逊官方(上月购买量),2022-04-03,53,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
45,B09Z6QHGTG,LED灯狗猫指甲剪：照亮指甲或血线，安全修剪。超锋利刀片专为厚指甲设计，快速传感器防止过度修剪。适合狗狗猫咪。,Elvess,4.6,1724,195.65,1000,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区/龙城街道/爱联社区/金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
46,B0855ND74T,"PetLovers Set de 600 Hojas Quita Pelusa para Ropa - Rodillo Quita Pelusa Extra Pegajoso, Rodillo Quita Pelos de Mascotas - Pack De 6",PetLovers,4.7,36803,364.04,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
47,B09Y1R1GWL,Pedigree 小型犬软包狗粮 牛肉条味 含天然成分、蛋白质和纤维 24袋 每袋100g,Pedigree,4.8,914,225.25,1000,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
48,B0BQTFBXHP,Hill's Science Diet 老年犬小颗粒狗粮 鸡肉味 6.8kg,Hill's Science Diet,4.7,479,1344.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
49,B003CLAJ1E,Hill's Science Diet 小型迷你老年犬鸡肉味狗粮 2Kg,Hill's Science Diet,4.8,3252,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
50,B0DL98VSFP,540只薰衣草香型便便袋 带分配器和夹子,ESRAIN,4.8,322,230.4,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
51,B01N30FZTO,Purina Dog Chow 中大型犬幼犬粮 肉、鸡肉和水果味 7.5公斤,Dog Chow,4.8,2237,336.0,800,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
52,B0153V47YU,Nupec 小型犬幼犬狗粮，含维生素E和硒，2kg装。,Nupec,4.8,3169,369.0,700,亚马逊官方(上月购买量),2015-10-06,131,1,Tienda Mascota MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0153V47YU,True
53,B0CG34P974,犬用安全胸背带 含1.5m牵引绳 小中大犬通用（紫红色，L号）,UNA MASCOTA,4.6,343,192.72,,,2023-08-19,36,69,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/市中心（区域1）/拉萨罗·卡德纳斯中央轴线 119 店铺 2 3,FBA,https://www.amazon.com.mx/dp/B0CG34P974,True
54,B08B2N1WJQ,Medical Solutions Fancy Pets 可调节伊丽莎白圈 猫狗通用 术后防舔舐抓挠伤口 尺码0（18厘米）,Fancy Pets,4.4,3062,60.0,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B2N1WJQ,True
55,B08QJNMHLZ,Arm & Hammer 狗狗全面护理口腔套装 | 2.5盎司鸡肉味酵素牙膏、牙刷和指套刷 | 小苏打强化配方，清新口气，控制牙垢,Arm & Hammer,4.6,3319,125.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
56,B071937LW8,Regalo易安装可调节婴儿安全门栏，宽26-42英寸,Regalo,4.5,15916,592.51,700,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
57,B07PSK15Y2,Nupec 小型犬老年犬干狗粮 1x8kg,Nupec,4.8,4255,1514.05,900,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
58,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 人造草带托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10093,528.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
59,B0B45BW58F,Raganet 便携宠物背包 猫狗通用 小型宠物（最大7kg） 尺寸：宽23cm 长33cm 高42cm 黑色,Raganet,4.6,3097,208.04,500,亚马逊官方(上月购买量),2022-06-15,50,4,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
60,B09232RF2N,Perfect Sense 老年犬粮 3kg | 天然粮含葡萄糖胺和软骨素 | 适合老年犬 | 小颗粒,Perfect Sense,4.7,710,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
61,B0DZC33MRF,Feandrea 3级防滑狗楼梯 57x40x40cm,Feandrea,4.4,1918,564.77,100,亚马逊官方(上月购买量),2025-06-20,14,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83,FBA,https://www.amazon.com.mx/dp/B0DZC33MRF,True
62,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司/227克,Fancy Pets,4.7,6669,34.9,400,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
63,B0DQ6D53RJ,Dogelthy Gastro Aid 犬用益生元和益生菌补充剂,Dogelthy,4.6,100,641.52,300,亚马逊官方(上月购买量),2023-08-10,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
64,B0CN7CRSLH,Raganet 宠物座套，汽车座椅/沙发保护套，适合狗和猫，用于后座、后备箱或沙发，尺寸：137×147×40cm，防水（全黑款）,Raganet,4.3,1710,269.0,600,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
65,B09Y1NFQ92,Pedigree 成犬湿粮 鸡肉条 24包 含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,874,225.25,700,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
66,B074M2D1LJ,Perfect Sense MLB 成年中大型犬优质狗粮 15kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化性,Perfect Sense,4.6,730,1599.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
67,B0GNTPBGMS,Virbac | Movoflex | 全新犬用关节灵活性补充剂 | 适合成犬及老年犬 | 美味柔软，易于喂食（大型犬）,Virbac,4.9,29,670.32,100,亚马逊官方(上月购买量),2026-02-17,6,3,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0GNTPBGMS,True
68,B0723HRWJW,Nature's Miracle 狗狗污渍异味去除剂 946ml 先进配方 清除最顽固污渍 中和异味 适用于家具、地毯、硬质地板和织物,Nature's Miracle,4.4,23450,299.0,800,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
69,B00NLMJ6F4,维克 Nutri-Plus 营养凝胶 120克 | 兽用，适用于犬猫 | 能量、维生素与快速恢复 | 适口凝胶,Virbac,4.8,337,335.0,800,亚马逊官方(上月购买量),2015-09-08,132,1,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
70,B08NWZD6MS,Spring Blossoms - 专业2合1猫狗美容耙，轻松去除毛结缠结，安全宠物刷（橙色）,Spring Blossoms,4.8,4342,297.99,600,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
71,B0CWTVCPC7,NOVAKA狗床，90*60*15cm便携式高架狗床，可清洗透气网布，金属框架，适用于室内、室外和露营（黑色，大号）,NOVAKA,4.6,612,395.1,100,亚马逊官方(上月购买量),2024-04-15,28,6,STARMKD TECHNO,第三方(墨西哥),墨西哥,墨西哥/57138/墨西哥州/内萨瓦尔科约特尔城/维也纳森林/街区4 地块7 小区,FBA,https://www.amazon.com.mx/dp/B0CWTVCPC7,True
72,B07X148WCW,Purina One 成犬粮 中大型犬 鸡肉味和牛肉味 7公斤,WeTap,4.6,733,499.33,600,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
73,B09KQVCC67,Nature's Miracle 犬用加强型除尿渍剂 946毫升,Nature's Miracle,4.4,4504,315.0,800,亚马逊官方(上月购买量),2021-11-01,58,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
74,B07NHGX19F,Earth Rated 狗用湿巾 | 低敏薰衣草香 | 100片,Earth Rated,4.7,23047,207.0,500,亚马逊官方(上月购买量),2019-02-08,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
75,B0B84V22ZJ,RENDIN 255只可生物降解狗便袋，防漏清香，17卷+1个分配器+1个夹子,RENDIN,4.8,1765,175.12,500,亚马逊官方(上月购买量),,,3,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
76,B0GF31Y4G4,Dogelthy 宠物狗矫形床 带关节支撑 80x18.5x48厘米,Dogelthy,4.9,69,1663.2,100,亚马逊官方(上月购买量),2026-01-05,8,9,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安-德奥科坦/五月五日街15号内部6,FBA,https://www.amazon.com.mx/dp/B0GF31Y4G4,True
77,B0GGYTVLLB,猫狗吸水垫，宠物餐垫,YOMUKALI,4.5,63,99.59,,,2025-10-21,10,14,YOUMUKE,第三方(中国),中国,中国/518000/广东/深圳市/中海康城国际11栋16C/龙岗区龙城街道黄阁坑社区清辉路149号,FBA,https://www.amazon.com.mx/dp/B0GGYTVLLB,True
78,B096N1C82L,普瑞纳One 小型犬成犬粮 鸡肉牛肉味 3.5kg,Purina One Dry Perro,4.7,267,257.3,600,亚马逊官方(上月购买量),2021-06-04,63,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
79,B075NLFVGS,西莎成犬湿粮包 羊肉蔬菜味 75g×24包,Cesar,4.7,338,220.0,400,亚马逊官方(上月购买量),2017-09-11,108,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
80,B01A1DJ4GG,Purina Beneful 成犬小型犬粮 牛肉味 4公斤,Purina,4.8,1486,241.8,700,亚马逊官方(上月购买量),2015-12-31,128,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
81,B0FCLG8VSY,Feandrea 狗床，中号矫形，可水洗，71 x 55 x 18 厘米,Feandrea,4.5,585,359.99,100,亚马逊官方(上月购买量),2025-06-11,14,6,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/比德街83,FBA,https://www.amazon.com.mx/dp/B0FCLG8VSY,True
82,B0BPN22XQT,Platina Plus 超浓缩宠物除臭剂 100次洗涤 去渍 适用于室内外、织物和家具（500ml）,PLATINA,4.5,936,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,墨西哥/66420/新莱昂州/圣尼古拉斯德洛斯加尔萨/本地/巴兰根大道205号大学别墅区,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
83,B07BDVS94Q,Perfect Sense 成年小型犬粮 3kg,Perfect Sense,4.7,850,399.0,200,亚马逊官方(上月购买量),2018-03-12,102,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDVS94Q,True
84,B07GC89BJV,希尔思老年犬7+鸡肉味狗粮12kg,Hill's Science Diet,4.7,359,1999.0,500,亚马逊官方(上月购买量),2022-11-24,45,1,RIVERA SAAVEDRA COMERCIALIZADORA,第三方(墨西哥),墨西哥,墨西哥/58226/米却肯德奥坎波/莫雷利亚/乌尼翁/安东尼奥·德戈多伊街 #630,FBA,https://www.amazon.com.mx/dp/B07GC89BJV,True
85,B07NSD6XW3,Nupec 小型犬老年期干粮，2公斤，1包,Nupec,4.9,2275,531.1,700,亚马逊官方(上月购买量),2019-03-18,89,1,Ros Pet-Shop,第三方(墨西哥),墨西哥,MX/72220/PUEBLA/HEROICA PUEBLA DE ZARAGOZA/MARAVILLAS/calle c num 24 PARQUE INDUSTRIAL PUEBLA 2000,FBA,https://www.amazon.com.mx/dp/B07NSD6XW3,True
