排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
15,B01N0AG6OF,Ganador Premium 幼犬粮 20 kg，中大型犬，包装可能有所不同,Ganador,4.7,4798,969.0,2000,亚马逊官方(上月购买量),2016-11-08,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
16,B0DM9Q93RR,Fancy Pets 犬猫用 Medical Solutions 三文鱼油 490ml | 含DHA和EPA的Omega 3 | 健康皮肤、亮泽毛发和强健免疫系统的补充剂,Medical Solutions,4.5,2123,312.96,1000,亚马逊官方(上月购买量),2024-11-07,22,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
17,B0CF63JSS9,Dogelthy纯三文鱼油 狗狗用欧米伽3、6、9三文鱼油,Dogelthy,4.7,3071,579.0,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/五月五日延伸段 #15 内6 圣胡安·德·奥科坦社区,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
18,B0CF4BLG83,Dogelthy 犬用关节保护粉状营养补充剂,Dogelthy,4.6,2105,1067.0,800,亚马逊官方(上月购买量),2023-08-09,37,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/五月五日延长段15号内6圣胡安德奥科坦社区,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
19,B003CL6Q84,希尔思科学配方小型迷你成犬鸡肉味狗粮7kg,Hill's Science Diet,4.8,10764,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
20,B0CK32S653,Waggys三文鱼粒，犬用天然无谷物奖励零食，100粒,Waggys,4.6,685,189.0,1000,亚马逊官方(上月购买量),2023-09-28,36,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
21,B0153V43UI,Nupec 成年犬狗粮，含 Omega 3 和 6，5公斤装,Nupec,4.8,4025,678.0,700,亚马逊官方(上月购买量),2015-09-01,133,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
22,B09R916GQ3,普瑞纳Beneful成犬原味牛肉味10公斤,WeTap,4.8,2641,527.0,2000,亚马逊官方(上月购买量),2022-01-26,56,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
23,B071HPBSHV,Amazon Basics - 公狗尿裤，30片装，小号，超吸收一次性包裹，安全贴合，防漏舒适,Amazon Basics,4.5,32178,364.9,700,亚马逊官方(上月购买量),2017-10-23,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
24,B0F96F3XWF,King Dog & Cat 宠物训导垫 清洁宠物，40片装，60 x 60厘米，6层最大吸水与卫生，适用于狗狗,King Dog & Cat,4.8,13,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
25,B09WP12B7N,宝路狗用羊肉味肉条湿粮包，含天然食材、蛋白质和纤维，24包，每包100克,Pedigree,4.8,804,200.15,900,亚马逊官方(上月购买量),2022-03-28,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WP12B7N,True
26,B0FSYB4CW1,2只装可调节狗狗耳罩，黑色，护耳头套，静音安抚设计，沐浴清洁用,OSALOLO,4.1,36,259.0,300,亚马逊官方(上月购买量),2025-09-27,12,2,Bestway-to-go,第三方(中国),中国,中国/518100/广东/龙岗/深圳/泊亭智寓C09/坂田街道马安堂社区中兴路河背工业区11号,FBA,https://www.amazon.com.mx/dp/B0FSYB4CW1,True
27,B0185OQ6VO,宠物干爽训练垫 - 50片,Dry Pet,4.6,3744,298.0,900,亚马逊官方(上月购买量),2016-02-29,127,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
28,B01FUDI7OC,Nupec 狗粮，体重控制，适用于超重或肥胖犬只的营养配方，15公斤装。,Nupec,4.8,3938,2389.0,700,亚马逊官方(上月购买量),2016-05-18,124,3,La tienda de sugar,第三方(墨西哥),墨西哥,墨西哥/01789/墨西哥城/阿尔瓦罗·奥夫雷贡/罗慕洛·奥法里尔 7 奥利瓦尔·德洛斯帕德雷斯社区,FBA,https://www.amazon.com.mx/dp/B01FUDI7OC,True
29,B08TH7LVQK,狗床，耐用，舒适，柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10458,269.1,100,亚马逊官方(上月购买量),2021-01-20,68,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158公寓202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
30,B07TGKCWWP,Fancy Pets 宠物狗一次性纸尿裤 CH | 超强吸收 | 12片 | 适用于失禁、训练和发情期 | 舒适可调节,Fancy Pets,4.5,1248,137.61,500,亚马逊官方(上月购买量),2019-06-25,87,10,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
31,B01FUDI7F6,Nupec 狗粮，老年犬，15公斤装。,Nupec,4.8,5204,1999.0,800,亚马逊官方(上月购买量),2016-05-18,124,3,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘·德·萨拉戈萨/马林切街50号，圣米格尔·霍奇曼加社区,FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
32,B0GWHHR2P1,战术狗项圈 训练用 粉色 L码,DAQI,4.7,974,169.2,200,亚马逊官方(上月购买量),2022-04-03,54,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
33,B07PY5FGR1,Cloralex宠物用，去除异味 3.75升,Cloralex,4.8,2511,89.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
34,B0DL98VSFP,540个便便袋，带分配器和夹子，薰衣草香,ESRAIN,4.8,337,288.99,900,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
35,B0088LIINY,Earth Rated - 狗粪袋，8卷共120个，薰衣草香,Earth Rated,4.9,200049,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
36,B075NBKBBR,凯撒 - 成犬湿粮，原汁牛肉味，24包，每包75克。,Cesar,4.7,816,249.89,300,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NBKBBR,True
37,B01FKNX3FU,Ganador成犬小型犬粮，20公斤，蓝色,Ganador,4.8,1544,819.0,1000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
38,B07PSK15Y2,Nupec 小型犬老年犬干粮 8公斤,Nupec,4.8,4265,1506.82,1000,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
39,B0DF4TZZ82,Dogelthy 狗零食 脱水鸡爪 100%天然,Dogelthy,4.4,91,215.1,300,亚马逊官方(上月购买量),2024-08-23,25,6,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/5月5日延伸段 #15 内6 圣胡安德奥科坦社区,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
40,B0153V3ZEI,Nupec 狗粮幼犬粮，含维生素E和硒，5公斤装。,Nupec,4.8,9519,723.0,200,亚马逊官方(上月购买量),2015-09-01,133,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
41,B09Y1R1GWL,宝路 小型犬湿粮包 牛柳味 含天然成分、蛋白质和纤维 24包 每包100克,Pedigree,4.8,927,225.25,1000,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
42,B0DKLT7Y8K,Waggys Relax 天然犬用舒缓剂，缓解压力与焦虑，60粒,Waggys,4.4,218,349.0,600,亚马逊官方(上月购买量),2024-10-23,23,1,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
43,B0CG34TMPS,狗用安全胸背带 小中大型犬适用 含1.5米牵引绳（深蓝色，M）,UNA MASCOTA,4.6,144,192.72,,,2023-08-19,37,67,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/市中心（区域1）/中央轴线路萨罗·卡德纳斯 119 商铺 2 3,FBA,https://www.amazon.com.mx/dp/B0CG34TMPS,True
44,B01A1DJ4GG,普瑞纳Beneful成年小型犬肉味狗粮4公斤,Purina,4.8,1491,236.0,700,亚马逊官方(上月购买量),2015-12-31,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
45,B09232RF2N,Perfect Sense 老年犬粮 3 kg | 含氨基葡萄糖和软骨素的天然犬粮颗粒 | 适合老年犬 | 小型犬,Perfect Sense,4.7,716,434.61,300,亚马逊官方(上月购买量),2019-09-17,84,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
46,B0BQTFBXHP,希尔思科学配方小颗粒老年犬鸡肉狗粮 6.8公斤,Hill's Science Diet,4.7,482,1344.0,800,亚马逊官方(上月购买量),2022-12-22,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
47,B0F494MVYC,狗粮 Ganador 优质三文鱼味 20公斤,Ganador,4.8,223,989.0,600,亚马逊官方(上月购买量),2025-04-09,17,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
48,B07L9JHXJR,荒野盛宴太平洋溪流狗粮,Taste Of The Wild,4.6,6654,1562.0,1000,亚马逊官方(上月购买量),2019-01-30,92,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
49,B07NSD6XW3,Nupec 小型犬老年犬干粮，2公斤，1包,Nupec,4.9,2279,469.0,800,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
50,B016C6EOO8,Amazon Basics 狗狗和小狗吸水垫，5层防漏快干设计，训练用，71 x 86 厘米（超大号），60片装，蓝白色,Amazon Basics,4.5,216242,648.95,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
51,B01FVRF920,Barkys 80136100614 肉干条 1 kg，1件，小号,BARKYS,4.8,1578,279.0,1000,亚马逊官方(上月购买量),2016-05-19,124,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
52,B0CDYWTMRM,普瑞纳成犬全犬种牛肉鸡肉味狗粮18Kg,Dog Chow,4.7,571,723.0,800,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
53,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的合成草皮 | 控味易清洁,Fancy Pets,4.4,10105,509.0,600,亚马逊官方(上月购买量),2015-12-02,130,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
54,B08B1XD455,Fancy Pets 猫狗通用可调节伊丽莎白圈 术后防舔防抓伤口保护项圈 2号（25厘米）,Fancy Pets,4.4,3084,86.0,100,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XD455,True
55,B0BBSG79MX,宝路 - 成犬高蛋白狗粮，牛肉与鸡肉口味，24包装，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1191,228.0,1000,亚马逊官方(上月购买量),2022-08-24,49,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
56,B09KQVCC67,Nature's Miracle 宠物狗尿液污渍酶解清除剂 946毫升,Nature's Miracle,4.4,4677,315.0,700,亚马逊官方(上月购买量),2021-11-01,59,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
57,B0D142MQ8T,Feandrea 狗床，矫形波纹海绵，91 x 68 x 16 厘米,Feandrea,4.6,892,764.99,200,亚马逊官方(上月购买量),2024-04-08,29,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B0D142MQ8T,True
58,B008OV91VQ,希尔思科学配方鸡肉味狗零食200克,Hill's,4.7,2162,180.0,400,亚马逊官方(上月购买量),2014-09-12,144,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
59,B003CLAJ1E,希尔思科学配方小型及迷你老年犬鸡肉味狗粮 2kg,Hill's Science Diet,4.8,3267,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
60,B0153V47YU,Nupec 小型犬幼犬狗粮，含维生素E和硒，2公斤装,Nupec,4.8,3169,401.0,700,亚马逊官方(上月购买量),2015-10-06,132,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
61,B096N1C82L,普瑞纳One成犬小型犬鸡肉牛肉味3.5Kg,Purina One Dry Perro,4.7,275,257.3,600,亚马逊官方(上月购买量),2021-06-04,63,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
62,B08NWZD6MS,Spring Blossoms - 专业宠物2合1清洁耙，适用于猫狗，轻松去除毛结和缠结，安全宠物梳（橙色）,Spring Blossoms,4.8,4384,297.99,500,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
63,B077PTWTJR,Fancy Pets 医疗解决方案 止痒舒缓喷雾 125毫升,Fancy Pets,4.5,1555,65.42,500,亚马逊官方(上月购买量),2017-11-23,106,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B077PTWTJR,True
64,B09Z6QHGTG,带LED灯的猫狗指甲剪：照亮指甲或血线，确保安全修剪。超锋利刀片适合厚指甲，快速传感器防止过度修剪。适合猫狗使用。,Elvess,4.7,1716,195.65,1000,亚马逊官方(上月购买量),2022-04-29,53,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
65,B0DQ6D53RJ,Dogelthy 犬用肠胃助剂 含益生元与益生菌补充剂,Dogelthy,4.6,113,656.1,200,亚马逊官方(上月购买量),2023-08-10,37,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/五月五日延长街15号内6号 圣胡安德奥科坦区,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
66,B00B5RFPYS,Arm & Hammer 狗狗高级护理去牙垢牙科喷雾，薄荷味，4盎司,ARM & HAMMER,4.6,5679,131.21,500,亚马逊官方(上月购买量),2016-07-21,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00B5RFPYS,True
67,B08QJNMHLZ,Arm & Hammer 全面护理犬用口腔护理套装 | 2.5盎司鸡肉味酶解狗牙膏、牙刷和指套刷 | 小苏打强化配方，清新口气并控制牙垢,ARM & HAMMER,4.6,3385,122.92,900,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
68,B0FN2WXY5M,270个宠物拾便袋，带分配器和夹子，薰衣草香,ESRAIN,4.8,117,188.99,600,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
69,B07X148WCW,Purina One 成犬中型及大型犬鸡肉牛肉味 7公斤,WeTap,4.5,734,499.33,600,亚马逊官方(上月购买量),2019-08-29,85,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
70,B0B31M9JGB,TAIMEI 宠物粪便袋，25卷共375只，便携一次性，适合散步和户外旅行，车载清洁袋（黑色）,TAIMEI,3.6,1003,169.0,300,亚马逊官方(上月购买量),,,2,DANPIPI,第三方(中国),中国香港,HK/999077/HK/44 LEE CHUNG STREET CHAI WAN/ROOM A35 UNIT 26 4/F SZE HING/LOONG INDUSTRIAL BUILDING,FBA,https://www.amazon.com.mx/dp/B0B31M9JGB,True
71,B0DQW1YXG5,Feandrea 中型犬床，76 x 51 x 18 厘米，凸起边缘,Feandrea,4.5,543,599.99,200,亚马逊官方(上月购买量),2025-04-21,17,9,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
72,B0723HRWJW,Nature's Miracle 高级顽固污渍和异味去除剂 狗用 946ml,Nature's Miracle,4.4,23573,299.0,800,亚马逊官方(上月购买量),2017-06-29,111,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
73,B088BH2WLC,Feandrea 狗床，毛绒地毯，直径60厘米，灰色,Feandrea,4.4,5941,314.99,100,亚马逊官方(上月购买量),2020-07-22,74,14,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
74,B0BKK4GQTM,Raganet宠物运输箱，猫狗适用，便携包最大承重10公斤，尺寸：长42厘米 x 宽20厘米 x 高25厘米，旅行及车载背包，黑色。,Raganet,4.6,1309,189.0,300,亚马逊官方(上月购买量),2022-10-25,47,3,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0BKK4GQTM,True
75,B074M2D1LJ,Perfect Sense 成犬中大型犬优质狗粮 MLB 15kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,727,1599.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
76,B0GNTXPQQ3,Virbac Movoflex 犬用关节活动补充剂 中型犬,Virbac,4.9,36,699.0,200,亚马逊官方(上月购买量),2026-02-17,7,3,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科/萨波潘/瓜达拉哈拉科技园/英格兰大道 5070,FBA,https://www.amazon.com.mx/dp/B0GNTXPQQ3,True
77,B08WLPDWV6,Barkys Biscuit 狗狗零食含Omega 3和6，2.5公斤,Cowjag,4.8,979,381.07,700,亚马逊官方(上月购买量),2021-02-15,67,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
78,B07BDVS94Q,PERFECT SENSE 成犬 SB 3公斤,Perfect Sense,4.7,853,399.0,200,亚马逊官方(上月购买量),2018-03-12,102,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDVS94Q,True
79,B01FKNX4R2,冠军幼犬全犬种干粮 - 1 x 20公斤,Ganador,4.7,1159,789.0,300,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
80,B075NLFVGS,西莎 - 成犬湿粮包，羊肉蔬菜口味，75克/包，24包装,Cesar,4.7,340,287.0,300,亚马逊官方(上月购买量),2017-09-11,108,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
81,B00NLMJ6F4,Virbac Nutri-Plus凝胶营养补充剂120g猫狗用,Virbac,4.9,353,325.0,700,亚马逊官方(上月购买量),2015-09-08,132,1,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科/萨波潘/瓜达拉哈拉科技园/英格兰大道 5070,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
82,B0CTBVBZBM,HomeChi 狗狗术后恢复服，母犬手术服,HomeChi,4.5,479,298.99,,,2024-01-26,32,70,ZJFF MX LLC,第三方(中国),中国,中国/518129/广东省/龙岗区/深圳市/F栋六层609/坂田街道大发埔社区布龙路663号,FBA,https://www.amazon.com.mx/dp/B0CTBVBZBM,True
83,B07NHGX19F,Earth Rated 狗狗湿巾 | 低敏薰衣草香 | 100片,Earth Rated,4.7,23205,254.86,700,亚马逊官方(上月购买量),2019-02-08,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
84,B0HFKYM393,Furbedz 大型犬高架透气可洗宠物床,Furbedz,4.8,13,578.0,,,2026-06-02,3,4,Furbedz,品牌方(墨西哥),墨西哥,墨西哥/85000/索诺拉/奥夫雷贡城/哈利斯科街147号南,FBA,https://www.amazon.com.mx/dp/B0HFKYM393,True
