排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
12,B07XZHXZW4,HI MULTI PRO 成犬优质狗粮 25kg 含益生菌与高生物价蛋白质,,4.6,6536,980.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07XZHXZW4,False
13,B0B1W1ZZGQ,伊纳宝Churu猫用奶油零食，金枪鱼4口味混合，低卡路里，50支×14g,,4.9,1576,663.73,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,False
14,B003CL6Q84,"Hill's Science Diet Small Mini Croquetas para Perro Adulto Sabor Pollo 7Kg | Croquetas Hill's para perro, pollo real, razas pequeñas, digestión saludable, sistema inmunológico fuerte",,4.8,10738,1056.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B003CL6Q84,False
15,B0185OQ6VO,DRY PET宠物训练垫 50片,Dry Pet,4.6,3744,298.0,800,亚马逊官方(上月购买量),2016-02-29,126,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0185OQ6VO,True
16,B08JSG74RV,Ganador 高端超级食材 20kg，中大型犬成犬粮。,Ganador,4.7,2903,1135.0,4000,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JSG74RV,True
17,B0CF63JSS9,"Dogelthy 纯三文鱼油，含Omega-3,6,9，犬用 | 每剂含300毫克EPA和DHA，鱼油补充剂",,4.7,3036,579.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CF63JSS9,False
18,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉 | 含葡萄糖胺、软骨素和II型胶原蛋白UCII，鱼味，270克,Dogelthy,4.6,2105,1067.0,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
19,B09R916GQ3,普瑞纳贝纳菲成犬粮原味牛肉10kg,WeTap,4.8,2641,527.0,2000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
20,B0153V43UI,Nupec 成年犬粮，含欧米伽3和6，5kg装。,,4.8,4017,678.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V43UI,False
21,B01N0AG6OF,Ganador Premium 幼犬粮 20kg，中大型犬。包装可能不同。,Ganador,4.7,4781,956.0,3000,亚马逊官方(上月购买量),2016-11-08,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
22,B0CXYTC8WM,佳乐多成犬干粮 20kg,,4.7,1722,910.13,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CXYTC8WM,False
23,B01FKNX3FU,Ganador 小型犬成犬粮 20kg 蓝色,Ganador,4.8,1536,721.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
24,B07TGKCWWP,Dry Pet 狗用尿布 小号 12片,,4.5,1449,131.53,,,,,,,,,,,https://www.amazon.com.mx/dp/B07TGKCWWP,False
25,B0B43X13C2,PETS APPAREL HILLS 宠物狗窝，耐用舒适，柔软填充，尺寸颜色可选（中号，黑色/灰色）,,4.6,10409,499.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B43X13C2,False
26,B071HPBSHV,Amazon Basics - 公狗尿布，30片装，小号，超吸收一次性包裹，安全贴合，防漏舒适,Amazon Basics,4.5,32203,453.51,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
27,B0118VV13O,Hill's Science Diet 犬用鸡肉味训练奖励零食 90g | 希尔犬用零食，助消化，强免疫，含Omega-6和维生素E,,4.7,3891,110.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0118VV13O,False
28,B075N8M4BQ,西莎 - 菲力牛排原汁味狗粮包，24包，每包75克。,,4.7,800,220.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B075N8M4BQ,False
29,B0BBSG79MX,宝路高蛋白成年犬粮，牛肉和鸡肉味，24袋，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1164,223.6,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
30,B0F96F3XWF,King Dog & Cat 狗狗训练垫 Clean Pet 40片 60x60cm 6层超强吸收洁净卫生垫,,4.7,10,285.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0F96F3XWF,False
31,B07PY5FGR1,Cloralex宠物除异味 3.75L,Cloralex,4.8,2496,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
32,B0CK32S653,Waggys三文鱼小食，天然无谷物狗零食，100粒,Waggys,4.6,659,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
33,B01FVRF920,Barkys 80136100614 肉干条 1kg 1件 小号,BARKYS,4.8,1572,259.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
34,B09V3K7SKQ,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B09V3K7SKQ,False
35,B0DRP2NFR5,Carmelie 犬用天然酵母缓解，促进健康止痒，护理犬耳不适，犬用止痒，过敏支持，缓解,Carmelie,4.0,573,262.88,700,亚马逊官方(上月购买量),2025-09-08,11,1,Arnold's Star,第三方,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
36,B0BQTFBXHP,Hill's Science Diet 小颗粒老年犬鸡肉味狗粮 6.8Kg | 真鸡肉，小型犬，支持老年健康，呵护心脏和肾脏,Hill's Science Diet,4.7,478,1152.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
37,B0153V3ZEI,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0153V3ZEI,False
38,B01FUDI7OC,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FUDI7OC,False
39,B01FUDI7F6,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01FUDI7F6,False
40,B0855ND74T,PetLovers 600张衣物去毛絮替换装 - 超粘粘毛器、宠物毛发粘毛器 - 6件装,PetLovers,4.7,36802,364.04,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 4街北 300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
41,B07L9JHXJR,荒野盛宴太平洋溪流狗粮 | 以烟熏三文鱼为主要原料，全阶段适用，含专为消化健康设计的益生菌,Taste Of The Wild,4.7,6628,1550.0,700,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
42,B07PSK15Y2,Nupec 小型老年犬干粮 1 x 8 kg,Nupec,4.8,4255,1515.07,800,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
43,B08NWZD6MS,春花朵朵 - 专业2合1猫狗美容耙，轻松去除毛结和缠结，宠物梳子安全（橙色）,Spring Blossoms,4.8,4318,297.99,700,亚马逊官方(上月购买量),2021-01-06,67,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
44,B09Y1R1GWL,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1R1GWL,False
45,B0DF4TZZ82,Dogelthy 脱水鸡爪狗零食 100%天然 | 无防腐剂无人工香料，适合幼犬、成犬及老年犬，作为零食和奖励,Dogelthy,4.4,80,239.0,300,亚马逊官方(上月购买量),2024-08-23,24,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安·德·奥科坦/五月五日街 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
46,B01N30FZTO,普瑞纳狗粮 幼犬中大型犬 肉、鸡肉和水果味 7.5公斤,Dog Chow,4.8,2237,336.0,700,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
47,B09232RF2N,Perfect Sense 老年犬粮 3kg | 含葡萄糖胺和软骨素的天然狗粮 | 适合老年小型犬,Perfect Sense,4.7,710,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
48,B016C6EOO8,Amazon Basics 狗狗训练尿垫，5层防漏快干，超大号71×86厘米，60片装，蓝白色,Amazon Basics,4.5,216530,655.51,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
49,B09Z6QHGTG,宠物狗猫指甲剪带LED灯：照亮指甲或血线，安全修剪。超锋利刀片应对厚指甲，快速感应防止剪过。适合狗和猫。,Elvess,4.6,1721,172.17,1000,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
50,B0723HRWJW,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0723HRWJW,False
51,B075NFDQR8,西莎 成犬湿粮包 牛肉蔬菜味 75g×24袋,Cesar,4.7,265,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQR8,True
52,B0088LIINY,Earth Rated 狗狗粪便袋，8卷共120个，薰衣草香型,Earth Rated,4.9,199645,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
53,B08QJNMHLZ,Arm & Hammer 全套犬用口腔护理套装 | 2.5盎司鸡肉味酶解犬用牙膏、牙刷和指套刷 | 小苏打强化配方，清新口气，控制牙垢,Arm & Hammer,4.7,3267,125.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
54,B0GWHHR2P1,Daqi战术狗项圈，厚实军用尼龙带把手，金属扣可调节训练项圈，舒适（粉色，L）| 粉色，L，1050D尼龙，金属扣，可调节，适合中大型犬,,4.7,954,188.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0GWHHR2P1,False
55,B003CLAJ1E,"Hill's Science Diet Small Mini Croquetas para Perro Senior Sabor Pollo 2Kg | Croquetas Hill's para perro, pollo real, razas pequeñas, soporte envejecimiento, salud de corazón y riñones",Hill's Science Diet,4.8,3256,528.75,700,亚马逊官方(上月购买量),2017-12-05,104,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
56,B0CW618SPM,安全门，婴儿门，76-125厘米，狗/宠物门，儿童安全门，免打孔，适用于楼梯,MOXIMX,4.7,261,1081.49,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
57,B08B1W7YSB,Medical Solution 犬用伊丽莎白圈 1号 22厘米,Fancy Pets,4.5,3055,74.82,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1W7YSB,True
58,B09KQVCC67,Nature's Miracle 犬用加强版尿液清洁剂 946ml,Nature's Miracle,4.4,4423,315.0,800,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
59,B071937LW8,Regalo Easy Fit 可调节婴儿安全门 26-42英寸宽,Regalo,4.5,15848,622.55,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
60,B0DL98VSFP,ESRAIN 540只狗狗便便袋 配分配器+夹子 薰衣草香 可降解 36卷 便携宠物拾便袋,,4.8,315,230.4,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DL98VSFP,False
61,B0B45BW58F,Raganet宠物背包 猫狗小型宠物便携背包（最大承重7kg）尺寸：宽23cm 长33cm 高42cm 黑色,Raganet,4.6,3090,249.0,500,亚马逊官方(上月购买量),2022-06-15,50,4,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/韦斯基卢坎德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
62,B0CF64R8Y1,Dogelthy 犬用肠胃益生菌和益生元补充剂 | 每勺含超过30亿CFU,Dogelthy,4.6,1179,729.0,300,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安德奥科坦/五月五日街15号内6,FBA,https://www.amazon.com.mx/dp/B0CF64R8Y1,True
63,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 仿真草带托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10084,529.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
64,B0DW88BHDC,NOVAKA 便携高架狗床 122*71*21cm 透气可洗网布 金属框架 室内外及露营使用（黑色，XXL）,NOVAKA,4.6,606,521.1,100,亚马逊官方(上月购买量),2025-04-20,16,5,STARMKD TECHNO,第三方(墨西哥),墨西哥,MX/57138/MEXICO/CIUDAD NEZAHUALCOYOTL/BOSQUES DE VIENA/MZ 4 LT 7 COL,FBA,https://www.amazon.com.mx/dp/B0DW88BHDC,True
65,B074M2D1LJ,Perfect Sense 中大型犬成犬优质粮 MLB 15kg - 100%天然，含Omega-3、益生元和抗氧化剂，高消化率,Perfect Sense,4.6,733,1549.0,400,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
66,B0CN7CRSLH,Raganet 宠物座套，汽车座椅/沙发保护罩，适用犬猫，后排、后备箱或沙发，尺寸137×147×40cm，防水（全黑）,Raganet,4.3,1698,212.25,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/威斯基卢坎德德戈利亚多/多斯里奥斯/比森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
67,B0CG33YCN1,狗狗安全胸背带 中小大型犬通用 附1.5米牵引绳（深蓝色，XL）,UNA MASCOTA,4.5,138,219.0,,,2023-08-19,36,63,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心（1区）/中央轴拉萨罗卡德纳斯119号店铺2 3,FBA,https://www.amazon.com.mx/dp/B0CG33YCN1,True
68,B00NLMJ6F4,维克 Nutri-Plus 营养膏 120g | 兽医专用，适用于犬猫 | 能量、维生素，快速恢复 | 适口性佳,,4.8,329,315.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B00NLMJ6F4,False
69,B0FSYB5W45,"2 Orejeras Ajustables para Perro, Negro, Capucha de Protección para Orejas, Diseño Silencioso y Calmante, para Baño y Aseo",OSALOLO,4.1,25,239.99,100,亚马逊官方(上月购买量),2025-09-27,11,3,Bestway-to-go,第三方(中国),中国,中国/518100/广东/龙岗/深圳/泊亭智寓C09/坂田街道马安堂社区中兴路河背工业区11号,FBA,https://www.amazon.com.mx/dp/B0FSYB5W45,True
70,B0BPN22XQT,Platina Plus 超浓缩宠物除味剂 100次用量 去渍 适用于室内外、织物和家具 (500ml),PLATINA,4.5,932,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
71,B0DQW1YXG5,Feandrea 狗床，可拆洗外套，18cm | 防水内衬，加高边缘，浅灰色，MPGW281G01,Feandrea,4.5,475,599.99,200,亚马逊官方(上月购买量),2025-04-21,16,6,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/比德街 83,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
72,B07ZV7G6Y6,Purina Beneful 成犬迷你小型犬粮 牛肉米饭味 100g*20包,,4.8,1492,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07ZV7G6Y6,False
73,B09Y1NFQ92,宝路 - 成年犬湿粮，鸡胸肉条，24袋，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,874,225.25,600,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
74,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗放松零食，180克（包装可能不同）,Nupec,4.6,5457,108.0,1000,亚马逊官方(上月购买量),2016-11-02,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
75,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司/227克,Fancy Pets,4.7,6666,40.5,600,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
76,B0DKLT7Y8K,Waggys Relax 天然犬用抗应激焦虑舒缓剂，60片,,4.4,209,349.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DKLT7Y8K,False
77,B07NSD6XW3,Nupec 小型犬老年期干狗粮 2kg 1包,,4.9,2275,456.33,,,,,,,,,,,https://www.amazon.com.mx/dp/B07NSD6XW3,False
78,B09Y1RNQXL,宝路 小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24包x100g,Pedigree,4.8,630,225.25,500,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
79,B0153V47YU,Nupec小型犬幼犬狗粮，含维生素E和硒，2公斤装。,Nupec,4.8,3168,439.0,700,亚马逊官方(上月购买量),2015-10-06,130,1,Amikoo Peek,第三方(墨西哥),墨西哥,墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切 50，圣米格尔索奇曼加区,FBA,https://www.amazon.com.mx/dp/B0153V47YU,True
80,B0929DKD6Z,宝能普瑞纳成年犬热带能量牛肉火鸡味10kg,Beneful,4.8,1522,527.0,500,亚马逊官方(上月购买量),2021-04-12,64,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
81,B01A1DJ4GG,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B01A1DJ4GG,False
82,B096N1C82L,Purina One 成犬迷你小型犬鸡肉牛肉味 3.5Kg,Purina One Dry Perro,4.7,264,257.3,700,亚马逊官方(上月购买量),2021-06-04,62,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
83,B088BH2WLC,Feandrea宠物狗床，直径60cm，可拆卸可清洗中心垫，毛绒地毯，渐变灰，MPGW038G01,Feandrea,4.4,5904,349.99,50,亚马逊官方(上月购买量),2020-07-22,73,14,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
84,B07X148WCW,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07X148WCW,False
85,B0FN2WXY5M,270只薰衣草香可降解宠物拾便袋 18卷 带分配器和夹子 便携狗粪袋,ESRAIN,4.8,99,157.5,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
86,B0DH23K198,HomeChi 狗狗恢复服 母狗手术服 | 专业绝育腹部伤口恢复服，防舔舐，M码 灰色,HomeChi,4.5,461,298.99,,,2024-09-14,23,79,ZJFF MX LLC,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DH23K198,True
87,B07BDVS94Q,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07BDVS94Q,False
88,B0B84V22ZJ,RENDIN 255只可降解宠物拾便袋，防漏带香型，17卷+1个分配器+1个夹子,RENDIN,4.8,1764,175.12,600,亚马逊官方(上月购买量),,,3,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
89,B007PPTJLE,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B007PPTJLE,False
90,B08JRVB4BH,Minino Plus 食谱湿粮，金枪鱼肉丝口味，85克，灰色，24件装,LQNQ,4.8,565,252.0,600,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
91,B0DC2QPR5B,DASKING 狗狗玩具25件装 咀嚼绳结玩具 互动洁齿狗玩具套装,DASKING,4.6,172,298.0,500,亚马逊官方(上月购买量),2024-08-03,24,1,DASKING,品牌方(中国),中国,中国/518000/广东省/宝安区/深圳市/西乡街道固兴社区航城大道/华丰国际机器人福森产业园D栋306,FBA,https://www.amazon.com.mx/dp/B0DC2QPR5B,True
92,B0B76YCL74,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B76YCL74,False
93,B0BRJV1W44,酶解尿液清洁剂4L | 去除宠物污渍异味 | 家居及表面安全 | 无氯无毒深层清洁 | 先进配方,Alamazonas,4.3,112,549.0,400,亚马逊官方(上月购买量),,,4,MERCHTONCOM,第三方(墨西哥),墨西哥,墨西哥/45615/哈利斯科/特拉凯帕克/65/赫苏斯 拉米雷斯,FBA,https://www.amazon.com.mx/dp/B0BRJV1W44,True
94,B0DW5GCZPX,HI MULTI PRO 优质小型犬成犬粮,HI MULTI PRO,4.7,244,669.6,300,亚马逊官方(上月购买量),2025-02-05,18,1,ALBAPESA,第三方(墨西哥),墨西哥,墨西哥/36900/瓜纳华托/彭哈莫/KM 63 伊拉普阿托-拉彼达公路,FBA,https://www.amazon.com.mx/dp/B0DW5GCZPX,True
95,B07CWHTQW8,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07CWHTQW8,False
96,B09WP12B7N,宝路 狗狗湿粮包 羊肉味 天然原料 蛋白质纤维 24包 每包100克,Pedigree,4.8,796,264.0,500,亚马逊官方(上月购买量),2022-03-28,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WP12B7N,True
97,B01FVRFC7W,Barkys 培根波浪狗狗零食，567克,BARKYS,4.8,762,235.89,500,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRFC7W,True
98,B07WZ2KN1V,Cloralex宠物除臭剂10升,Cloralex,4.8,946,256.0,700,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
99,B0F2M6YFMW,二合一猫狗指甲剪，带LED灯和指甲锉，照亮指甲或血线，安全修剪，避免剪伤，快速易剪,MXHIGO,4.4,100,109.94,300,亚马逊官方(上月购买量),2025-03-27,17,2,MXHIGO,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0F2M6YFMW,True
100,B07GC89BJV,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07GC89BJV,False
