排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
25,B07TGKCWWP,干宠物狗尿布 小号 12片,Fancy Pets,4.5,1452,131.53,500,亚马逊官方(上月购买量),2019-06-25,85,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
26,B071HPBSHV,Amazon Basics 公狗尿布，30片装，小号，超强吸水一次性包裹式，安全贴合，防漏舒适,Amazon Basics,4.5,32213,364.9,500,亚马逊官方(上月购买量),2017-10-23,105,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
27,B0153V44K2,Nupec 狗粮，成犬，牛肉味，8公斤（包装可能不同）,Nupec,4.8,4019,1039.38,500,亚马逊官方(上月购买量),2015-09-01,131,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V44K2,True
28,B0153V4056,Nupec狗粮，适用于成犬和幼犬，含维生素E和硒，8公斤装。,Nupec,4.8,9504,1094.0,200,亚马逊官方(上月购买量),2015-09-01,131,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V4056,True
29,B09WXGR63N,战术狗项圈，军用加厚尼龙狗项圈带手柄，可调节金属扣舒适训练项圈（卡其色，L号）,DAQI,4.7,941,165.44,200,亚马逊官方(上月购买量),2022-04-03,52,15,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B09WXGR63N,True
30,B08TH7LVQK,狗床，耐用，舒适，柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10399,266.11,100,亚马逊官方(上月购买量),2021-01-20,66,50,I Jacket,第三方,,,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
31,B0BBSG79MX,宝路高蛋白成年犬粮，牛肉鸡肉味，24袋装，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1151,252.2,2000,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
32,B01FUDI7OC,Nupec 犬用体重控制粮，专为超重或肥胖犬只设计，15公斤装。,Nupec,4.8,3940,2179.0,800,亚马逊官方(上月购买量),2016-05-18,122,3,Selectashop,第三方(墨西哥),墨西哥,墨西哥/01729/墨西哥城/墨西哥城/阿尔坎塔里利亚/德西埃托德洛斯莱昂内斯 5547 INT B605,,https://www.amazon.com.mx/dp/B01FUDI7OC,True
33,B07PY5FGR1,Cloralex宠物除臭剂 3.75L,Cloralex,4.8,2483,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
34,B0DF4TZZ82,Dogelthy 冻干鸡爪狗零食 100%天然 | 无防腐剂和人造香料，适合幼犬、成犬和老年犬，作为零食和奖励,Dogelthy,4.4,78,210.0,300,亚马逊官方(上月购买量),2024-08-23,23,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安·德奥科坦/五月五日街 #15 内6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
35,B0CK32S653,Waggys三文鱼小食，天然无谷狗零食，100颗,Waggys,4.6,644,189.0,900,亚马逊官方(上月购买量),2023-09-28,34,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
36,B075NBKBBR,Cesar - 成年犬湿粮，牛肉原汁口味，24包，每包75克。,Cesar,4.7,798,220.0,300,亚马逊官方(上月购买量),2017-09-11,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NBKBBR,True
37,B0CF64R8Y1,Dogelthy 肠胃护理 含益生元和益生菌的狗狗补充剂 | 每勺含超过30亿CFU,Dogelthy,4.6,1173,641.0,200,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五号 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0CF64R8Y1,True
38,B0CDYWTMRM,Purina Dog Chow成年犬粮全犬种牛肉鸡肉味18kg,Dog Chow,4.7,549,720.0,400,亚马逊官方(上月购买量),2023-08-07,36,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
39,B0BQTFBXHP,希尔斯科学饮食老年犬小颗粒狗粮 鸡肉味 6.8kg | 希尔斯狗粮，真实鸡肉，小型犬，老年支持，心脏与肾脏健康,Hill's Science Diet,4.7,478,1152.0,900,亚马逊官方(上月购买量),2022-12-22,43,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
40,B01FUDI7F6,Nupec老年犬狗粮15公斤装,Nupec,4.8,5201,2188.46,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
41,B0723HRWJW,Nature's Miracle 犬用污渍异味去除剂 - 946毫升 - 先进配方 - 清洁最顽固污渍 - 中和异味 - 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23304,299.0,1000,亚马逊官方(上月购买量),2017-06-29,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
42,B016C6EOO8,Amazon Basics 狗狗与幼犬吸水垫，五层防漏速干设计，训练用，71 x 86厘米（超大号），60片装，蓝白色,Amazon Basics,4.5,216957,839.9,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
43,B0F96F3XWF,"King Dog & Cat 宠物训练垫 Clean Pet, 40片, 60x60厘米, 6层超强吸收与卫生",King Dog & Cat,4.7,9,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方,,,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
44,B08NWZD6MS,"Spring Blossoms - Rastrillo de aseo profesional 2 en 1 para gatos y perros, peine para quitar fácilmente las alfombrillas y los enredos, seguro para cepillo para mascotas (Naranja)",Spring Blossoms,4.7,4283,297.99,700,亚马逊官方(上月购买量),2021-01-06,67,4,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
45,B00B5RFPYS,Arm & Hammer 艾禾美 狗狗牙垢控制口腔喷雾 薄荷味 4盎司,Arm & Hammer,4.6,5610,131.21,200,亚马逊官方(上月购买量),2016-07-21,120,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00B5RFPYS,True
46,B0088LIINY,Earth Rated 宠物粪便袋，8卷120个，薰衣草香,Earth Rated,4.9,200891,165.0,700,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
47,B09KQVCC67,Nature's Miracle 宠物狗除尿渍Plus 946ml,Nature's Miracle,4.4,4276,239.25,800,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
48,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗放松零食，180克（包装可能不同）,Nupec,4.6,5437,108.0,1000,亚马逊官方(上月购买量),2016-11-02,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
49,B01N30FZTO,普瑞纳狗粮幼犬中型大型犬牛肉鸡肉水果味7.5公斤,Dog Chow,4.8,2245,336.0,600,亚马逊官方(上月购买量),2019-05-25,86,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
50,B0FN2WXY5M,270个薰衣草香味宠物便便袋，带分配器和夹子，可生物降解，18卷，便携式狗屎袋,ESRAIN,4.8,90,157.5,300,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
51,B07XZKGCR5,完美感觉老年型8公斤,Perfect Sense,4.7,717,919.0,300,亚马逊官方(上月购买量),2019-09-17,82,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07XZKGCR5,True
52,B0971C67PW,Purina珍致成猫小肉片牛肉味85g*12包,WeTap,4.7,415,204.0,1000,亚马逊官方(上月购买量),2021-06-10,62,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0971C67PW,True
53,B003CLAJ1E,希尔思科学饮食小型迷你老年犬粮鸡肉味2kg，真实鸡肉，专为小型犬设计，支持心脏和肾脏健康，延缓衰老,Hill's Science Diet,4.8,3275,528.75,700,亚马逊官方(上月购买量),2017-12-05,104,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
54,B08B2LSSTL,Medical Solutions Fancy Pets MS 可调节伊丽莎白圈 适用于猫狗 – 术后防护，防止舔舐和抓挠伤口 – 尺码7（46厘米）,Fancy Pets,4.5,3050,149.0,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B2LSSTL,True
55,B0153V47YU,Nupec 幼犬狗粮，小型犬幼犬专用，含维生素E和硒，2公斤装。,Nupec,4.8,3170,401.0,900,亚马逊官方(上月购买量),2015-10-06,130,1,COMERCIALIZADORA RIPO,第三方(墨西哥),墨西哥,墨西哥/72830/普埃布拉/圣安德烈斯乔卢拉/塔拉曼特斯大道 156,FBA,https://www.amazon.com.mx/dp/B0153V47YU,True
56,B08JRVB4BH,Minino Plus 湿粮 金枪鱼肉块口味 85克 灰色 24包,LQNQ,4.8,560,216.0,500,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
57,B0155E0168,Fancy Pets 不锈钢狗盘 8盎司/227克,Fancy Pets,4.7,6658,40.5,700,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
58,B09Z6QHGTG,带LED灯的猫狗指甲剪：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应防过度修剪。适用于猫狗。,Elvess,4.7,1700,195.65,1000,亚马逊官方(上月购买量),2022-04-29,51,1,elvess,品牌方,,,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
59,B0CG34P974,小中大型犬安全胸背带配1.5米牵引绳（紫红色，L号）,UNA MASCOTA,4.6,1291,219.0,50,亚马逊官方(上月购买量),2023-08-19,35,64,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心区（区域1）/中央大道拉萨罗·卡德纳斯 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0CG34P974,True
60,B075NLFVGS,Cesar 成年犬湿粮，羊肉蔬菜味，75克×24袋,Cesar,4.7,331,220.0,300,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
61,B074M2D1LJ,Perfect Sense 优质成犬粮 中大型犬 15kg - 100%天然，含Omega-3、益生元和抗氧化剂，易消化,Perfect Sense,4.6,738,1549.0,400,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
62,B07PSK15Y2,Nupec 小型犬老年犬干粮 8kg装,Nupec,4.8,4259,1549.51,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
63,B09Y1R1GWL,Pedigree 小型犬湿粮包 牛肉片口味 天然成分 蛋白质纤维 24包 每包100克,Pedigree,4.8,904,225.25,500,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
64,B07NSD6XW3,Nupec 小型老年犬干粮，2千克，1包,Nupec,4.9,2273,532.21,800,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
65,B0GKFZ13XV,安全门，婴儿门，76-125cm，宠物门，儿童安全门，免打孔，适用于楼梯,MOXIMX,4.7,250,1099.97,200,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国,中国/422700/湖南省/新宁县/邵阳市/金石镇河边街37号,FBA,https://www.amazon.com.mx/dp/B0GKFZ13XV,True
66,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 合成草皮带托盘和格栅 | 气味控制且易清洁,Fancy Pets,4.4,10078,528.0,600,亚马逊官方(上月购买量),2015-12-02,128,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
67,B0CN7CRSLH,Raganet 宠物坐垫，汽车座椅沙发套，适用于猫狗，后座、后备箱或沙发，尺寸137×147×40cm，防水（全黑）,Raganet,4.2,1682,269.0,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥/韦克斯基卢坎德戈利亚多/多斯里奥斯/维森特格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
68,B0H46Y7Q4H,LUDOS宠物日用湿巾，含芦荟和维生素E，80片装（2包）,LUDOS,4.7,501,86.0,,,2023-12-06,32,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0H46Y7Q4H,True
69,B07ZV7G6Y6,Purina Beneful 成年小型犬牛肉米饭味 100克×20包,WeTap,4.7,1498,270.18,600,亚马逊官方(上月购买量),2019-10-31,81,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07ZV7G6Y6,True
70,B0GF3F7TDP,Dogelthy 狗狗矫形床 关节支撑 95x18.5x48厘米 记忆棉制成 可水洗防水 带可拆卸罩,Dogelthy,4.8,44,2015.0,100,亚马逊官方(上月购买量),2026-01-05,7,8,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安-德奥科坦/五月五号 #15 内6,FBA,https://www.amazon.com.mx/dp/B0GF3F7TDP,True
71,B0DQW1YXG5,Feandrea狗床，可拆卸可清洗罩，18厘米，防水内衬，加高边缘，浅灰色，MPGW281G01,Feandrea,4.5,454,486.74,200,亚马逊官方(上月购买量),2025-04-21,15,6,Amazon Estados Unidos,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
72,B0DL98VSFP,540只薰衣草香味便便袋，带分配器和夹子，可生物降解，36卷，便携式宠物垃圾袋,ESRAIN,4.8,305,288.0,800,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
73,B0BPN22XQT,Platina Plus 宠物除臭剂 - 超浓缩 - 可洗100次 - 去污渍 - 适用于室内外、衣物和家具（500毫升）,PLATINA,4.4,851,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
74,B08QJNMHLZ,Arm & Hammer 全效狗狗口腔护理套装 | 2.5盎司鸡肉味酶解牙膏、牙刷和指套牙刷 | 小苏打增强配方，清新口气，控制牙垢,Arm & Hammer,4.7,3214,125.0,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
75,B0BFQMXH3S,不锈钢双用途宠物碗2个装，可堆叠防滑，易清洗（粉色）,SWRWJ,4.6,323,174.86,300,亚马逊官方(上月购买量),2022-09-19,46,3,M_SUNION,第三方(中国),中国,中国/518001/广东省/深圳市罗湖/金威大厦1215/南湖街道渔村社区嘉宾路4051号,FBA,https://www.amazon.com.mx/dp/B0BFQMXH3S,True
76,B0F494MVYC,赢家高级三文鱼全价狗粮20kg,Ganador,4.8,193,979.0,500,亚马逊官方(上月购买量),2025-04-09,16,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
77,B0B76YCL74,狗猫用刷子2件套，去毛梳 | 用于梳理、按摩和去除浮毛，帮助清理污垢和毛发打结,NEWKIBOU,4.6,2625,189.0,500,亚马逊官方(上月购买量),2022-07-21,48,2,LSMEI,第三方(中国),中国,中国/518000/深圳市/罗湖区/嘉北社区嘉宾路2008号东佳大厦505/南湖街道,FBA,https://www.amazon.com.mx/dp/B0B76YCL74,True
78,B09V3K7SKQ,宝路 - 高蛋白，成年犬粮，牛肉鸡肉口味，含高蛋白质、维生素和Omega 6的全价狗粮，18公斤,Pedigree,4.7,777,671.2,200,亚马逊官方(上月购买量),2022-03-08,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09V3K7SKQ,True
79,B07WZ2KN1V,Cloralex宠物除臭剂10升,Cloralex,4.8,938,256.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
80,B0G2CGCRN5,Dogelthy 过敏配方天然狗狗抗过敏补充剂，无瘙痒不适，支持免疫、皮肤和消化健康，猪肉味，270克。,Dogelthy,4.2,114,651.75,400,亚马逊官方(上月购买量),2025-11-14,8,1,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日 #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0G2CGCRN5,True
81,B0B84V22ZJ,RENDIN 255 可生物降解狗便袋，防漏清香，17卷+1个分配器+1个夹子,RENDIN,4.8,1759,199.0,500,亚马逊官方(上月购买量),,,4,L-JL,第三方(中国),中国,"中国/518129/广东/龙岗/深圳/21栋203室/第三工业区, 坂田社区, 坂田街道",FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
82,B0883SLWCM,普瑞纳幼犬全犬种鸡肉味狗粮18公斤,Dog Chow,4.8,1131,661.2,300,亚马逊官方(上月购买量),2020-05-05,75,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0883SLWCM,True
83,B00NLMJ6F4,VIRBAC Nutri-Plus营养凝胶120克 | 犬猫用兽医级 | 能量、维生素与快速恢复 | 可口凝胶,Virbac,4.8,325,337.0,700,亚马逊官方(上月购买量),2015-09-08,131,1,Tienda Mascota MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
84,B0CSTG692R,Fancy Pets 大型Aqua Cool宠物降温垫，自冷便携无毒，室内外两用,Fancy Pets,4.3,967,399.0,200,亚马逊官方(上月购买量),2024-01-19,30,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CSTG692R,True
