排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
13,B0153V7ZTO,Purina Dog Chow 成犬中型和大型犬肉鸡味7.5公斤,Dog Chow,4.8,4098,349.0,2000,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
14,B0DM9Q93RR,Fancy Pets 三文鱼油 犬猫用 490ml | Omega-3 DHA EPA | 美毛护肤 增强免疫力,Medical Solutions,4.5,1983,259.0,1000,亚马逊官方(上月购买量),2024-11-07,20,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DM9Q93RR,True
15,B0CF4BLG83,Dogelthy Mobility犬用软骨保护补充剂，含葡萄糖胺、软骨素和II型胶原蛋白UCII粉末，可拌入干粮或生骨肉饮食，270克（鱼味）,Dogelthy,4.6,2079,939.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5 de Mayo #15 内6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
16,B003CL6Q84,希尔思科学饮食成犬小型及迷你犬粮（鸡肉味）7kg，帮助构建长期健康基础，呵护皮肤和毛发,Hill's Science Diet,4.8,25224,960.0,1000,亚马逊官方(上月购买量),2013-07-08,156,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
17,B01N0AG6OF,Ganador优质幼犬粮20kg，中大型犬适用。包装可能有所不同,Ganador,4.7,4757,1085.0,3000,亚马逊官方(上月购买量),2016-11-08,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N0AG6OF,True
18,B0CF63JSS9,Dogelthy纯鲑鱼油450毫升 每份含300毫克EPA+DHA的狗狗Omega-3鲑鱼油 狗狗鱼油补充剂 适用于狗粮或生骨肉饮食,Dogelthy,4.7,2991,512.0,1000,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科州/萨波潘/圣胡安-德奥科坦/五月五日街 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B07XZHXZW4,HI MULTI PRO 优质成犬粮 25kg，含益生菌和高生物价值蛋白质,HI MULTI PRO,4.6,6531,744.0,,,2015-10-07,129,2,,,,,,https://www.amazon.com.mx/dp/B07XZHXZW4,True
20,B09R916GQ3,WeTap Purina Beneful 成犬原味牛肉粮 10kg,WeTap,4.8,2633,529.0,2000,亚马逊官方(上月购买量),2022-01-26,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
21,B0B1W1ZZGQ,Churu Inaba 猫咪奶油零食，混合4种金枪鱼口味，低卡路里，50支装每支14克,INABA,4.9,1485,689.98,2000,亚马逊官方(上月购买量),2023-10-29,32,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
22,B01FVRF920,Barkys 肉干棒 1千克 小号,BARKYS,4.8,1550,199.0,1000,亚马逊官方(上月购买量),2016-05-19,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
23,B0BBSG79MX,宝路高蛋白成年犬粮，牛肉鸡肉味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1138,196.39,1000,亚马逊官方(上月购买量),2022-08-24,46,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
24,B071HPBSHV,Amazon Basics - 公狗纸尿裤，30片装，小号，超强吸收一次性包裹，安全贴合，防漏舒适,Amazon Basics,4.5,32186,468.33,700,亚马逊官方(上月购买量),2017-10-23,105,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
25,B0153V43UI,Nupec成年犬狗粮，含Omega 3和6，5公斤装,Nupec,4.8,4005,683.29,600,亚马逊官方(上月购买量),2015-09-01,130,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V43UI,True
26,B0153V3ZEI,Nupec 狗粮 成犬幼犬通用 含维生素E和硒 5kg装,Nupec,4.8,9491,644.5,300,亚马逊官方(上月购买量),2015-09-01,130,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
27,B0BBSK2RSM,宝路高蛋白成年犬粮，24袋，猪肉牛肉口味，每袋85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,612,196.45,400,亚马逊官方(上月购买量),2022-08-24,46,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSK2RSM,True
28,B00EJXIZ60,Earth Rated - 狗粪便袋，120只装，8卷无味,Earth Rated,4.9,16689,89.5,900,亚马逊官方(上月购买量),2014-02-23,149,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00EJXIZ60,True
29,B01FKNX3FU,Ganador 成年小型犬 20kg 蓝色,Ganador,4.8,1520,772.99,1000,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
30,B09WPP9GTN,Pedigree 小型犬湿粮包 羊肉味 含天然成分蛋白质纤维 24包 每包100g,Pedigree,4.8,673,230.4,800,亚马逊官方(上月购买量),2022-03-28,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09WPP9GTN,True
31,B0118VV13O,希尔思天然训练软嚼奖励狗零食，90克,Hill's,4.7,3888,110.0,500,亚马逊官方(上月购买量),2016-06-24,121,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
32,B01FUDI7F6,Nupec老年犬狗粮15公斤装,Nupec,4.8,5187,1999.0,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Amikoo Peek,第三方(墨西哥),墨西哥,"墨西哥/52927/墨西哥州/阿蒂萨潘德萨拉戈萨/马林切 50, 圣米格尔霍奇曼加社区",FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
33,B07PY5FGR1,Cloralex宠物除臭剂 3.75升,Cloralex,4.8,2465,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
34,B07TGKCWWP,Dry Pet 狗用尿布小号12片,Fancy Pets,4.5,1452,131.53,400,亚马逊官方(上月购买量),2019-06-25,84,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
35,B08NWZD6MS,Spring Blossoms - 2合1专业宠物美容梳，适用于猫狗，轻松去除毛毡和打结，安全宠物刷（橙色）,Spring Blossoms,4.7,4214,297.99,500,亚马逊官方(上月购买量),2021-01-06,66,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
36,B01FUDI7OC,Nupec狗粮，体重控制，为超重或肥胖犬只设计的营养配方，15公斤装。,Nupec,4.8,3932,2199.0,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Selectashop,第三方(墨西哥),墨西哥,墨西哥/01729/墨西哥城/墨西哥城/阿尔坎塔里利亚/德谢尔托德洛斯莱昂内斯 5547 INT B605,,https://www.amazon.com.mx/dp/B01FUDI7OC,True
37,B0F96F3XWF,King Dog & Cat 宠物训练垫，40片，60x60cm，6层超强吸水清洁,King Dog & Cat,4.7,8,247.5,900,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,墨西哥/52764/墨西哥州/惠克斯基卢坎德德戈利亚多/赫苏斯德尔蒙特大道39层2B赫苏斯德尔蒙特,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
38,B075N8M4BQ,Cesar 狗粮包，菲力牛排肉汁味，24包，每包75克,Cesar,4.7,787,236.0,400,亚马逊官方(上月购买量),2017-09-11,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
39,B07PSK15Y2,Nupec 小型老年犬干粮 1 x 8 公斤,Nupec,4.8,4247,1554.72,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
40,B01N30FZTO,普瑞纳冠能中大型犬幼犬粮牛肉鸡肉水果味7.5公斤,Dog Chow,4.8,2233,349.0,800,亚马逊官方(上月购买量),2019-05-25,85,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
41,B016C6EJ4S,Amazon Basics 宠物训练吸水垫，五层防漏设计，速干，71x86厘米（超大号），40片装，蓝白配色,Amazon Basics,4.5,216890,496.29,300,亚马逊官方(上月购买量),2025-01-11,18,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EJ4S,True
42,B09WXGR63N,战术狗项圈，厚实军用尼龙带手柄，金属扣可调节，舒适训练款（卡其色，L）,DAQI,4.7,911,165.44,100,亚马逊官方(上月购买量),2022-04-03,51,14,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B09WXGR63N,True
43,B0GTNF38XX,安全胸背带 适合小型中型大型犬 带1.5米牵引绳（紫色，L号）,UNA MASCOTA,4.6,1264,192.72,,,2026-03-24,3,64,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心（第1区）/中央轴拉萨罗·卡德纳斯 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0GTNF38XX,True
44,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗放松零食，180克（包装可能不同）,Nupec,4.6,5406,113.0,1000,亚马逊官方(上月购买量),2016-11-02,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
45,B0DL98VSFP,540个可生物降解狗屎袋，36卷装，带分配器和夹子，便携式宠物粪便袋，薰衣草香,ESRAIN,4.8,286,242.1,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
46,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的合成草皮 | 气味控制且易清洁,Fancy Pets,4.4,10041,529.0,600,亚马逊官方(上月购买量),2015-12-02,127,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
47,B0DF3NJT61,Dogelthy脱水牛肝 狗狗零食 100%天然无防腐剂无人工香料 幼犬成犬老年犬通用 100克,Dogelthy,4.5,282,215.0,200,亚马逊官方(上月购买量),2024-08-23,22,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日街 #15 内6,FBA,https://www.amazon.com.mx/dp/B0DF3NJT61,True
48,B0BDBVTS18,Raganet 宠物保护罩，汽车座椅沙发垫。适用于狗和猫，后座、后备箱或沙发，尺寸：130*145*40cm 防水，黑色,Raganet,4.3,1651,199.0,300,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥/惠基卢坎德德戈亚多/多斯里奥斯/维森特格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BDBVTS18,True
49,B08B1XNGW1,Medical Solutions MS颈托 ISABELINO 尺码4（32厘米）,Fancy Pets,4.4,3030,156.52,,,2020-06-11,73,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XNGW1,True
50,B09Y1RNQXL,宝路小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,627,200.15,600,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
51,B07NSD6XW3,Nupec 小型老年犬干粮，2公斤，1包,Nupec,4.9,2257,482.0,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
52,B09Z6QHGTG,带LED灯的猫狗指甲剪：照亮指甲或血线确保安全修剪，超锋利刀片适合厚指甲，快速感应防止过度修剪，适合猫狗使用。,Elvess,4.7,1671,195.65,900,亚马逊官方(上月购买量),2022-04-29,50,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金花街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
53,B08TH7LVQK,狗床，耐用，舒适，柔软填充，尺寸颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10359,299.0,100,亚马逊官方(上月购买量),2021-01-20,66,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158号公寓202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
54,B0088LIINY,Earth Rated 狗便袋 120只装 8卷 薰衣草香,Earth Rated,4.9,199404,165.0,1000,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
55,B0CK32S653,Waggys Bites | 天然狗零食 | 柔软无谷物高蛋白 | 红薯三文鱼口味 | 美味可口 | 健康宠物零食 | 适合训练 | 100颗软嚼,Waggys,4.6,622,199.0,1000,亚马逊官方(上月购买量),2023-09-28,33,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
56,B08WLPDWV6,Barkys犬用Omega 3和6饼干零食，2.5千克,Cowjag,4.8,956,282.0,900,亚马逊官方(上月购买量),2021-02-15,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
57,B07L9JHXJR,荒野盛宴 - 太平洋溪流高级无谷物高蛋白干狗粮,Taste Of The Wild,4.7,6594,1502.0,800,亚马逊官方(上月购买量),2019-01-30,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
58,B09232RF2N,完美感知老年配方3千克,Perfect Sense,4.7,710,389.0,400,亚马逊官方(上月购买量),2019-09-17,82,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
59,B00NLMJ6F4,威霸营养凝胶补充剂120克 | 宠物专用 | 能量维生素快速恢复 | 适口凝胶,Virbac,4.8,306,341.0,600,亚马逊官方(上月购买量),2015-09-08,130,1,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科/萨波潘/瓜达拉哈拉科技园/英格兰大道 5070,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
60,B01FKNX4R2,Ganador幼犬全犬种干粮 1 x 20公斤,Ganador,4.7,1143,762.41,800,亚马逊官方(上月购买量),2016-11-24,115,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
61,B0BPN22XQT,Platina Plus 宠物气味消除剂 超浓缩 100次洗涤用量 去污渍 适用于室内外、织物和家具 (500ml),PLATINA,4.4,834,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,墨西哥/66420/新莱昂/圣尼古拉斯-德洛斯加尔萨/本地/巴雷甘大道205号大学别墅社区,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
62,B0FSYB4CW1,2个可调节狗用耳罩，黑色，耳部保护罩，静音舒缓设计，适用于洗澡和美容,OSALOLO,3.8,16,239.99,200,亚马逊官方(上月购买量),2025-09-27,9,2,Bestway-to-go,第三方(中国),中国,中国/518100/广东/龙岗/深圳/泊亭智寓C09/坂田街道马安堂社区中兴路河背工业区11号,FBA,https://www.amazon.com.mx/dp/B0FSYB4CW1,True
63,B0723HRWJW,Nature's Miracle 狗污渍和气味去除剂 946ml 先进配方 清洁最顽固污渍 中和气味 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23179,299.0,900,亚马逊官方(上月购买量),2017-06-29,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
64,B0BQTFBXHP,希尔斯科学宠粮成年7+小型老年犬粮小颗粒鸡肉味6.8kg，支持活力、心脏健康及皮肤毛发健康,Hill's Science Diet,4.7,473,1248.0,800,亚马逊官方(上月购买量),2022-12-22,42,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
65,B0B84V22ZJ,RENDIN 255 只可降解狗便袋，防漏带香味，17卷+1个分配器+1个夹子,RENDIN,4.8,1734,175.12,500,亚马逊官方(上月购买量),,,4,L-JL,第三方(中国),中国,中国/518129/广东/龙岗/深圳/203室，21号楼/第三工业区，坂田社区，坂田街道,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
66,B0153V47YU,Nupec小型犬幼犬狗粮，含维生素E和硒，2公斤装,Nupec,4.8,3153,419.0,900,亚马逊官方(上月购买量),2015-10-06,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
67,B0855ND74T,PetLovers 600张衣物粘毛替换纸套装 - 超粘粘毛滚筒，宠物除毛滚筒 - 6件装,PetLovers,4.7,36534,479.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 第四大街北300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
68,B0971C67PW,Purina Fancy Feast 细条成猫粮 全尺寸 牛肉味 85g*12包,WeTap,4.8,407,198.0,600,亚马逊官方(上月购买量),2021-06-10,61,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0971C67PW,True
69,B076VSDJY1,亚马逊倍思带分配器狗粪便袋，270只装，防漏改进设计，薰衣草香味，含牵引绳夹,Amazon Basics,4.9,65614,189.9,400,亚马逊官方(上月购买量),2025-01-11,18,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B076VSDJY1,True
70,B0BQX4HLCS,Raganet 便携式中小型宠物围栏，58厘米高×78厘米长的宠物屋，牛津布防水，室内外通用，安全耐用（灰色）,Raganet,4.6,1046,219.0,700,亚马逊官方(上月购买量),2022-12-23,42,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/惠克西卢坎德德戈利亚多/多斯里奥斯/维森特格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
71,B0BKK4GQTM,Raganet宠物运输包，适用于猫狗，最大承重10公斤，尺寸42x20x25厘米，旅行和车载背包，黑色,Raganet,4.6,1221,178.99,300,亚马逊官方(上月购买量),2022-10-25,44,3,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/维克斯基卢坎德德戈利亚多/多斯里奥斯/维森特格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BKK4GQTM,True
72,B07WZ2KN1V,Cloralex宠物除异味 10升,Cloralex,4.8,926,238.35,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
73,B01MTK91PJ,宠溺狗狗洗发水500ml | 印楝油、肉桂、柚子，pH平衡，深层清洁，无浓烈香味，兽医适用，适合所有犬种,Perro Consentido,4.6,1227,88.0,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MTK91PJ,True
74,B08JRVB4BH,Minino Plus Recetas 湿粮 金枪鱼块味 85g 灰色 24包,LQNQ,4.8,552,240.0,400,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
75,B0B45BW58F,Raganet 宠物运输背包，适用于小型猫狗（最大7公斤），尺寸：宽23cm 长33cm 高42cm，黑色,Raganet,4.6,3050,219.0,500,亚马逊官方(上月购买量),2022-06-15,49,3,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥/惠克斯基卢坎德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
76,B074M2D1LJ,Perfect Sense 中大型犬成犬优质狗粮 15kg - 100%天然，含Omega-3、益生元和抗氧化剂，高消化率,Perfect Sense,4.6,731,1485.59,500,亚马逊官方(上月购买量),2017-08-06,107,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
77,B0B76YCL74,猫狗通用梳子2件套，去毛刷，用于梳理、按摩，清除浮毛，帮助去除污垢和打结,NEWKIBOU,4.6,2608,149.0,400,亚马逊官方(上月购买量),2022-07-21,48,2,LSMEI,第三方(中国),中国,CN/518000/深圳市/罗湖区/嘉北社区嘉宾路2008号东佳大厦505/南湖街道,FBA,https://www.amazon.com.mx/dp/B0B76YCL74,True
78,B01A1DJ4GG,Purina Beneful 成年小型犬牛肉味 4kg,Purina,4.7,1467,319.0,600,亚马逊官方(上月购买量),2015-12-31,126,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
79,B09KQVCC67,Nature's Miracle 狗用强力除尿剂 946毫升,Nature's Miracle,4.4,4144,315.0,600,亚马逊官方(上月购买量),2021-11-01,56,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
80,B075NLFVGS,西莎成年犬湿粮包，羊肉蔬菜口味，75克/袋，24袋装,Cesar,4.7,324,240.0,300,亚马逊官方(上月购买量),2017-09-11,106,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
81,B003CLAJ1E,希尔思科学膳食小型及迷你犬7岁以上老年犬粮，鸡肉糙米味，2千克,Hill's Science Diet,4.8,3258,647.0,600,亚马逊官方(上月购买量),2017-12-05,103,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
82,B0GQ68VD9R,Fancy Pets 狗狗渐进式洁牙套装，含可食用牙膏90g及指套，配备双头牙刷，共4件。,Fancy Pets,4.7,42,119.0,900,亚马逊官方(上月购买量),2026-02-25,4,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0GQ68VD9R,True
83,B0G2CGCRN5,Dogelthy 过敏混合配方 天然犬用抗过敏补充剂 无瘙痒不适 支持免疫系统、皮肤和消化健康 猪肉味 270克,Dogelthy,4.2,103,749.0,400,亚马逊官方(上月购买量),2025-11-14,8,2,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/5月5日 #15 内6,FBA,https://www.amazon.com.mx/dp/B0G2CGCRN5,True
