排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
78,B0155E0168,Fancy Pets 狗用不锈钢盘 8盎司/227克,Fancy Pets,4.7,6686,40.5,300,亚马逊官方(上月购买量),2016-01-22,128,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
79,B088BH2WLC,Feandrea 狗床，毛绒地毯，直径60厘米，灰色,FEANDREA,4.3,5939,314.99,200,亚马逊官方(上月购买量),2020-07-22,74,14,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B088BH2WLC,True
80,B0GTNCLNW2,宠物狗狗安全胸背带牵引绳1.5米（蓝色，M码）中小型大型犬适用,UNA MASCOTA,4.8,6,219.0,,,2026-03-24,6,66,COMERSTAT,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GTNCLNW2,True
81,B00B5RFPYS,Arm & Hammer 高级护理犬用薄荷味去牙垢口腔喷雾 4盎司,ARM & HAMMER,4.5,5687,131.21,600,亚马逊官方(上月购买量),2016-07-21,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00B5RFPYS,True
82,B0B76YCL74,猫狗梳子2件套，去毛器,NEWKIBOU,4.6,2665,134.1,300,亚马逊官方(上月购买量),2022-07-21,50,2,LSMEI,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B76YCL74,True
83,B0D7XPXCSL,Tapo - TP-Link 2K 室内安全摄像头，带云台功能，适用于婴儿监视器、宠物，移动侦测，双向音频，存储，黑色，C211，2件,Tapo,4.5,1960,798.07,300,亚马逊官方(上月购买量),,,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0D7XPXCSL,True
84,B09Y1RNQXL,宝路 小型犬成犬湿粮包 鸡肉味 含天然食材 蛋白质和纤维 24包 每包100克,Pedigree,4.8,634,228.0,700,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
85,B0DZC33MRF,Feandrea 三阶狗狗楼梯，防滑，57×40×40厘米,FEANDREA,4.5,2165,536.84,300,亚马逊官方(上月购买量),2025-06-20,15,7,Amazon Estados Unidos,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0DZC33MRF,True
86,B0DL98VSFP,540个便便袋，带分配器和夹子，薰衣草香味,ESRAIN,4.8,344,288.99,800,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
87,B01FKNX4R2,Ganador 幼犬全犬种干粮 - 1 x 20 kg,Ganador,4.7,1160,789.0,400,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
88,B0DH27NZGB,HomeChi 狗狗术后恢复服，母犬手术服,HomeChi,4.5,483,359.99,,,2024-09-14,24,67,ZJFF MX LLC,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DH27NZGB,True
89,B07BDX6TWS,Perfect Sense 小型犬成犬狗粮 8 kg – 100%天然，助消化，富含Omega 3,Perfect Sense,4.7,854,899.0,200,亚马逊官方(上月购买量),2018-03-12,102,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDX6TWS,True
90,B083MN8JX4,Ajax多用途宠物液体清洁剂 去除异味 2升,AJAX,4.8,3348,69.0,400,亚马逊官方(上月购买量),,,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B083MN8JX4,True
91,B0855ND74T,PetLovers 衣物粘毛器600张套装 - 超粘粘毛滚筒，宠物除毛滚筒 - 6件装,PetLovers,4.7,36962,499.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
92,B0BQX4HLCS,Raganet 中小型宠物便携围栏，宠物屋高58厘米×长78厘米，防水牛津布，室内外适用，安全耐用（灰色）,Raganet,4.6,1099,249.0,500,亚马逊官方(上月购买量),2022-12-23,45,1,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
93,B01N0660ID,宝路洁齿棒 成犬零食 7支 口腔护理 牙齿清洁 对抗牙垢 小型犬,Pedigree,4.8,1140,57.9,400,亚马逊官方(上月购买量),2016-11-08,119,2,,,,,,https://www.amazon.com.mx/dp/B01N0660ID,True
94,B096N1C82L,普瑞纳One成犬小型犬鸡肉牛肉味3.5Kg,Purina One Dry Perro,4.7,275,363.89,700,亚马逊官方(上月购买量),2021-06-04,64,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
95,B0BDBVTS18,Raganet宠物车座套，汽车座椅套，沙发套。适用于狗和猫，后排座椅、后备箱或沙发通用，尺寸：130*145*40厘米，防水，黑色,Raganet,4.2,1743,189.03,200,亚马逊官方(上月购买量),,,2,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BDBVTS18,True
96,B07YSXP3XF,Virbac Veggiedent FR3SH S 犬用洁牙条 5-10公斤，15条,Virbac,4.6,677,259.0,300,亚马逊官方(上月购买量),2021-08-10,61,3,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B07YSXP3XF,True
