排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
30,B016C6EJ4S,Amazon Basics 宠物尿垫，5层防漏速干设计，训练用，超大号71x86厘米，40片装，蓝白色,Amazon Basics,4.5,216912,492.92,300,亚马逊官方(上月购买量),2025-01-11,18,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EJ4S,True
31,B07PY5FGR1,Cloralex宠物除臭剂 3.75升,Cloralex,4.8,2469,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
32,B0GWHHR2P1,战术狗项圈，厚实军用尼龙狗项圈带手柄，可调节金属扣坚固耐用，用于狗狗训练，舒适（粉色，大号）,DAQI,4.7,919,188.0,100,亚马逊官方(上月购买量),2022-04-03,51,14,CHIYING,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
33,B08TH7LVQK,狗床，耐用，舒适，柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10368,269.1,100,亚马逊官方(上月购买量),2021-01-20,66,48,I Jacket,第三方,,,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
34,B0153V3ZEI,Nupec狗粮，成犬幼犬通用，含维生素E和硒，5公斤装。,Nupec,4.8,9494,723.0,300,亚马逊官方(上月购买量),2015-09-01,130,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
35,B0CDYQ5BRL,Purina Dog Chow 多种蛋白质成年犬全犬种粮 牛肉、鸡肉、三文鱼、猪肉和火鸡口味 10公斤,Dog Chow,4.9,365,562.9,800,亚马逊官方(上月购买量),2023-08-07,35,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYQ5BRL,True
36,B0BBSK2RSM,Pedigree高蛋白成年犬粮，24包，猪肉牛肉味，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,620,196.45,700,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSK2RSM,True
37,B08NWZD6MS,Spring Blossoms 专业2合1宠物梳理耙，轻松去除猫狗毛毡和缠结，安全宠物刷（橙色）,Spring Blossoms,4.7,4235,297.99,600,亚马逊官方(上月购买量),2021-01-06,66,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
38,B01FUDI7OC,Nupec狗粮，体重控制，适合超重或肥胖犬只，15公斤装。,Nupec,4.8,3932,2169.0,1000,亚马逊官方(上月购买量),2016-05-18,122,3,Selectashop,第三方(墨西哥),墨西哥,墨西哥/01729/墨西哥城/墨西哥城/阿尔坎塔里利亚/德西埃托德洛斯莱昂内斯 5547 INT B605,FBM,https://www.amazon.com.mx/dp/B01FUDI7OC,True
39,B075NLFVG8,西莎成犬湿粮，原汁鸡肉味，24包，每包75克,Cesar,4.8,249,228.0,200,亚马逊官方(上月购买量),2017-09-11,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVG8,True
40,B01M8G9HYE,Nupec PENU7138 - AAAAAA 狗狗放松零食，180克（包装可能不同）,Nupec,4.6,5414,108.0,1000,亚马逊官方(上月购买量),2016-11-02,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
41,B0GTNF38XX,安全胸背带，适合中小大型犬，带1.5米牵引绳（紫色，L）,UNA MASCOTA,4.6,1275,192.72,,,2026-03-24,4,64,COMERSTAT,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GTNF38XX,True
42,B0118VV13O,希尔思天然训练软嚼零食，狗狗训练奖励，90克,Hill's,4.7,3889,110.0,500,亚马逊官方(上月购买量),2016-06-24,121,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0118VV13O,True
43,B0723HRWJW,Nature's Miracle 宠物狗污渍异味去除剂 - 946毫升 - 先进配方 - 清洁最顽固污渍 - 中和异味 - 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23214,299.0,900,亚马逊官方(上月购买量),2017-06-29,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
44,B0971C67PW,普瑞纳珍致小片肉成猫通用牛肉味85克12包,WeTap,4.8,409,198.0,600,亚马逊官方(上月购买量),2021-06-10,61,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0971C67PW,True
45,B09Y1RNQXL,宝路 - 小型犬鸡肉味湿粮包，天然成分，富含蛋白质和纤维，24包，每包100克,Pedigree,4.8,629,200.15,600,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
46,B0153V47YU,Nupec小型犬幼犬狗粮，含维生素E和硒，2公斤装,Nupec,4.8,3156,369.0,1000,亚马逊官方(上月购买量),2015-10-06,129,1,Tienda Mascota MX,第三方(墨西哥),墨西哥,墨西哥/......../......../......../............/........,FBA,https://www.amazon.com.mx/dp/B0153V47YU,True
47,B08B1XD455,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B08B1XD455,False
48,B0CK32S653,Waggys Bites | 天然狗零食 | 柔软无谷高蛋白 | 红薯三文鱼味 | 美味可口 | 健康宠物零食 | 训练佳品 | 100颗软嚼,Waggys,4.6,629,199.0,1000,亚马逊官方(上月购买量),2023-09-28,33,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科州/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
49,B08WLPDWV6,Barkys 狗狗奖励饼干，含 Omega 3 和 6，2.5 千克,Cowjag,4.8,962,282.0,900,亚马逊官方(上月购买量),2021-02-15,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
50,B07PSK15Y2,Nupec小型犬老年犬干粮8kg,Nupec,4.8,4250,1573.07,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
51,B0BQTFBXHP,希尔思科学饮食小颗粒老年犬粮7+，鸡肉糙米味，6.8公斤,Hill's Science Diet,4.7,474,1152.0,800,亚马逊官方(上月购买量),2022-12-22,43,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
52,B07NSD6XW3,Nupec 老年小型犬干狗粮，2公斤，1包,Nupec,4.9,2263,508.53,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
53,B0BKK4GQTM,Raganet 宠物运输包，猫狗适用，便携，最大承重10公斤，尺寸：长42厘米x宽20厘米x高25厘米，旅行车载背包，黑色,Raganet,4.6,1233,178.0,400,亚马逊官方(上月购买量),2022-10-25,45,3,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥/惠克斯基卢坎·德·德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BKK4GQTM,True
54,B09KQVCC67,Nature's Miracle 加强型狗用尿液清除剂 946毫升,Nature's Miracle,4.4,4184,319.0,600,亚马逊官方(上月购买量),2021-11-01,56,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
55,B0CDYPLFYG,Purina Dog Chow 成犬全犬种羊肉味蛋白质精选10公斤,Dog Chow,4.7,381,565.0,400,亚马逊官方(上月购买量),2023-08-07,35,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYPLFYG,True
56,B0DF3NJT61,Dogelthy 脱水牛肝，100%天然犬用奖励零食，无防腐剂和人造香料。狗零食，适合幼犬、成犬和老年犬，100克。,Dogelthy,4.5,288,239.0,300,亚马逊官方(上月购买量),2024-08-23,23,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安-德奥科坦/五月五日街15号内6,FBA,https://www.amazon.com.mx/dp/B0DF3NJT61,True
57,B09232RF2N,Perfect Sense 老年犬粮 3公斤,Perfect Sense,4.7,713,410.0,300,亚马逊官方(上月购买量),2019-09-17,82,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
58,B0CW618SPM,安全门，婴儿门，76-125厘米，宠物门，儿童安全门，免打孔，楼梯用,MOXIMX,4.6,242,1081.5,500,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国,中国/422700/湖南省/新宁县/邵阳市/金石镇河边街37号,FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
59,B0BQX4HLCS,Raganet 便携式中小型宠物围栏，58厘米高×78厘米长，牛津布防水，室内外皆宜，安全耐用（灰色）,Raganet,4.6,1052,218.99,700,亚马逊官方(上月购买量),2022-12-23,43,2,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/墨西哥/维克斯基卢坎德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
60,B074M2D1LJ,完美感觉优质成犬粮 中大型犬用 MLB 15公斤 - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,734,1538.98,500,亚马逊官方(上月购买量),2017-08-06,107,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
61,B0F96F3XWF,King狗猫狗狗训练垫 Clean Pet 40片 60x60cm 6层超强吸收卫生宠物垫,King Dog & Cat,4.7,8,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方,,,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
62,B0CN7CRSLH,Raganet 宠物座垫，汽车座椅及沙发护罩。适合狗和猫，可用于后座、后备箱或沙发。尺寸：137×147×40厘米，防水（全黑）,Raganet,4.3,1658,227.99,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/维斯基卢坎德德戈利亚多/多斯里奥斯/比森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
63,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司（227克）,Fancy Pets,4.7,6636,40.5,300,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
64,B0088LIINY,Earth Rated 狗屎袋，120个装（8卷），薰衣草香味,Earth Rated,4.9,200415,165.0,900,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
65,B09Z6QHGTG,带LED灯的猫狗指甲剪：照亮指甲或血线，安全修剪。超锋利刀片，适合厚指甲，快速感应防止剪过头。适用于猫狗。,Elvess,4.7,1682,195.65,900,亚马逊官方(上月购买量),2022-04-29,50,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区金华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
66,B003CLAJ1E,希尔思科学饮食小型及迷你犬7岁+老年犬粮，鸡肉糙米味，2公斤,Hill's Science Diet,4.8,3263,564.0,700,亚马逊官方(上月购买量),2017-12-05,103,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
67,B09Y1NFQ92,Pedigree - 成年犬湿粮，鸡肉片，24包，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,873,227.9,600,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
68,B07L9JHXJR,Taste Of The Wild - 太平洋溪流 Premium 无谷物高蛋白干狗粮,Taste Of The Wild,4.7,6599,1599.0,900,亚马逊官方(上月购买量),2019-01-30,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
69,B0GQ68VD9R,Fancy Pets 狗狗渐进式洁牙套装 含可食用牙膏90g及指套 双头牙刷 口腔清洁4件套,Fancy Pets,4.7,43,119.0,900,亚马逊官方(上月购买量),2026-02-25,5,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0GQ68VD9R,True
70,B0BPN22XQT,Platina Plus 宠物除臭剂 - 超浓缩 - 100次洗涤 - 去污渍 - 适用于室外、室内、布料和家具 (500ml),PLATINA,4.4,836,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
71,B0BRJV1W44,酶解尿液清洁剂4L | 去除宠物污渍和异味 | 家庭和表面安全 | 深度清洁无氯无毒 | 先进配方,Alamazonas,4.2,99,549.0,400,亚马逊官方(上月购买量),,,4,MERCHTONCOM,第三方(墨西哥),墨西哥,墨西哥/45615/哈利斯科州/特拉凯帕克/65/赫苏斯·拉米雷斯,FBA,https://www.amazon.com.mx/dp/B0BRJV1W44,True
72,B0C6BW1K8R,Raganet 宠物运输笼，带金属门，可运输5kg以下小型宠物（50×30×30厘米），黑色,Raganet,4.5,1169,239.0,300,亚马逊官方(上月购买量),2023-05-25,38,4,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/维克斯基卢坎德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0C6BW1K8R,True
73,B0CPPN5QD1,Arien 大型犬骨科狗床 可拆卸柔软人造革外套 防滑底可清洗狗笼垫,Arien,4.6,1167,598.96,200,亚马逊官方(上月购买量),2023-12-28,30,8,Arien Life,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0CPPN5QD1,True
74,B0B45BW58F,Raganet，宠物运输背包，适用于小型犬猫（最大承重7公斤），尺寸：宽23厘米，长33厘米，高42厘米（黑色）,Raganet,4.6,3054,218.99,500,亚马逊官方(上月购买量),2022-06-15,49,3,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/韦克斯基卢坎德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
75,B01FKNX4R2,Ganador全犬种幼犬干粮 20kg,Ganador,4.7,1145,749.0,800,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
76,B0855ND74T,PetLovers 600张强力粘毛滚筒套装 - 衣物除毛器，宠物毛发粘毛滚筒 - 6件装,PetLovers,4.8,354,479.0,300,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 北第四街 300室,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
77,B018TYLZU2,Fancy Pets 狗狗训练垫 人造草坪 GDE | 带托盘和网格的合成草皮 | 除臭易洁,Fancy Pets,4.4,10052,529.0,600,亚马逊官方(上月购买量),2015-12-02,127,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
78,B0DS6NKFW1,Kirkland 超大吸水狗垫 100片 76x58cm 白色 全年龄段适用,Kirland,4.1,19,629.9,200,亚马逊官方(上月购买量),,,1,SUPERMERCO,第三方(墨西哥),墨西哥,墨西哥/66220/新莱昂/圣佩德罗加尔萨加西亚/里奥德拉普拉塔，德尔瓦列/00311,FBA,https://www.amazon.com.mx/dp/B0DS6NKFW1,True
79,B01MTK91PJ,宠爱狗狗洗发水500ml | 印楝油、肉桂和柚子，pH平衡，深层清洁，无浓香，兽医适用，所有犬种,Perro Consentido,4.7,1233,89.0,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MTK91PJ,True
80,B002Q7SZ2A,Gamma2 Vittles Vault 宠物食品储存桶，16kg - 摩卡花岗岩色,Gamma2,4.7,72746,759.08,400,亚马逊官方(上月购买量),2012-09-05,166,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B002Q7SZ2A,True
81,B07WZ2KN1V,Cloralex宠物除臭剂10升,Cloralex,4.8,929,238.35,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
82,B0DQ6D53RJ,Dogelthy肠胃辅助剂 益生元+益生菌，每勺含超30亿CFU 犬用补充剂 270克（猪肉），可搭配狗粮或生骨肉饮食,Dogelthy,4.5,77,729.0,300,亚马逊官方(上月购买量),2023-08-09,35,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5月5日街15号内6,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
83,B075NLFVGS,Cesar 成犬湿粮，羊肉蔬菜味，75克/包，24包装,Cesar,4.7,327,240.0,300,亚马逊官方(上月购买量),2017-09-11,106,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
84,B08JRVB4BH,Minino Plus 食谱湿粮，金枪鱼碎肉口味，85克，灰色，24包装,LQNQ,4.8,556,276.0,500,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
85,B0B84V22ZJ,RENDIN 255 可降解狗狗粪便袋，防漏清香，17卷+1个分配器+1个夹子,RENDIN,4.8,1743,199.0,500,亚马逊官方(上月购买量),,,4,L-JL,第三方(中国),中国,中国/518129/广东/龙岗/深圳/21栋203室/坂田街道坂田社区第三工业区,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
