排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
11,B01N30FXOM,康多乐成年犬迷你小型犬粮 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4918,336.0,2000,亚马逊官方(上月购买量),2017-01-24,114,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FXOM,True
12,B0153V41AU,Nupec 成犬粮含Omega 3和6 1包x15公斤,Nupec,4.8,7947,1749.0,2000,亚马逊官方(上月购买量),2015-09-01,131,1,Abarrotes El Tenayo,第三方(墨西哥),墨西哥,MX/54910/MEXICO/TULTITLAN/VILLA ESMERALDA/CALLE BAHIA PORTOBELLO S/N MZ 27 LOTE 3,FBA,https://www.amazon.com.mx/dp/B0153V41AU,True
13,B0B1W1ZZGQ,Churu Inaba 猫条 4种金枪鱼口味混合装 低卡 50支14g,INABA,4.9,1557,667.0,2000,亚马逊官方(上月购买量),2023-10-29,33,18,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0B1W1ZZGQ,True
14,B003CL6Q84,希尔思科学饮食小型迷你成年犬粮 7Kg（鸡肉味） | 真鸡肉，小型犬专用，健康消化，强免疫力,Hill's Science Diet,4.8,10729,960.0,1000,亚马逊官方(上月购买量),2013-07-08,157,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
15,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉补充剂 | 含葡萄糖胺、软骨素和II型胶原蛋白UCII，鱼味 270克,Dogelthy,4.6,2101,1067.0,1000,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF4BLG83,True
16,B0CF63JSS9,"Dogelthy 纯三文鱼油，含 Omega-3,6,9，犬用 | 每份含 300 毫克 EPA 和 DHA，鱼油补充剂",Dogelthy,4.7,3033,579.0,1000,亚马逊官方(上月购买量),2023-08-09,36,3,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
17,B0153V43UI,Nupec 成年犬狗粮，含Omega 3和6，5公斤装,Nupec,4.8,4009,659.0,500,亚马逊官方(上月购买量),2015-09-01,131,3,Tienda Mascota MX,第三方(墨西哥),墨西哥,请提供需要翻译的西班牙语地址。,FBA,https://www.amazon.com.mx/dp/B0153V43UI,True
18,B07TGKCWWP,Dry Pet 狗用尿布 小号 12片装,Fancy Pets,4.5,1451,131.53,600,亚马逊官方(上月购买量),2019-06-25,85,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
19,B07DCJ8B3S,Ganador Premium 犬用干粮 15kg,Ganador,4.8,1703,230.0,,,2024-05-09,27,1,,,,,,https://www.amazon.com.mx/dp/B07DCJ8B3S,True
20,B08JSG74RV,Ganador 优质超级食品 20kg，中大型犬成年犬粮。,Ganador,4.6,2895,1119.0,,,2020-09-22,70,1,,,,,,https://www.amazon.com.mx/dp/B08JSG74RV,True
21,B008OV91VQ,希尔思科学饮食犬用零食 鸡肉味 200克 | 希尔思犬用零食，真鸡肉，助消化，强免疫，含Omega-6和维生素E,Hill's,4.7,2156,180.0,400,亚马逊官方(上月购买量),2014-09-12,143,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
22,B071HPBSHV,亚马逊倍思公狗尿布 30片装 小号 一次性超强吸收 安全贴合 防漏舒适,Amazon Basics,4.5,32197,475.46,600,亚马逊官方(上月购买量),2017-10-23,106,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071HPBSHV,True
23,B075N8M4BQ,西莎狗粮软包，菲力牛排原汁味，24包，每包75克。,Cesar,4.7,799,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
24,B07PY5FGR1,Cloralex宠物专用除臭剂 3.75升,Cloralex,4.8,2488,99.5,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
25,B08TGH9TLJ,狗窝，耐用舒适，柔软填充，尺寸颜色可选（小号，粉色/灰色）,PETS APPAREL HILLS,4.6,10399,266.11,100,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158 公寓 202,FBA,https://www.amazon.com.mx/dp/B08TGH9TLJ,True
26,B08NWZD6MS,Spring Blossoms - 专业二合一猫狗美容耙，轻松去除毛毡缠结的梳子，安全宠物刷（橙色）,Spring Blossoms,4.7,4298,259.99,800,亚马逊官方(上月购买量),2021-01-06,67,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
27,B0F96F3XWF,King Dog & Cat 狗狗训练尿垫 Clean Pet，40片，60x60cm，6层超强吸收，卫生洁净,King Dog & Cat,4.7,9,285.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
28,B01FUDI7OC,Nupec 体重控制犬粮，适用于超重或肥胖犬只的营养配方，15公斤装。,Nupec,4.8,3939,2249.0,700,亚马逊官方(上月购买量),2016-05-18,123,3,Selectashop,第三方(墨西哥),墨西哥,MX/01729/CIUDAD DE MEXICO/CIUDAD DE MEXICO/ALCANTARILLA/DESIERTO DE LOS LEONES 5547 INT B605,FBA,https://www.amazon.com.mx/dp/B01FUDI7OC,True
29,B0153V3YEY,Nupec 成犬及幼犬粮，含维生素E和硒，2公斤装。,Nupec,4.8,9506,344.98,200,亚马逊官方(上月购买量),2015-09-01,131,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3YEY,True
30,B09R916GQ3,普瑞纳 Beneful 成犬原味牛肉味 10公斤,WeTap,4.8,2644,558.4,2000,亚马逊官方(上月购买量),2022-01-26,54,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
31,B0BBSG79MX,宝路高蛋白成犬粮，牛肉鸡肉味，24包，每包85克，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1157,223.6,1000,亚马逊官方(上月购买量),2022-08-24,47,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
32,B0CXYTC8WM,Ganador成犬干粮20kg,Ganador,4.7,1713,567.0,,,2024-03-13,29,1,,,,,,https://www.amazon.com.mx/dp/B0CXYTC8WM,True
33,B0CDYWTMRM,Purina Dog Chow 成犬粮 全犬种 牛肉鸡肉味 18kg,Dog Chow,4.7,548,799.0,700,亚马逊官方(上月购买量),2023-08-07,36,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
34,B01FUDI7F6,Nupec 老年犬狗粮，15公斤装,Nupec,4.8,5201,2195.09,800,亚马逊官方(上月购买量),2016-05-18,123,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FUDI7F6,True
35,B01FVRF920,Barkys 80136100614 肉干棒 1千克，1件，小号,BARKYS,4.8,1570,259.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
36,B016C6EOO8,Amazon Basics 犬用训练吸水垫，5层防漏快干，超大号71x86厘米，60片装，蓝白色,Amazon Basics,4.5,216627,655.51,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
37,B01N30FZTO,普瑞纳 Dog Chow 中大型犬幼犬粮 肉、鸡肉和水果味 7.5kg,Dog Chow,4.8,2236,336.0,500,亚马逊官方(上月购买量),2019-05-25,86,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
38,B0855ND74T,PetLovers 600张衣物去毛絮纸套装 - 超粘粘毛滚筒，宠物除毛滚筒 - 6件装,PetLovers,4.7,36766,479.0,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方(美国),美国,美国/33702/佛罗里达州/圣彼得堡/7901 第四街北套房 300,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
39,B0GWHHR2P1,战术狗项圈，1050D军用厚尼龙带手柄，金属扣可调节，训练舒适，粉色L号，适合中大型犬,DAQI,4.7,951,169.2,200,亚马逊官方(上月购买量),2022-04-03,52,14,CHIYING,第三方(中国),中国,中国/06000/广东省/龙岗区/深圳市/坂田街道万科城社区新天下百瑞达大厦四层401室,FBA,https://www.amazon.com.mx/dp/B0GWHHR2P1,True
40,B0BQTFBXHP,"Hill's Science Diet Small Bites Croquetas para Perro Senior Pollo 6.8Kg | Croquetas Hill's para perro, pollo real, razas pequeñas, soporte envejecimiento, salud de corazón y riñones",Hill's Science Diet,4.7,476,1152.0,1000,亚马逊官方(上月购买量),2022-12-22,43,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
41,B0CK32S653,Waggys三文鱼小粒，无谷物天然狗零食，100粒,Waggys,4.6,650,189.0,900,亚马逊官方(上月购买量),2023-09-28,34,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科州/瓜达拉哈拉/拉萨罗卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
42,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪狗零食 | 无防腐剂和人工香料，适合幼犬、成犬及老年犬，作为零食和奖励,Dogelthy,4.4,79,239.0,300,亚马逊官方(上月购买量),2024-08-23,23,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日街 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
43,B01N0AG6OF,Ganador 优质中大型犬幼犬粮 20kg，包装可能不同。,Ganador,4.7,4783,1119.0,,,2016-11-08,117,1,,,,,,https://www.amazon.com.mx/dp/B01N0AG6OF,True
44,B003CLAJ1E,希尔思科学膳食小型迷你老年犬鸡肉味狗粮2kg | 希尔思狗粮，真鸡肉，小型犬，支持老年健康，心脏和肾脏健康,Hill's Science Diet,4.8,3263,528.75,700,亚马逊官方(上月购买量),2017-12-05,104,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
45,B09232RF2N,PERFECT SENSE 老年犬粮 3kg,Perfect Sense,4.7,710,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
46,B0CN7CRSLH,Raganet 宠物汽车座椅保护罩，适合猫狗，用于后座、后备箱或沙发，尺寸137×147×40cm，防水（黑色全包）,Raganet,4.2,1692,269.0,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/墨西哥/韦斯吉卢坎德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
47,B0B45BW58F,Raganet，宠物背包，猫狗通用，小型宠物便携背包（最大7kg）尺寸：宽23cm 长33cm 高42cm（黑色）,Raganet,4.6,3082,279.0,600,亚马逊官方(上月购买量),2022-06-15,50,4,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/维斯基卢坎德戈利亚多/多斯里奥斯/维森特·格雷罗大街,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
48,B07NSD6XW3,Nupec 小型犬老年犬干粮，2kg，1包,Nupec,4.9,2275,487.0,800,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
49,B0088LIINY,Earth Rated 狗狗拾便袋，8卷共120只，薰衣草香味,Earth Rated,4.9,199554,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
50,B09Y1R1GWL,宝路小型犬湿粮包 牛肉片味 天然食材 蛋白质纤维 24包 100g/包,Pedigree,4.8,904,225.25,800,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
51,B09Z6QHGTG,猫狗LED指甲剪：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应防过度修剪。适用于猫狗。,Elvess,4.7,1716,195.65,1000,亚马逊官方(上月购买量),2022-04-29,51,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区龙城街道爱联社区锦华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
52,B0723HRWJW,Nature's Miracle - 宠物狗去渍除味剂 - 946毫升 - 先进配方 - 清洁顽固污渍 - 中和异味 - 适用于家具、地毯、硬质地板和织物,Nature's Miracle,4.4,23346,299.0,1000,亚马逊官方(上月购买量),2017-06-29,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
53,B07PSK15Y2,Nupec Alimento Seco para Perro Raza Pequeña Senior - 1 x 8 kg,Nupec,4.8,4258,1539.0,800,亚马逊官方(上月购买量),2019-03-18,89,1,Abarrotes El Tenayo,第三方(墨西哥),墨西哥,MX/54910/MEXICO/TULTITLAN/VILLA ESMERALDA/CALLE BAHIA PORTOBELLO S/N MZ 27 LOTE 3,FBA,https://www.amazon.com.mx/dp/B07PSK15Y2,True
54,B0155E0168,Fancy Pets Plato de Acero Inoxidable para Perro con 8 Onzas o 227 Gramos,Fancy Pets,4.7,6664,40.5,700,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
55,B075NLFVGS,"Cesar - Sobres de Alimento para Perros Adultos, Sabor Cordero y Vegetales, 75g c/u., Paquete de 24 Sobres",Cesar,4.7,332,220.0,300,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
56,B09V3K7SKQ,"Pedigree - High Protein, Croquetas para Perro Adulto, Sabor Res y Pollo, Alimento Completo para Perro con Alta Proteína, Vitaminas y Omega 6, 18 kg",Pedigree,4.7,775,671.2,400,亚马逊官方(上月购买量),2022-03-08,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09V3K7SKQ,True
57,B08B1XD455,Medical Solutions Collar Isabelino Ajustable para Perros y Gatos Fancy Pets – Protección Postoperatoria para Evitar Lamer y Rascar Heridas – Talla 2 (25 cm),Fancy Pets,4.5,3049,91.18,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XD455,True
58,B0CG33JYQC,"Pechera Arnés De Seguridad para Perro Chico Mediano Y Grande con Correa 1.5m (Fuscia, M)",UNA MASCOTA,4.6,1297,219.0,50,亚马逊官方(上月购买量),2023-08-19,36,64,COMERSTAT,第三方(墨西哥),墨西哥,MX/06000/CIUDAD DE MEXICO/CIUDAD DE MEXICO/CENTRO (AREA 1)/EJE CENTRAL LAZARO CARDENAS 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0CG33JYQC,True
59,B07ZV7G6Y6,Purina Beneful Adulto Raza Minis y Pequeñas Sabor Carne y Arroz 20pack de 100g,WeTap,4.8,1495,270.18,600,亚马逊官方(上月购买量),2019-10-31,81,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07ZV7G6Y6,True
60,B018TYLZU2,Fancy Pets Tapete de Entrenamiento para Perros Doggie Grass GDE | Pasto Sintético con Bandeja y Rejilla | Control de Olores y Fácil Limpieza,Fancy Pets,4.4,10078,529.0,600,亚马逊官方(上月购买量),2015-12-02,128,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
61,B0CW618SPM,"Puerta de Seguridad, Puerta para Bebés, 76-125 cm, Puerta para Perros/Mascotas, Puerta de Seguridad para Niños, Sin Perforación, para Escale",MOXIMX,4.6,255,1081.49,500,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
62,B0153V47YU,"Nupec croquetas para Perros, Cachorros Razas pequeñas, con Vitamina E y Selenio, presentación de 2 kg.",Nupec,4.8,3165,401.0,800,亚马逊官方(上月购买量),2015-10-06,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
63,B0CF64R8Y1,Dogelthy Gastro Aid Suplemento con Pre y Probioticos para Perros | Con +3 Billones de UFC por Scoop,Dogelthy,4.6,1173,729.0,200,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF64R8Y1,True
64,B074M2D1LJ,"Perfect Sense Alimento Premium para Perro Adulto Raza Mediana y Grande MLB 15 kg - 100% Natural con Omega 3, Prebióticos y Antioxidantes - Alta Digestibilidad",Perfect Sense,4.6,734,1549.0,400,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
65,B0BPN22XQT,"Platina Plus - ELIMINADOR DE OLORES MASCOTAS - Ultra Concentrado - 100 Lavadas - Elimina Manchas - Para Exteriores, Interiores, Telas y Muebles (500ml)",PLATINA,4.5,927,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,MX/66420/NUEVO LEON/SAN NICOLAS DE LOS GARZA/Local/Av. Barragán 205 Col. Villa Universidad,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
66,B0DRP2NFR5,"Carmelie Alivio Natural De Levadura para Perros, Promueve Un Alivio Saludable De La Picazón, Cuidado De Las Molestias De Oído En Perros, Alivio De La Picazón En Perros, Apoyo para Alergias, Alivio De",Carmelie,4.0,567,295.0,400,亚马逊官方(上月购买量),2025-09-08,11,1,zoechelsea,第三方(中国),中国,CN/336028/江西省/宜春市/宜春南路136号51号楼润达百货5层5922室/袁州区,,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
67,B0BFQMXH3S,"Plato para Perro 2 Unidades,Plato para Gato de Acero Inoxidable,Cuenco para Mascotas de Doble Propósito,Plato para Perro Apilable y Antideslizante,Fácil de Lavar(Rosado)",SWRWJ,4.6,326,198.71,300,亚马逊官方(上月购买量),2022-09-19,47,3,M_SUNION,第三方(中国),中国,CN/518001/guang dong sheng/shen zhen shi luo hu/jin wei da sha 1215/nan hu jie dao yu cun she qu jia bin lu 4051hao,FBA,https://www.amazon.com.mx/dp/B0BFQMXH3S,True
68,B09Y1NFQ92,"Pedigree - Alimento Húmedo para Perro Adulto, Pollo En Filetes, 24 Sobres, con Proteína, Antioxidantes y Vitamina E",Pedigree,4.8,877,225.25,600,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
69,B0CG2V5V19,"Cámara para interiores con movimiento Ring (Pan-Tilt Indoor Cam) | Ve todos los ángulos con vista panorámica de 360°, video HD y audio bidireccional (modelo más reciente) | Negro",Ring,4.6,896,1349.0,200,亚马逊官方(上月购买量),,,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CG2V5V19,True
70,B00NLMJ6F4,"VIRBAC Nutri-Plus Gel Suplemento Nutricional 120 g | Uso Veterinario para Perros y Gatos | Energía, Vitaminas y Recuperación Rápida | Gel Palatable",Virbac,4.8,327,339.0,700,亚马逊官方(上月购买量),2015-09-08,131,1,Virbac,品牌方(墨西哥),墨西哥,MX/45010/JALISCO/ZAPOPAN/GUADALAJARA TECHNOLOGY PARK/AV. INGLATERRA 5070,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
71,B0929DKD6Z,Beneful Purina Adulto Energia Tropical Sabor Carne y Pavo 10Kg,Beneful,4.8,1518,531.0,400,亚马逊官方(上月购买量),2021-04-12,64,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
72,B01M8G9HYE,"Nupec PENU7138 - AAAAAA Premio para Perros Relax, 180 Gr (El empaque puede variar)",Nupec,4.6,5444,108.0,1000,亚马逊官方(上月购买量),2016-11-02,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
73,B07WZ2KN1V,Cloralex Mascotas Elimina Malos Olores 10 L,Cloralex,4.8,944,256.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
74,B08QJNMHLZ,"Arm & Hammer Complete Care Dog Dental Kit | 2.5 oz Chicken Flavor Enzymatic Dog Toothpaste, Toothbrush, & Finger Brush | Baking Soda Enhanced Formula for Fresh Breath and Tartar Control",Arm & Hammer,4.7,3246,125.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
75,B01FKNX3FU,"Ganador Adulto, Razas Pequeñas, 20 kg, Azul",Ganador,4.8,1534,1119.0,,,2016-11-24,116,1,,,,,,https://www.amazon.com.mx/dp/B01FKNX3FU,True
76,B07BDVS94Q,PERFECT SENSE ADULTO SB 3 KG,Perfect Sense,4.7,849,389.0,200,亚马逊官方(上月购买量),2018-03-12,101,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDVS94Q,True
77,B08JRVB4BH,"Minino Plus Recetas, alimento húmedo Sabor Carnitas de atún, 85 g, Gris, Paquete con 24 Piezas",LQNQ,4.8,562,276.0,700,亚马逊官方(上月购买量),2020-09-22,70,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
78,B0BT6WSF96,"Raganet, Jaula Transportadora para Mascotas con Puerta de Metal, Transporta Mascotas Pequeñas de hasta 5 Kg (50cm Largo X 30cm Ancho X 30cm Alto) Color Cafe",Raganet,4.5,1192,279.0,200,亚马逊官方(上月购买量),2023-01-27,42,4,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0BT6WSF96,True
79,B09KQVCC67,Nature's Miracle Destructor de Orina Plus Perro 946 ml,Nature's Miracle,4.4,4331,315.0,900,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
