排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
33,B0BQTFBXHP,希尔思科学饮食老年犬小颗粒狗粮 鸡肉味 6.8kg | 希尔思狗粮 真实鸡肉 小型犬 心脏肾脏健康 延缓衰老,Hill's Science Diet,4.7,478,1152.0,1000,亚马逊官方(上月购买量),2022-12-22,44,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
34,B075N8M4BQ,西莎袋装狗粮，原汁菲力牛排口味，24袋，75克/袋。,Cesar,4.7,801,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
35,B0DRP2NFR5,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,False
36,B09Y1R1GWL,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1R1GWL,False
37,B08TH7LVQK,宠物狗床，耐用舒适，柔软填充，尺寸和颜色可选（小号，黑色/灰色）,PETS APPAREL HILLS,4.6,10412,269.1,200,亚马逊官方(上月购买量),2021-01-20,67,50,I Jacket,第三方(墨西哥),墨西哥,墨西哥/06090/墨西哥城/夸乌特莫克/内萨瓦尔科约特尔/158号公寓202,FBA,https://www.amazon.com.mx/dp/B08TH7LVQK,True
38,B0153V3ZEI,"Nupec croquetas para Perros, Cachorros, con Vitamina E y Selenio, presentación de 5 kg.",Nupec,4.8,9514,723.0,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
39,B0F96F3XWF,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0F96F3XWF,False
40,B01FUDI7OC,Nupec体重控制犬粮，适用于超重或肥胖犬只，15kg装。,Nupec,4.8,3935,2249.0,700,亚马逊官方(上月购买量),2016-05-18,123,3,Selectashop,第三方(墨西哥),墨西哥,MX/01729/CIUDAD DE MEXICO/CIUDAD DE MEXICO/ALCANTARILLA/DESIERTO DE LOS LEONES 5547 INT B605,FBM,https://www.amazon.com.mx/dp/B01FUDI7OC,True
41,B0D81FN4SQ,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0D81FN4SQ,False
42,B0CK32S653,Waggys 三文鱼粒，天然无谷物狗零食，100粒,Waggys,4.6,660,189.0,900,亚马逊官方(上月购买量),2023-09-28,35,2,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0CK32S653,True
43,B0DF4TZZ82,Dogelthy 脱水鸡爪狗零食 100%天然 | 无防腐剂无人工香料，适合幼犬、成犬及老年犬，作为零食和奖励,Dogelthy,4.4,80,239.0,300,亚马逊官方(上月购买量),2024-08-23,24,5,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安·德奥科坦/五月五日街15号内6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
44,B016C6EOO8,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B016C6EOO8,False
45,B09232RF2N,Perfect Sense 老年犬粮 3kg 天然狗粮含葡萄糖胺和软骨素 小颗粒,Perfect Sense,4.7,711,439.0,300,亚马逊官方(上月购买量),2019-09-17,83,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
46,B0855ND74T,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0855ND74T,False
47,B09WXGR63N,战术狗项圈，加厚军用尼龙带手柄，金属扣坚固可调节，舒适训练项圈（卡其色，L）,DAQI,4.7,954,188.0,200,亚马逊官方(上月购买量),2022-04-03,52,15,CHIYING,第三方,,,FBA,https://www.amazon.com.mx/dp/B09WXGR63N,True
48,B08NWZD6MS,春之花 专业二合一猫狗美容耙，轻松去除毛结缠结，安全宠物刷（橙色）,Spring Blossoms,4.8,4325,297.99,700,亚马逊官方(上月购买量),2021-01-06,67,6,GoodHappens,第三方(中国),中国,中国/361000/福建/厦门市/205-11室之三/火炬高新区软件园二期观日路8号,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
49,B07PSK15Y2,Nupec 小型犬老年犬干粮 1 x 8 kg,Nupec,4.8,4256,1514.99,800,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
50,B003CLAJ1E,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B003CLAJ1E,False
51,B09V3K7SKQ,"Pedigree - High Protein, Croquetas para Perro Adulto, Sabor Res y Pollo, Alimento Completo para Perro con Alta Proteína, Vitaminas y Omega 6, 18 kg",Pedigree,4.7,778,671.2,800,亚马逊官方(上月购买量),2022-03-08,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09V3K7SKQ,True
52,B018TYLZU2,Fancy Pets 训狗垫 Doggie Grass GDE｜人造草皮托盘格栅｜防臭易清洁,,4.4,10086,529.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B018TYLZU2,False
53,B0088LIINY,Earth Rated 狗便袋，8卷装120只，薰衣草香味,Earth Rated,4.9,199695,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
54,B01N30FZTO,Purina Dog Chow 中大型犬幼犬粮 肉、鸡肉和水果味 7.5kg,,4.8,2237,336.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B01N30FZTO,False
55,B08B2N1WJQ,Medical Solutions Collar Isabelino Ajustable para Perros y Gatos Fancy Pets – Protección Postoperatoria para Evitar Lamer y Rascar Heridas – Talla 0 (18 cm),Fancy Pets,4.5,3058,55.31,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B2N1WJQ,True
56,B074M2D1LJ,"Perfect Sense Alimento Premium para Perro Adulto Raza Mediana y Grande MLB 15 kg - 100% Natural con Omega 3, Prebióticos y Antioxidantes - Alta Digestibilidad",Perfect Sense,4.6,733,1549.0,400,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
57,B00NLMJ6F4,VIRBAC Nutri-Plus 营养膏 120g | 兽医专用犬猫营养补充剂 | 能量、维生素、快速恢复 | 适口性佳,Virbac,4.8,330,315.0,700,亚马逊官方(上月购买量),2015-09-08,131,1,Most Amazing Brands,第三方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
58,B0DL98VSFP,540个宠物拾便袋（36卷）带分配器夹子，薰衣草香，可降解，便携,ESRAIN,4.8,315,230.4,700,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
59,B09Z6QHGTG,宠物狗猫指甲剪带LED灯：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应避免剪过头。适用于狗和猫。,Elvess,4.6,1721,195.65,1000,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方,,,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
60,B0CF64R8Y1,Dogelthy Gastro Aid Suplemento con Pre y Probioticos para Perros | Con +3 Billones de UFC por Scoop,Dogelthy,4.6,1179,729.0,300,亚马逊官方(上月购买量),2023-08-09,36,4,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0CF64R8Y1,True
61,B07NSD6XW3,Nupec 小型老年犬干粮，2kg，1包,,4.9,2277,464.92,,,,,,,,,,,https://www.amazon.com.mx/dp/B07NSD6XW3,False
62,B0B84V22ZJ,RENDIN 255只可降解狗拾便袋，防漏测试，芳香，17卷+1分配器+1夹子,RENDIN,4.8,1768,175.12,600,亚马逊官方(上月购买量),,,3,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
63,B0CN7CRSLH,Raganet 宠物汽车座椅沙发保护罩，防水，适合猫狗，用于后座、后备箱或沙发，尺寸137*147*40cm，全黑,,4.3,1698,212.25,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CN7CRSLH,False
64,B0723HRWJW,Nature's Miracle 犬用去渍除味剂 - 946毫升 - 先进配方 - 清洁最顽固污渍 - 中和异味 - 适用于家具、地毯、硬质地板和织物,Nature's Miracle,4.4,23398,299.0,1000,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
65,B0CW618SPM,安全门，婴儿门，76-125厘米，宠物门，儿童安全门，免打孔，楼梯用,MOXIMX,4.7,261,1081.49,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
66,B07BDX6TWS,Perfect Sense 小型成犬粮 8kg 100%天然 助消化 富含Omega3,,4.7,851,919.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07BDX6TWS,False
67,B08JRVB4BH,Minino Plus 配方湿粮，金枪鱼肉块口味，85克，灰色，24件装,LQNQ,4.8,565,252.0,600,亚马逊官方(上月购买量),2020-09-22,71,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
68,B08QJNMHLZ,Arm & Hammer 全面护理犬用口腔套装 | 2.5盎司鸡肉味酶解牙膏、牙刷和指套刷 | 小苏打增强配方，清新口气、控制牙垢,Arm & Hammer,4.7,3273,125.0,700,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
69,B075NFDQR8,西莎成犬湿粮，牛肉蔬菜味，75g*24包,Cesar,4.7,265,220.0,400,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQR8,True
70,B09KQVCC67,Nature's Miracle 犬用尿液去除剂 Plus 946ml,,4.4,4447,315.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B09KQVCC67,False
71,B0155E0168,Fancy Pets 不锈钢狗碗 8盎司（227克）,,4.7,6666,34.9,,,,,,,,,,,https://www.amazon.com.mx/dp/B0155E0168,False
72,B09Y1NFQ92,宝路成犬湿粮 鸡肉条 24包 含蛋白质、抗氧化剂和维生素E,,4.8,875,225.25,,,,,,,,,,,https://www.amazon.com.mx/dp/B09Y1NFQ92,False
73,B07X148WCW,Purina One 成犬中大型犬鸡肉牛肉味 7公斤,WeTap,4.6,735,499.33,500,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
74,B0CG33DCSJ,"UNA MASCOTA Pechera Arnés De Seguridad para Perro Chico Mediano Y Grande con Correa 1.5m (Fuscia, XL)",,4.6,340,197.1,,,,,,,,,,,https://www.amazon.com.mx/dp/B0CG33DCSJ,False
75,B07WZ2KN1V,Cloralex宠物除异味10升,,4.8,947,256.0,,,,,,,,,,,https://www.amazon.com.mx/dp/B07WZ2KN1V,False
76,B007PPTJLE,皇家小型犬成犬粮 6.35kg（包装可能不同）,ROYAL CANIN,4.8,9340,1092.0,200,亚马逊官方(上月购买量),2012-07-23,169,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B007PPTJLE,True
77,B0153V47YU,Nupec 小型犬幼犬狗粮，含维生素E和硒，2公斤装。,Nupec,4.8,3169,424.56,700,亚马逊官方(上月购买量),2015-10-06,130,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
78,B01A1DJ4GG,Purina Beneful 迷你型成犬牛肉味4kg,Purina,4.8,1486,241.96,600,亚马逊官方(上月购买量),2015-12-31,128,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
79,B071937LW8,Regalo Easy Fit 可调节婴儿安全门栏，宽26-42英寸,,4.5,15863,622.55,,,,,,,,,,,https://www.amazon.com.mx/dp/B071937LW8,False
80,B01M8G9HYE,Nupec PENU7138 - AAAAAA 舒缓放松犬用零食，180克（包装可能不同）,Nupec,4.6,5457,108.0,900,亚马逊官方(上月购买量),2016-11-02,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01M8G9HYE,True
81,B08FT2NKG3,Feandrea 宠物狗床，直径60厘米，中央垫可拆卸可水洗，绒毛地毯，深灰色 MPGW038G02,Feandrea,4.4,5907,349.99,100,亚马逊官方(上月购买量),2020-09-22,71,14,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B08FT2NKG3,True
82,B09Y1RNQXL,Pedigree 小型犬鸡肉味湿粮包，含天然成分、蛋白质和纤维，24包，100g/包,Pedigree,4.8,630,225.25,500,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
83,B0929DKD6Z,Beneful普瑞纳成犬 热带能量 牛肉火鸡味 10kg,Beneful,4.8,1523,527.0,500,亚马逊官方(上月购买量),2021-04-12,64,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0929DKD6Z,True
84,B0B45BW58F,Raganet 便携宠物背包，猫狗通用，适合小型宠物（最大7公斤），尺寸：宽23cm 长33cm 高42cm，黑色,Raganet,4.6,3092,249.0,500,亚马逊官方(上月购买量),2022-06-15,50,4,Raga Basics,第三方(墨西哥),墨西哥,墨西哥/52790/墨西哥州/维克斯基卢坎德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
85,B0BPN22XQT,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0BPN22XQT,False
86,B096N1C82L,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B096N1C82L,False
87,B07RWF8X9P,艾禾美狗狗超强除臭喷雾 | 最佳祛味喷雾，适用于所有狗狗和幼犬，猕猴桃花香，8盎司,Arm & Hammer,4.5,14968,88.0,300,亚马逊官方(上月购买量),2020-01-24,79,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07RWF8X9P,True
88,B0DW5GCZPX,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0DW5GCZPX,False
89,B0B76YCL74,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B76YCL74,False
90,B0FSYB5W45,"2 Orejeras Ajustables para Perro, Negro, Capucha de Protección para Orejas, Diseño Silencioso y Calmante, para Baño y Aseo",OSALOLO,4.1,27,269.0,200,亚马逊官方(上月购买量),2025-09-27,11,3,Bestway-to-go,第三方(中国),中国,中国/518100/广东/龙岗/深圳/泊亭智寓C09/坂田街道马安堂社区中兴路河背工业区11号,FBA,https://www.amazon.com.mx/dp/B0FSYB5W45,True
91,B0DQW1YXG5,"Feandrea Cama para Perros Medianos, 76 x 51 x 18 cm, Bordes Elevados | Funda Extraíble y Lavable, Forro Repelente al Agua, Gris Claro, Colección BLOMFY MPGW281G01",Feandrea,4.5,484,599.99,200,亚马逊官方(上月购买量),2025-04-21,16,6,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
92,B01FVRFC7W,"Barkys Bacon Waves Tocinitos Botana para Perros, 567 gr",BARKYS,4.8,762,235.89,500,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRFC7W,True
93,B0FN2WXY5M,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0FN2WXY5M,False
94,B07GC89BJV,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B07GC89BJV,False
95,B0B2Q4T6QQ,100%天然可消化牛筋骨狗咬胶（10-11英寸，牛肉味）,Canine Chews,4.4,121,119.0,100,亚马逊官方(上月购买量),2023-05-18,39,13,Tienda Oficial de Canine Chews,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0B2Q4T6QQ,True
96,B0DKLT7Y8K,Waggys Relax 天然狗狗舒缓剂，缓解压力与焦虑，60粒,Waggys,4.4,209,349.0,400,亚马逊官方(上月购买量),2024-10-23,22,1,Waggy´s!,品牌方(墨西哥),墨西哥,墨西哥/44520/哈利斯科/瓜达拉哈拉/拉萨罗·卡德纳斯 3454,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
97,B0GNTXPQQ3,Virbac | Movoflex | 新型犬关节活力补充剂 | 适合成年及老年犬 | 美味软糯，易于喂食 | 中型犬,Virbac,4.9,28,714.42,100,亚马逊官方(上月购买量),2026-02-17,6,3,La tienda de sugar,第三方(墨西哥),墨西哥,墨西哥/01789/墨西哥城/阿尔瓦罗·奥布雷贡/罗慕洛·奥法里尔 7 号，奥利瓦尔·德·洛斯·帕德雷斯区,FBA,https://www.amazon.com.mx/dp/B0GNTXPQQ3,True
98,B0DH23K198,HomeChi 狗狗恢复服 母狗手术衣 | 专业绝育恢复服，防舔腹部伤口，M码，灰色,HomeChi,4.5,462,298.99,,,2024-09-14,23,79,ZJFF MX LLC,第三方(中国),中国,中国/518129/广东省/龙岗区/深圳市/F栋六层609/坂田街道大发埔社区布龙路663号,FBA,https://www.amazon.com.mx/dp/B0DH23K198,True
99,B0BQX4HLCS,"Raganet, Corral Portátil para Mascotas Pequeñas y Medianas, Casa de Mascotas de 58Cm de Altura x 78 Cm de Largo, Impermeable de Tela Oxford, Interiores y Exteriores, Seguro y Resistente (Color Gris)",Raganet,4.6,1082,249.0,400,亚马逊官方(上月购买量),,,1,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0BQX4HLCS,True
