排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
36,B0153V3YEY,Nupec 幼犬狗粮，含维生素E和硒，2公斤装,Nupec,4.8,9513,329.0,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3YEY,True
37,B0CDYWTMRM,普瑞纳康多乐成犬全犬型牛肉鸡肉味18公斤,Dog Chow,4.7,569,723.0,700,亚马逊官方(上月购买量),2023-08-07,37,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CDYWTMRM,True
38,B07PY5FGR1,Cloralex宠物用，消除异味 3.75升,Cloralex,4.8,2509,89.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
39,B0088LIINY,Earth Rated - 狗屎袋，8卷共120个，薰衣草香味,Earth Rated,4.9,199976,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
40,B016C6EOO8,Amazon Basics 狗狗和幼犬吸水垫，5层防漏快干设计，用于训练，71 x 86 厘米（加大号），60片装，蓝色和白色,Amazon Basics,4.5,216195,648.95,300,亚马逊官方(上月购买量),2025-01-11,20,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
41,B01FUDI7F6,Nupec 老年犬粮，15公斤装。,Nupec,4.8,5204,1999.0,800,亚马逊官方(上月购买量),2016-05-18,124,3,Amikoo Peek,第三方,,,FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
42,B0CG34P974,狗用安全胸背带，适合小中型大型犬，含1.5米牵引绳（紫红色，L）,UNA MASCOTA,4.6,345,192.72,,,2023-08-19,37,68,COMERSTAT,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CG34P974,True
43,B0DL98VSFP,540个带分配器和夹子的拾便袋，薰衣草香型,ESRAIN,4.8,333,230.4,900,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
44,B09232RF2N,Perfect Sense 老年犬粮 3 kg | 含氨基葡萄糖和软骨素的天然狗粮 | 适合老年犬 | 小型犬,Perfect Sense,4.7,714,439.0,300,亚马逊官方(上月购买量),2019-09-17,84,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
45,B08NWZD6MS,Spring Blossoms 专业2合1猫狗美容耙，轻松去除毛结和缠结，安全宠物梳（橙色）,Spring Blossoms,4.8,4374,297.99,500,亚马逊官方(上月购买量),2021-01-06,68,6,GoodHappens,第三方,,,FBA,https://www.amazon.com.mx/dp/B08NWZD6MS,True
46,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 带托盘和格栅的人造草皮 | 除臭易清洁,Fancy Pets,4.4,10099,509.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
47,B008OV91VQ,希尔思科学配方鸡肉味犬用零食200克,Hill's,4.7,2158,180.0,400,亚马逊官方(上月购买量),2014-09-12,144,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B008OV91VQ,True
48,B0DF4TZZ82,Dogelthy 狗狗零食 脱水鸡爪 100%纯天然,Dogelthy,4.4,88,215.1,300,亚马逊官方(上月购买量),2024-08-23,25,6,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
49,B01FVRF920,Barkys 80136100614 肉干条 1公斤 1件 小号,BARKYS,4.8,1576,299.0,1000,亚马逊官方(上月购买量),2016-05-19,124,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
50,B0BBSG79MX,宝路 高蛋白成犬粮 牛肉鸡肉味 24包 每包85克 含蛋白质 抗氧化剂和维生素E,Pedigree,4.8,1185,228.0,1000,亚马逊官方(上月购买量),2022-08-24,49,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
51,B07NSD6XW3,Nupec 小型老年犬干粮，2公斤，1包,Nupec,4.9,2277,469.0,800,亚马逊官方(上月购买量),2019-03-18,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
52,B09Z6QHGTG,猫狗指甲剪带LED灯：可照亮指甲或血线，确保安全修剪。超锋利刀片适用于厚指甲，快速感应防止过度修剪。适合猫狗使用。,Elvess,4.6,1711,172.17,900,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方,,,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
53,B0BQTFBXHP,希尔思科学饮食小颗粒老年犬鸡肉狗粮 6.8公斤,Hill's Science Diet,4.7,481,1344.0,800,亚马逊官方(上月购买量),2022-12-22,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BQTFBXHP,True
54,B0FN2WXY5M,270个便便袋 带分配器和夹子 薰衣草香味,ESRAIN,4.8,115,157.5,600,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
55,B0DRP2NFR5,Carmelie 犬用天然酵母舒缓，促进健康止痒，犬耳不适护理，缓解犬只瘙痒，过敏支持，缓解,Carmelie,4.0,598,570.0,1000,亚马逊官方(上月购买量),2025-09-08,12,1,MarketGarcia,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DRP2NFR5,True
56,B08QJNMHLZ,Arm & Hammer 爱犬全套口腔护理套装 | 2.5盎司鸡肉味酶洁牙牙膏、牙刷及指套刷 | 小苏打强化配方，清新口气，控制牙垢,ARM & HAMMER,4.6,3371,122.92,900,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
57,B003CLAJ1E,希尔思科学配方小型迷你老年犬鸡肉味狗粮2kg,Hill's Science Diet,4.8,3258,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
58,B01FKNX3FU,Ganador 成犬 小型犬 20公斤 蓝色,Ganador,4.8,1541,819.0,1000,亚马逊官方(上月购买量),2016-11-24,118,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX3FU,True
59,B08B2G9N5N,Medical Solutions Fancy Pets 猫狗适用可调节伊丽莎白圈 – 术后防舔抓伤口 – 5号（36厘米）,Fancy Pets,4.4,3076,148.0,50,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B2G9N5N,True
60,B0723HRWJW,Nature's Miracle - Advanced - 犬用强效去污除味剂，酶清洁喷雾，清新香型，深层清洁，946ml,Nature's Miracle,4.4,23540,299.0,800,亚马逊官方(上月购买量),2017-06-29,111,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
61,B09Y1PKM52,宝路成犬湿粮牛肉菲力 24包,Pedigree,4.7,614,200.15,400,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1PKM52,True
62,B0CN7CRSLH,Raganet宠物车座套，汽车座椅及沙发罩。适用于猫狗，可用于后排座椅、后备箱或沙发，尺寸：137*147*40厘米，防水（全黑色）,Raganet,4.2,1730,204.82,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
63,B00NLMJ6F4,Virbac Nutri-Plus Gel 犬猫营养补充剂 120g,Virbac,4.8,345,335.0,800,亚马逊官方(上月购买量),2015-09-08,132,1,Virbac,品牌方,,,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
64,B08JRVB4BH,Minino Plus配方系列，金枪鱼肉块味湿粮，85克，灰色，24件装,LQNQ,4.8,572,252.0,600,亚马逊官方(上月购买量),2020-09-22,72,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08JRVB4BH,True
65,B0153UZ2IG,Beneful Purina 成犬亮泽健康三文鱼 4kg,Beneful,4.8,524,245.0,500,亚马逊官方(上月购买量),2017-01-04,116,1,,,,,,https://www.amazon.com.mx/dp/B0153UZ2IG,True
66,B0DQW1YXG5,Feandrea 中型犬狗床，76 x 51 x 18 厘米，高边设计,Feandrea,4.5,534,599.99,200,亚马逊官方(上月购买量),2025-04-21,17,9,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DQW1YXG5,True
67,B0BKK4GQTM,Raganet宠物便携包，适用于猫狗，最大承重10公斤，尺寸：长42厘米 x 宽20厘米 x 高25厘米，旅行及车载背包，黑色,Raganet,4.6,1308,189.0,200,亚马逊官方(上月购买量),2022-10-25,47,3,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BKK4GQTM,True
68,B01A1DJ4GG,普瑞纳Beneful小型犬成犬牛肉味4kg,Purina,4.8,1490,238.0,700,亚马逊官方(上月购买量),2015-12-31,129,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
69,B09KQVCC67,Nature's Miracle 宠物狗尿液和污渍酶解清洁剂 946毫升,Nature's Miracle,4.4,4642,315.0,700,亚马逊官方(上月购买量),2021-11-01,58,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
70,B0153V47YU,Nupec 小型犬幼犬狗粮，含维生素E和硒，2公斤装。,Nupec,4.8,3168,401.0,600,亚马逊官方(上月购买量),2015-10-06,131,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V47YU,True
71,B07X148WCW,普瑞纳ONE成犬中型和大型犬鸡肉牛肉味7公斤,WeTap,4.5,734,499.33,600,亚马逊官方(上月购买量),2019-08-29,85,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
72,B0155E0168,Fancy Pets 狗用不锈钢食盆 8盎司或227克,Fancy Pets,4.7,6676,40.5,300,亚马逊官方(上月购买量),2016-01-22,128,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
73,B0DQ6D53RJ,Dogelthy肠胃宝 犬用益生菌益生元补充剂,Dogelthy,4.6,111,656.1,200,亚马逊官方(上月购买量),2023-08-10,37,4,Dogelthy,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DQ6D53RJ,True
74,B0CTBXD3BX,HomeChi 狗狗术后恢复服，母犬手术服,HomeChi,4.5,478,289.99,,,2024-01-26,32,65,ZJFF MX LLC,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CTBXD3BX,True
75,B07NHGX19F,Earth Rated 狗狗湿巾 | 低敏薰衣草香型 | 100片,Earth Rated,4.7,23171,207.0,700,亚马逊官方(上月购买量),2019-02-08,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
76,B08WLPDWV6,Barkys 狗狗饼干奖励零食 含Omega 3和6 2.5 kg,Cowjag,4.8,977,282.0,700,亚马逊官方(上月购买量),2021-02-15,67,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
77,B0D145LGH6,Feandrea 狗床，矫形波纹海绵，122 x 85 x 16 厘米,Feandrea,4.6,889,934.99,100,亚马逊官方(上月购买量),2024-04-08,29,7,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0D145LGH6,True
78,B0855ND74T,PetLovers 600张衣物粘毛滚筒套装 - 超强粘力粘毛滚筒，宠物毛发去除滚筒 - 6件装,PetLovers,4.7,36891,479.0,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
79,B077PTWTJR,Fancy Pets Medical Solutions 止痒舒缓喷雾 125毫升,Fancy Pets,4.5,1550,68.08,400,亚马逊官方(上月购买量),2017-11-23,106,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B077PTWTJR,True
80,B096N1C82L,普瑞纳ONE成犬小型犬鸡肉牛肉味3.5kg,Purina One Dry Perro,4.7,272,257.3,600,亚马逊官方(上月购买量),2021-06-04,63,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
81,B0DKLT7Y8K,Waggys Relax 天然舒缓狗狗压力焦虑 60粒,Waggys,4.4,215,314.1,500,亚马逊官方(上月购买量),2024-10-23,23,1,Waggy´s!,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DKLT7Y8K,True
82,B0BWH8K4VQ,狗狗洗发水，燕麦狗狗洗发水，保湿，不含BPA，4升/135盎司。,DOG-O-CHEW,4.7,713,339.0,300,亚马逊官方(上月购买量),2023-02-21,43,6,MONZÓ,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BWH8K4VQ,True
83,B074M2D1LJ,Perfect Sense 中型及大型成犬优质狗粮 MLB 15 kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,726,1599.0,400,亚马逊官方(上月购买量),2017-08-06,109,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
84,B07GC89BJV,希尔思科学配方7岁以上老年犬鸡肉味狗粮12公斤,Hill's Science Diet,4.7,361,2015.98,500,亚马逊官方(上月购买量),2022-11-24,46,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07GC89BJV,True
85,B0D8292M3B,狗窝，适合小型、中型和大型犬的耐用狗屋，带抬高地板和通风栅格，通风，易于清洁和组装 狗舍,POLI PETS,4.8,579,1407.11,100,亚马逊官方(上月购买量),2024-06-26,27,7,YO PIDO México,第三方,,,FBA,https://www.amazon.com.mx/dp/B0D8292M3B,True
86,B0B45BW58F,Raganet宠物背包，适用于狗和猫，小型宠物便携双肩包（最大7公斤）尺寸：宽23厘米 长33厘米 高42厘米（黑色）,Raganet,4.6,3111,249.0,500,亚马逊官方(上月购买量),2022-06-15,51,3,Raga Basics,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
87,B0FCLG8VSY,Feandrea 狗床，矫形，中型，可水洗，71 x 55 x 18 厘米,Feandrea,4.6,619,399.99,500,亚马逊官方(上月购买量),2025-06-11,15,5,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0FCLG8VSY,True
88,B0CW618SPM,安全门，婴儿门，76-125厘米，狗/宠物门，儿童安全门，免打孔，适用于楼梯,MOXIMX,4.6,265,1081.49,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
89,B0153UYS8G,普瑞纳Beneful幼犬全犬种活力成长鸡肉味4Kg,Purina,4.8,1184,245.0,400,亚马逊官方(上月购买量),2019-06-06,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153UYS8G,True
90,B0GNTXHVX3,维克 Movoflex 小型犬关节活动补充剂,Virbac,4.9,34,589.0,100,亚马逊官方(上月购买量),2026-02-17,7,3,La tienda de sugar,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GNTXHVX3,True
91,B0B76YCL74,,,,,,,,,,,,,,,,https://www.amazon.com.mx/dp/B0B76YCL74,False
92,B0DZC33MRF,Feandrea 狗狗三阶楼梯，防滑，57x40x40厘米,Feandrea,4.4,2082,589.99,400,亚马逊官方(上月购买量),2025-06-20,15,7,COWIT MX,第三方,,,FBA,https://www.amazon.com.mx/dp/B0DZC33MRF,True
93,B0BPN22XQT,Platina Plus - 宠物除臭剂 - 超浓缩 - 可洗100次 - 去污渍 - 适用于室外、室内、织物和家具 (500ml),PLATINA,4.5,942,290.0,600,亚马逊官方(上月购买量),,,1,USA Detergente,第三方,,,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
94,B0DC2QPR5B,DASKING 狗狗玩具，磨牙玩具，狗狗绳结玩具，玩耍洁齿，狗狗玩具套装，互动狗玩具,DASKING,4.6,181,298.0,500,亚马逊官方(上月购买量),2024-08-03,25,2,DASKING,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0DC2QPR5B,True
95,B09Y1NFQ92,宝路 - 成犬湿粮，鸡肉条，24包，含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,873,225.25,600,亚马逊官方(上月购买量),2022-04-15,53,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
96,B0HFKYM392,Furbedz XL 狗用高架床，透气、可水洗、耐用,Furbedz,4.6,6,618.0,,,2026-06-01,3,4,Furbedz,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0HFKYM392,True
