排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
50,B09KQVCC67,Nature's Miracle 狗狗除尿剂Plus 946毫升,Nature's Miracle,4.4,4265,239.25,800,亚马逊官方(上月购买量),2021-11-01,57,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
51,B08B1W7YSB,MS 伊莎贝拉项圈 尺码1 (22厘米),Fancy Pets,4.5,3048,74.82,100,亚马逊官方(上月购买量),2020-06-11,74,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1W7YSB,True
52,B07ZV7G6Y6,Purina Beneful 成年小型犬牛肉米饭味 100g×20包,WeTap,4.7,1498,270.18,600,亚马逊官方(上月购买量),2019-10-31,81,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07ZV7G6Y6,True
53,B075NLFVGS,Cesar 成犬狗粮袋装，羊肉蔬菜味，75克/袋，24袋装,Cesar,4.7,331,220.0,300,亚马逊官方(上月购买量),2017-09-11,107,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NLFVGS,True
54,B0FN2WXY5M,270个薰衣草香型可生物降解宠物便便袋，含分配器和夹子，18卷装,ESRAIN,4.8,90,157.5,300,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0FN2WXY5M,True
55,B09Y1R1GWL,Pedigree 小型犬牛肉片口味湿粮包，天然成分，富含蛋白质和纤维，24包，每包100克,Pedigree,4.8,902,225.25,600,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
56,B0CW618SPM,安全门/婴儿门/宠物门，适用76-125厘米，儿童安全门，免打孔，楼梯用,MOXIMX,4.7,249,1081.5,500,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国,中国/422700/湖南省/新宁县/邵阳市/金石镇河边街37号,FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
57,B074M2D1LJ,Perfect Sense 中大型成年犬优质狗粮 15kg - 100%天然，含Omega 3、益生元和抗氧化剂 - 高消化率,Perfect Sense,4.6,737,1549.0,500,亚马逊官方(上月购买量),2017-08-06,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B074M2D1LJ,True
58,B07PSK15Y2,Nupec 小型犬老年犬干粮 - 1 x 8千克,Nupec,4.8,4257,1572.7,1000,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PSK15Y2,True
59,B09Z6QHGTG,带LED灯狗猫指甲剪：照亮指甲或血线，安全修剪。超锋利刀片适合厚指甲，快速感应防过度修剪。适用于猫狗。,Elvess,4.7,1700,195.65,1000,亚马逊官方(上月购买量),2022-04-29,51,1,elvess,品牌方(墨西哥),墨西哥,墨西哥/518000/广东/深圳/龙岗区/龙城街道/爱联社区/金华街73号301,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
60,B0088LIINY,Earth Rated 狗屎袋，8卷120个，薰衣草香味,Earth Rated,4.9,200861,165.0,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
61,B0155E0168,Fancy Pets不锈钢狗碗，8盎司/227克,Fancy Pets,4.7,6654,40.5,700,亚马逊官方(上月购买量),2016-01-22,126,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
62,B09232RF2N,完美感官老年配方 3公斤,Perfect Sense,4.7,717,439.0,300,亚马逊官方(上月购买量),2019-09-17,82,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09232RF2N,True
63,B0CG34P974,适用于小、中、大型犬的安全胸背带，带1.5米牵引绳（紫红色，大号）,UNA MASCOTA,4.6,1290,219.0,50,亚马逊官方(上月购买量),2023-08-19,35,64,COMERSTAT,第三方(墨西哥),墨西哥,墨西哥/06000/墨西哥城/墨西哥城/中心区（1区）/中央轴线拉萨罗·卡德纳斯 119 LOC 2 3,FBA,https://www.amazon.com.mx/dp/B0CG34P974,True
64,B07NSD6XW3,Nupec老年小型犬干粮，2公斤，1包,Nupec,4.9,2272,487.0,900,亚马逊官方(上月购买量),2019-03-18,88,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
65,B0883SLWCM,Purina Dog Chow 幼犬全犬种鸡肉味 18公斤,Dog Chow,4.8,1131,661.2,300,亚马逊官方(上月购买量),2020-05-05,75,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0883SLWCM,True
66,B0CN7CRSLH,Raganet 宠物座椅套，汽车沙发座椅罩，适用于狗和猫，后座、后备箱或沙发，尺寸：137×147×40cm 防水（全黑）,Raganet,4.2,1680,269.0,500,亚马逊官方(上月购买量),,,2,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/墨西哥/维斯基卢坎-德德戈利亚多/多斯里奥斯/维森特·格雷罗大道,FBA,https://www.amazon.com.mx/dp/B0CN7CRSLH,True
67,B0H46Y7Q4H,LUDOS 湿巾，日常用于狗和猫，含芦荟和维生素E，80片装（2包）,LUDOS,4.7,501,86.0,,,2023-12-06,32,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0H46Y7Q4H,True
68,B00NLMJ6F4,VIRBAC Nutri-Plus 营养凝胶 120g | 犬猫用兽医营养补充剂 | 能量、维生素与快速恢复 | 适口凝胶,Virbac,4.8,325,334.0,700,亚马逊官方(上月购买量),2015-09-08,131,1,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科/萨波潘/瓜达拉哈拉科技园/英格兰大道5070,FBA,https://www.amazon.com.mx/dp/B00NLMJ6F4,True
69,B09Y1RNQXL,Pedigree - 狗粮湿包，小型犬，鸡肉味，含天然成分、蛋白质和纤维，24包，每包100克,Pedigree,4.8,635,225.25,800,亚马逊官方(上月购买量),2022-04-15,51,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1RNQXL,True
70,B018TYLZU2,Fancy Pets 狗狗训练垫 人造草皮带托盘和网格 气味控制 易清洁,Fancy Pets,4.4,10076,529.0,600,亚马逊官方(上月购买量),2015-12-02,128,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
71,B003CLAJ1E,希尔思科学饮食小型及迷你成年犬7岁以上老年犬粮，鸡肉糙米味，2公斤,Hill's Science Diet,4.8,3274,528.75,700,亚马逊官方(上月购买量),2017-12-05,104,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
72,B01FKNX4R2,Ganador 幼犬全品种干狗粮 - 1 x 20公斤,Ganador,4.7,1150,749.0,800,亚马逊官方(上月购买量),2016-11-24,116,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FKNX4R2,True
73,B08WLPDWV6,Barkys狗零食饼干，含Omega 3和6，2.5千克,Cowjag,4.8,970,348.76,1000,亚马逊官方(上月购买量),2021-02-15,65,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08WLPDWV6,True
74,B01FVRFC7W,Barkys培根波浪狗零食，567克,BARKYS,4.8,761,191.0,600,亚马逊官方(上月购买量),2016-05-19,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRFC7W,True
75,B0CSTG692R,Fancy Pets 大型狗狗降温垫 Aqua Cool 自冷便携无毒 室内外可用,Fancy Pets,4.3,964,399.0,200,亚马逊官方(上月购买量),2024-01-19,30,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CSTG692R,True
76,B096N1C82L,Purina One 成犬粮 小型及迷你犬 鸡肉牛肉味 3.5公斤,Purina One Dry Perro,4.6,256,257.3,500,亚马逊官方(上月购买量),2021-06-04,62,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
77,B0DL98VSFP,540个薰衣草香味可生物降解宠物粪便袋（含分配器和夹子，36卷），便携式狗屎袋,ESRAIN,4.8,304,288.0,800,亚马逊官方(上月购买量),,,1,ESRAIN,品牌方(中国),中国,中国/518108/广东/宝安区/深圳市/金凯进厂区厂房一C403/石岩街道石龙社区,FBA,https://www.amazon.com.mx/dp/B0DL98VSFP,True
78,B07X148WCW,Purina One 中大型犬成犬粮 鸡肉牛肉味 7公斤,WeTap,4.6,734,499.33,600,亚马逊官方(上月购买量),2019-08-29,83,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
79,B0GQ68VD9R,Fancy Pets犬用渐进式口腔护理套装，含可食用牙膏90克、指套及双头刷，共4件,Fancy Pets,4.7,53,119.0,900,亚马逊官方(上月购买量),2026-02-25,5,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0GQ68VD9R,True
80,B07WZ2KN1V,Cloralex宠物除异味 10升,Cloralex,4.8,938,256.0,900,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
81,B0B84V22ZJ,RENDIN 255 可生物降解狗便袋，防漏芳香，17卷+1个分配器+1个夹子,RENDIN,4.8,1757,199.0,600,亚马逊官方(上月购买量),,,4,L-JL,第三方(中国),中国,中国/518129/广东/龙岗/深圳/21栋203室/坂田街道坂田社区第三工业区,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
82,B01MTK91PJ,宠狗洗发水500毫升 | 印楝油、肉桂和葡萄柚，pH平衡，深层清洁，无浓烈香味，兽医适用，所有犬种,Perro Consentido,4.7,1244,89.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01MTK91PJ,True
83,B0G2CGCRN5,Dogelthy过敏配方天然抗过敏犬用补充剂，无瘙痒不适，支持免疫、皮肤及消化健康，猪肉味，270克。,Dogelthy,4.2,114,651.75,400,亚马逊官方(上月购买量),2025-11-14,8,2,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/5德马约 #15 内部6,FBA,https://www.amazon.com.mx/dp/B0G2CGCRN5,True
84,B01EY98NDS,Nupec敏感型狗粮，过敏控制，15kg装。,Nupec,4.8,2259,2132.45,600,亚马逊官方(上月购买量),2016-05-18,122,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01EY98NDS,True
85,B07L9JHXJR,荒野盛宴太平洋溪流无谷高蛋白干狗粮，主原料烟熏三文鱼，全生命阶段适用，含消化健康益生菌,Taste Of The Wild,4.7,6611,1648.0,900,亚马逊官方(上月购买量),2019-01-30,90,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
86,B00EJXIZ60,Earth Rated 狗屎袋，120只装，8卷，无味,Earth Rated,4.9,16964,134.25,1000,亚马逊官方(上月购买量),2014-02-23,149,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B00EJXIZ60,True
