排名,ASIN编号,商品名称,品牌,评分,评论数,价格(墨西哥比索),月销量,销量依据,上架时间,在售月数,变体数量,卖家,卖家类型,卖家所在地,卖家详细地址,配送方式,商品链接,完整详情
16,B0153V7ZTO,Purina Dog Chow 成犬粮 中大型犬 牛肉鸡肉味 7.5kg,Dog Chow,4.8,4119,336.0,2000,亚马逊官方(上月购买量),2016-11-24,117,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V7ZTO,True
17,B0CF4BLG83,Dogelthy Mobility 犬用软骨保护粉状补充剂,Dogelthy,4.6,2098,641.52,,,2023-08-09,37,4,,,,,,https://www.amazon.com.mx/dp/B0CF4BLG83,True
18,B0CF63JSS9,"Dogelthy纯三文鱼油 含Omega 3,6,9 犬用",Dogelthy,4.7,3047,509.52,1000,亚马逊官方(上月购买量),2023-08-09,37,3,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日 #15 内部 6,FBA,https://www.amazon.com.mx/dp/B0CF63JSS9,True
19,B09R916GQ3,Purina Beneful 成犬粮 原味牛肉味 10公斤,WeTap,4.8,2638,527.0,1000,亚马逊官方(上月购买量),2022-01-26,55,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09R916GQ3,True
20,B0185OQ6VO,DRY PET宠物训练垫 50片,,4.6,3744,298.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0185OQ6VO,False
21,B071HPBSHV,Amazon Basics 公狗尿布 30片装 小号 超吸收一次性 安全贴合 防漏舒适,,4.5,32201,476.82,,,,,1,,,,,,https://www.amazon.com.mx/dp/B071HPBSHV,False
22,B01FKNX3FU,Ganador 成年小型犬粮 20kg 蓝色,,4.8,1538,721.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01FKNX3FU,False
23,B0153V44K2,Nupec成犬肉味狗粮，8公斤（包装可能有变）,Nupec,4.8,4017,1012.79,600,亚马逊官方(上月购买量),2015-09-01,132,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V44K2,True
24,B0DRP2NFR5,Carmelie 犬用天然酵母舒缓剂：促进健康止痒，缓解耳部不适与瘙痒，辅助缓解过敏,,4.0,579,320.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0DRP2NFR5,False
25,B003CL6Q84,希尔思成犬小型犬粮 鸡肉味 7公斤,Hill's Science Diet,4.8,10747,1344.0,1000,亚马逊官方(上月购买量),2013-07-08,158,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CL6Q84,True
26,B07TGKCWWP,Fancy Pets 狗狗一次性纸尿裤 CH | 超强吸收 | 12片装 | 失禁、训练、发情期适用 | 舒适可调节,Fancy Pets,4.5,1446,131.53,500,亚马逊官方(上月购买量),2019-06-25,86,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07TGKCWWP,True
27,B08TH7LVQK,PETS APPAREL HILLS 狗窝，耐用舒适，柔软填充，尺寸颜色可选（小号，黑色/灰色）,,4.6,10426,269.1,,,,,1,,,,,,https://www.amazon.com.mx/dp/B08TH7LVQK,False
28,B0153V3ZEI,Nupec 狗粮，成犬及幼犬适用，含维生素E和硒，5kg装。,Nupec,4.8,9508,723.0,200,亚马逊官方(上月购买量),2015-09-01,132,5,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0153V3ZEI,True
29,B075N8M4BQ,西莎狗粮，菲力牛排原汁口味，24包，每袋75克。,Cesar,4.7,807,220.0,400,亚马逊官方(上月购买量),2017-09-11,108,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N8M4BQ,True
30,B0GWHHR2P1,"DAQI Collar de Perro Táctico para Entrenamiento de Perros, Rosa, L | Nailon 1050D, Collar Perro Ajustable, Hebilla de Metal, con Asa, Cómodo, Tallas M-XL, Apto para Perros Medianos y Grandes",,4.7,960,169.2,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0GWHHR2P1,False
31,B0CK32S653,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0CK32S653,False
32,B0BBSG79MX,Pedigree 高蛋白成犬粮 牛肉鸡肉味 24袋 每袋85g 含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,1173,223.6,1000,亚马逊官方(上月购买量),2022-08-24,48,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0BBSG79MX,True
33,B07L9JHXJR,荒野盛宴太平洋溪流狗粮,Taste Of The Wild,4.7,6642,1648.0,800,亚马逊官方(上月购买量),2019-01-30,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07L9JHXJR,True
34,B01FUDI7OC,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01FUDI7OC,False
35,B0F96F3XWF,King Dog & Cat Clean Pet狗狗训练尿垫，40片装，60 x 60厘米，6层超强吸收，卫生洁净,King Dog & Cat,4.7,10,295.0,1000,亚马逊官方(上月购买量),,,1,Zeitex,第三方(墨西哥),墨西哥,MX/52764/MEXICO/HUIXQUILUCAN DE DEGOLLADO/AVENIDA JESUS DEL MONTE 39 PISO 2B JESUS DEL MONTE,FBA,https://www.amazon.com.mx/dp/B0F96F3XWF,True
36,B07PY5FGR1,Cloralex宠物除味剂 3.75L,Cloralex,4.8,2502,85.0,1000,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07PY5FGR1,True
37,B01FUDI7F6,Nupec 老年犬粮 15kg装,Nupec,4.8,5200,2180.0,800,亚马逊官方(上月购买量),2016-05-18,123,3,Ros Pet-Shop,第三方(墨西哥),墨西哥,墨西哥/72220/普埃布拉/埃罗伊卡普埃布拉德萨拉戈萨/马拉维利亚斯/C街24号普埃布拉2000工业园区,FBA,https://www.amazon.com.mx/dp/B01FUDI7F6,True
38,B0DF4TZZ82,Dogelthy 100%天然脱水鸡爪狗零食,Dogelthy,4.4,83,210.32,300,亚马逊官方(上月购买量),2024-08-23,24,6,Dogelthy,品牌方(墨西哥),墨西哥,MX/45019/JALISCO/Zapopan/San Juan de Ocotan/5 de Mayo #15 Interior 6,FBA,https://www.amazon.com.mx/dp/B0DF4TZZ82,True
39,B016C6EOO8,Amazon Basics 狗和幼犬训练尿垫，5层防漏快干，71×86厘米超大号，60片装，蓝白色,Amazon Basics,4.5,216391,655.51,300,亚马逊官方(上月购买量),2025-01-11,19,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B016C6EOO8,True
40,B01FVRF920,Barkys 80136100614 肉干条 1千克，1件，小号,BARKYS,4.8,1572,259.0,1000,亚马逊官方(上月购买量),2016-05-19,123,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01FVRF920,True
41,B0DL98VSFP,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0DL98VSFP,False
42,B0153V47YU,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0153V47YU,False
43,B0855ND74T,PetLovers 衣物除尘纸600张套装 - 超粘粘毛滚筒 宠物毛发滚筒 - 6件装,PetLovers,4.7,36812,364.04,400,亚马逊官方(上月购买量),,,6,PetLovers MX,品牌方,,,FBA,https://www.amazon.com.mx/dp/B0855ND74T,True
44,B008OV91VQ,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B008OV91VQ,False
45,B0088LIINY,Earth Rated - 狗便袋，120只装（8卷），薰衣草香味,Earth Rated,4.9,199862,148.5,800,亚马逊官方(上月购买量),,,4,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0088LIINY,True
46,B071937LW8,Regalo Easy Fit 可调节婴儿安全门 宽26-42英寸,Regalo,4.5,15922,592.51,700,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B071937LW8,True
47,B07PSK15Y2,Nupec 小型犬老年犬干粮 - 1 x 8 kg,Nupec,4.8,4255,1501.0,900,亚马逊官方(上月购买量),2019-03-18,89,1,VETRIX,第三方(墨西哥),墨西哥,墨西哥/11530/墨西哥城/米格尔·伊达尔戈/波兰科二区232号,FBA,https://www.amazon.com.mx/dp/B07PSK15Y2,True
48,B09Y1R1GWL,宝路 小型犬湿粮包 牛肉片味 天然成分 蛋白质纤维 24包x100g,Pedigree,4.8,915,225.25,1000,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1R1GWL,True
49,B09Z6QHGTG,LED猫狗指甲剪，照亮血线安全修剪。超锋利刀片应对厚甲，快速感应防止过度修剪。适用猫狗。,Elvess,4.6,1725,195.65,1000,亚马逊官方(上月购买量),2022-04-29,52,1,elvess,品牌方,,,FBA,https://www.amazon.com.mx/dp/B09Z6QHGTG,True
50,B08QJNMHLZ,Arm & Hammer 犬用全面牙齿护理套装 | 2.5盎司鸡肉味酶解牙膏、牙刷和指套刷 | 小苏打强化配方，清新口气，控制牙垢,Arm & Hammer,4.6,3321,125.0,800,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08QJNMHLZ,True
51,B003CLAJ1E,希尔思科学饮食小型老年犬粮鸡肉味2kg,Hill's Science Diet,4.8,3252,518.45,800,亚马逊官方(上月购买量),2017-12-05,105,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B003CLAJ1E,True
52,B0BQTFBXHP,Hill's Science Diet 小颗粒老年犬鸡肉狗粮 6.8kg | Hill's狗粮，真鸡肉，小型犬，支持老年健康，心脏肾脏保健,,4.7,480,1344.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0BQTFBXHP,False
53,B0CG2V5V19,Ring 室内云台摄像头（Pan-Tilt Indoor Cam）| 360°全景视角、高清视频与双向音频（最新款）| 黑色,Ring,4.6,913,649.0,500,亚马逊官方(上月购买量),,,6,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0CG2V5V19,True
54,B08NWZD6MS,Spring Blossoms - 专业2合1猫狗美容耙，轻松去除毛结和缠结的梳子，宠物刷安全（橙色）,,4.8,4344,297.99,,,,,1,,,,,,https://www.amazon.com.mx/dp/B08NWZD6MS,False
55,B018TYLZU2,Fancy Pets 狗狗训练垫 Doggie Grass GDE | 人造草皮含托盘和格栅 | 除臭易清洁,Fancy Pets,4.4,10094,528.0,600,亚马逊官方(上月购买量),2015-12-02,129,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B018TYLZU2,True
56,B0DQ6D53RJ,Dogelthy 肠胃辅助犬用益生元和益生菌补充剂 | 每勺含超30亿CFU,,4.6,100,641.52,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0DQ6D53RJ,False
57,B0F494MVYC,Ganador Premium三文鱼狗粮20kg,Ganador,4.8,212,1035.0,700,亚马逊官方(上月购买量),2025-04-09,17,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0F494MVYC,True
58,B0GNTPBGMS,Virbac | Movoflex | 全新犬关节灵活性补充剂 | 适合成年及老年犬 | 美味柔软易喂食（大型犬）,Virbac,4.9,29,670.32,100,亚马逊官方(上月购买量),2026-02-17,6,3,Virbac,品牌方(墨西哥),墨西哥,墨西哥/45010/哈利斯科州/萨波潘/瓜达拉哈拉科技园/英格兰大道 5070,FBA,https://www.amazon.com.mx/dp/B0GNTPBGMS,True
59,B01N30FZTO,普瑞纳狗粮 幼犬中大型犬 牛肉、鸡肉和水果味 7.5公斤,Dog Chow,4.8,2238,336.0,800,亚马逊官方(上月购买量),2019-05-25,87,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01N30FZTO,True
60,B0CG33DCSJ,UNA MASCOTA 安全胸背带 中小大型犬通用 配1.5米牵引绳（紫红色，XL）,,4.6,343,197.1,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0CG33DCSJ,False
61,B074M2D1LJ,Perfect Sense MLB 优质成年犬中大型犬粮 15kg - 100%天然，含Omega-3、益生元和抗氧化剂 - 高消化率,,4.6,731,1599.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B074M2D1LJ,False
62,B0155E0168,Fancy Pets 狗用不锈钢碗 8盎司（227克）,Fancy Pets,4.7,6671,34.9,400,亚马逊官方(上月购买量),2016-01-22,127,7,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0155E0168,True
63,B08B1XD455,Medical Solutions Fancy Pets 可调节伊丽莎白项圈 犬猫通用 – 术后防护，防止舔舐和抓挠伤口 – 2号（25厘米）,Fancy Pets,4.4,3062,91.18,100,亚马逊官方(上月购买量),2020-06-11,75,11,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B08B1XD455,True
64,B09Y1NFQ92,宝路成年犬湿粮 鸡肉条 24袋 含蛋白质、抗氧化剂和维生素E,Pedigree,4.8,874,225.25,700,亚马逊官方(上月购买量),2022-04-15,52,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09Y1NFQ92,True
65,B09232RF2N,Perfect Sense Alimento para Perro Senior 3 kg | Croquetas Naturales con Glucosamina y Condroitina | para Perros Adultos Mayores | Tamaño Pequeño,,4.7,712,439.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B09232RF2N,False
66,B0BDBVTS18,Raganet 宠物汽车座椅/沙发保护罩 防水 适合猫狗 后座/后备箱/沙发 130*145*40cm 黑色,,4.3,1712,189.04,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0BDBVTS18,False
67,B075NFDQR8,西莎 成年犬湿粮包 牛肉蔬菜味 75g*24袋,Cesar,4.7,269,220.0,400,亚马逊官方(上月购买量),2017-09-11,108,2,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075NFDQR8,True
68,B0B45BW58F,Raganet 便携小型宠物背包 猫狗通用（最大承重7kg）尺寸：宽23cm 长33cm 高42cm 黑色,Raganet,4.6,3099,208.04,500,亚马逊官方(上月购买量),2022-06-15,50,4,Raga Basics,第三方(墨西哥),墨西哥,MX/52790/MEXICO/HUIXQUILUCAN DE DEGOLLADO/Dos Rios/Avenida Vicente Guerrero,FBA,https://www.amazon.com.mx/dp/B0B45BW58F,True
69,B0B84V22ZJ,RENDIN 255 可生物降解狗袋，防漏带香味，17卷+1分配器+1夹子,RENDIN,4.8,1765,175.12,500,亚马逊官方(上月购买量),,,3,L-JL,第三方,,,FBA,https://www.amazon.com.mx/dp/B0B84V22ZJ,True
70,B00NLMJ6F4,"VIRBAC Nutri-Plus Gel Suplemento Nutricional 120 g | Uso Veterinario para Perros y Gatos | Energía, Vitaminas y Recuperación Rápida | Gel Palatable",,4.8,337,315.92,,,,,1,,,,,,https://www.amazon.com.mx/dp/B00NLMJ6F4,False
71,B0DZC33MRF,Feandrea 3级狗狗楼梯，防滑，57x40x40 cm,Feandrea,4.4,1919,564.77,200,亚马逊官方(上月购买量),2025-06-20,14,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83号,FBA,https://www.amazon.com.mx/dp/B0DZC33MRF,True
72,B0CWTXVXL2,NOVAKA 狗床，102*69*21cm，便携式高架狗床，可水洗透气网布，金属框架，适用室内、室外及露营，黑色特大号,NOVAKA,4.6,612,485.1,100,亚马逊官方(上月购买量),2024-04-15,28,6,STARMKD TECHNO,第三方,,,FBA,https://www.amazon.com.mx/dp/B0CWTXVXL2,True
73,B07NHGX19F,Earth Rated 狗狗湿巾 | 低敏薰衣草香 | 100片,Earth Rated,4.7,23050,207.0,500,亚马逊官方(上月购买量),2019-02-08,91,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NHGX19F,True
74,B0BPN22XQT,Platina Plus 宠物除味剂 超浓缩 100次用量 去污渍 适用于户外、室内、织物及家具 500ml,PLATINA,4.5,936,290.0,700,亚马逊官方(上月购买量),,,1,USA Detergente,第三方(墨西哥),墨西哥,MX/66420/NUEVO LEON/SAN NICOLAS DE LOS GARZA/Local/Av. Barragán 205 Col. Villa Universidad,FBA,https://www.amazon.com.mx/dp/B0BPN22XQT,True
75,B01A1DJ4GG,Purina Beneful 成犬小型犬牛肉味 4kg,Purina,4.8,1487,241.8,700,亚马逊官方(上月购买量),2015-12-31,128,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B01A1DJ4GG,True
76,B0723HRWJW,Nature's Miracle 狗狗去渍除味剂 946ml 先进配方 清除顽固污渍 中和异味 适用于家具、地毯、硬地板和织物,Nature's Miracle,4.4,23453,299.0,800,亚马逊官方(上月购买量),2017-06-29,110,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B0723HRWJW,True
77,B01BKECCNM,希尔思科学膳食 鸡肉味狗用湿粮 12罐×354克 | 希尔思狗用湿粮，促进消化健康，增强免疫系统，含omega-6和维生素E,,4.6,1001,1035.0,,,,,1,,,,,,https://www.amazon.com.mx/dp/B01BKECCNM,False
78,B0CW618SPM,安全门，婴儿门，76-125厘米，宠物门，儿童安全门，免打孔，适用楼梯,MOXIMX,4.7,261,1081.49,400,亚马逊官方(上月购买量),,,2,duanyuUS,第三方(中国),中国香港,"HK/999077/HONG KONG/KIN ST KWAI CHUNG/INDUSTRIBL BLDG NOS.17 SHEK/RM 19-B1, LG1 KIN HING",FBA,https://www.amazon.com.mx/dp/B0CW618SPM,True
79,B07X148WCW,Purina One成犬中型和大型犬粮鸡肉和牛肉味7公斤,WeTap,4.6,733,499.33,600,亚马逊官方(上月购买量),2019-08-29,84,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07X148WCW,True
80,B07NSD6XW3,Nupec 小型犬老年犬干粮，2千克，1包,Nupec,4.9,2275,469.0,700,亚马逊官方(上月购买量),2019-03-18,89,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07NSD6XW3,True
81,B0BFQMXH3S,不锈钢宠物碗两件套，猫狗通用双碗，可叠放防滑，易清洗（粉色）,SWRWJ,4.6,332,174.86,200,亚马逊官方(上月购买量),2022-09-19,47,3,M_SUNION,第三方(中国),中国,中国/518001/广东省/深圳市罗湖/金威大厦1215/南湖街道渔村社区嘉宾路4051号,FBA,https://www.amazon.com.mx/dp/B0BFQMXH3S,True
82,B0D142MQ8T,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0D142MQ8T,False
83,B09KQVCC67,Nature's Miracle 犬用加强版尿液分解剂 946ml,Nature's Miracle,4.4,4512,315.0,700,亚马逊官方(上月购买量),2021-11-01,58,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B09KQVCC67,True
84,B08FT2NKG3,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B08FT2NKG3,False
85,B09Y1RNQXL,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B09Y1RNQXL,False
86,B096N1C82L,Purina One 成犬迷你及小型犬粮 鸡肉牛肉味 3.5kg,Purina One Dry Perro,4.7,267,257.3,600,亚马逊官方(上月购买量),2021-06-04,63,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B096N1C82L,True
87,B0BZ2G12PJ,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0BZ2G12PJ,False
88,B0F5Y4GWD6,PAW SOME 狗狗训练垫 60x60cm 一次性 超强吸水防漏 除臭速干 蓝色 50片,PAW SOME,4.4,8,245.0,100,亚马逊官方(上月购买量),,,2,Zavix Brands,第三方,,,FBA,https://www.amazon.com.mx/dp/B0F5Y4GWD6,True
89,B0FCLG8VSY,Feandrea 狗窝 中号矫形 可水洗 71x55x18cm,Feandrea,4.6,586,359.99,200,亚马逊官方(上月购买量),2025-06-11,14,7,COWIT MX,第三方(墨西哥),墨西哥,墨西哥/02800/阿斯卡波察尔科/新圣玛丽亚/维德街83,FBA,https://www.amazon.com.mx/dp/B0FCLG8VSY,True
90,B0GGYTVLLB,狗猫吸水垫，宠物餐垫,YOMUKALI,4.5,64,99.59,,,2025-10-21,10,14,YOUMUKE,第三方,,,FBA,https://www.amazon.com.mx/dp/B0GGYTVLLB,True
91,B07WZ2KN1V,Cloralex 宠物除异味 10升,Cloralex,4.8,953,256.0,600,亚马逊官方(上月购买量),,,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07WZ2KN1V,True
92,B0GF31Y4G4,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0GF31Y4G4,False
93,B0BWH8K4VQ,犬用燕麦保湿洗发水，不含BPA，4升/135盎司,DOG-O-CHEW,4.7,708,339.0,200,亚马逊官方(上月购买量),2023-02-21,42,8,MONZÓ,第三方(墨西哥),墨西哥,墨西哥/44639/瓜达拉哈拉/普罗维登西亚/巴勃罗·聂鲁达 2839,FBA,https://www.amazon.com.mx/dp/B0BWH8K4VQ,True
94,B0FN2WXY5M,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0FN2WXY5M,False
95,B0CF64K1DQ,Dogelthy 狗狗保湿香膏棒,Dogelthy,4.7,540,280.72,200,亚马逊官方(上月购买量),2023-08-10,37,2,Dogelthy,品牌方(墨西哥),墨西哥,墨西哥/45019/哈利斯科/萨波潘/圣胡安德奥科坦/五月五日15号内部6,FBA,https://www.amazon.com.mx/dp/B0CF64K1DQ,True
96,B097XKNS73,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B097XKNS73,False
97,B07GC89BJV,希尔思科学饮食老年犬7+鸡肉味狗粮12kg,Hill's Science Diet,4.7,359,2015.98,500,亚马逊官方(上月购买量),2022-11-24,45,1,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07GC89BJV,True
98,B075N82QHJ,宝路 小型犬狗粮 4kg 牛肉蔬菜配方 含蛋白质、纤维和抗氧化剂,Pedigree,4.7,960,187.0,300,亚马逊官方(上月购买量),2017-09-11,108,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B075N82QHJ,True
99,B07BDX6TWS,Perfect Sense 成年小型犬狗粮 8kg – 100%天然，促进消化，富含Omega 3,Perfect Sense,4.7,850,919.0,200,亚马逊官方(上月购买量),2018-03-12,102,3,Amazon México,亚马逊自营,,,亚马逊自营配送,https://www.amazon.com.mx/dp/B07BDX6TWS,True
100,B0C4LFMNQ5,,,,,,,,,,1,,,,,,https://www.amazon.com.mx/dp/B0C4LFMNQ5,False
